SUA_CODE_2016,D_18_20_FPULPTW_MPTLF,D_18_20_FPULPTW_MPNLF,D_18_20_FPULPTW_MPLFSNS,D_18_20_FPULPTW_T,D_18_20_FPUT_MPEFT,D_18_20_FPUT_MPEPT,D_18_20_FPUT_MPEAW,D_18_20_FPUT_MPEHNS,D_18_20_FPUT_MPET,D_18_20_FPUT_MPULFTW,D_18_20_FPUT_MPULPTW,D_18_20_FPUT_MPUT,D_18_20_FPUT_MPTLF,D_18_20_FPUT_MPNLF,D_18_20_FPUT_MPLFSNS,D_18_20_FPUT_T,D_18_20_FPTLF_MPEFT,D_18_20_FPTLF_MPEPT,D_18_20_FPTLF_MPEAW,D_18_20_FPTLF_MPEHNS,D_18_20_FPTLF_MPET,D_18_20_FPTLF_MPULFTW,D_18_20_FPTLF_MPULPTW,D_18_20_FPTLF_MPUT,D_18_20_FPTLF_MPTLF,D_18_20_FPTLF_MPNLF,D_18_20_FPTLF_MPLFSNS,D_18_20_FPTLF_T,D_18_20_FPNLF_MPEFT,D_18_20_FPNLF_MPEPT,D_18_20_FPNLF_MPEAW,D_18_20_FPNLF_MPEHNS,D_18_20_FPNLF_MPET,D_18_20_FPNLF_MPULFTW,D_18_20_FPNLF_MPULPTW,D_18_20_FPNLF_MPUT,D_18_20_FPNLF_MPTLF,D_18_20_FPNLF_MPNLF,D_18_20_FPNLF_MPLFSNS,D_18_20_FPNLF_T,D_18_20_FPLFSNS_MPEFT,D_18_20_FPLFSNS_MPEPT,D_18_20_FPLFSNS_MPEAW,D_18_20_FPLFSNS_MPEHNS,D_18_20_FPLFSNS_MPET,D_18_20_FPLFSNS_MPULFTW,D_18_20_FPLFSNS_MPULPTW,D_18_20_FPLFSNS_MPUT,D_18_20_FPLFSNS_MPTLF,D_18_20_FPLFSNS_MPNLF,D_18_20_FPLFSNS_MPLFSNS,D_18_20_FPLFSNS_T,D_18_20_FPT_MPEFT,D_18_20_FPT_MPEPT,D_18_20_FPT_MPEAW,D_18_20_FPT_MPEHNS,D_18_20_FPT_MPET,D_18_20_FPT_MPULFTW,D_18_20_FPT_MPULPTW,D_18_20_FPT_MPUT,D_18_20_FPT_MPTLF,D_18_20_FPT_MPNLF,D_18_20_FPT_MPLFSNS,D_18_20_FPT_T,D_21_24_FPEFT_MPEFT,D_21_24_FPEFT_MPEPT,D_21_24_FPEFT_MPEAW,D_21_24_FPEFT_MPEHNS,D_21_24_FPEFT_MPET,D_21_24_FPEFT_MPULFTW,D_21_24_FPEFT_MPULPTW,D_21_24_FPEFT_MPUT,D_21_24_FPEFT_MPTLF,D_21_24_FPEFT_MPNLF,D_21_24_FPEFT_MPLFSNS,D_21_24_FPEFT_T,D_21_24_FPEPT_MPEFT,D_21_24_FPEPT_MPEPT,D_21_24_FPEPT_MPEAW,D_21_24_FPEPT_MPEHNS,D_21_24_FPEPT_MPET,D_21_24_FPEPT_MPULFTW,D_21_24_FPEPT_MPULPTW,D_21_24_FPEPT_MPUT,D_21_24_FPEPT_MPTLF,D_21_24_FPEPT_MPNLF,D_21_24_FPEPT_MPLFSNS,D_21_24_FPEPT_T,D_21_24_FPEAW_MPEFT,D_21_24_FPEAW_MPEPT,D_21_24_FPEAW_MPEAW,D_21_24_FPEAW_MPEHNS,D_21_24_FPEAW_MPET,D_21_24_FPEAW_MPULFTW,D_21_24_FPEAW_MPULPTW,D_21_24_FPEAW_MPUT,D_21_24_FPEAW_MPTLF,D_21_24_FPEAW_MPNLF,D_21_24_FPEAW_MPLFSNS,D_21_24_FPEAW_T,D_21_24_FPHNS_MPEFT,D_21_24_FPHNS_MPEPT,D_21_24_FPHNS_MPEAW,D_21_24_FPHNS_MPEHNS,D_21_24_FPHNS_MPET,D_21_24_FPHNS_MPULFTW,D_21_24_FPHNS_MPULPTW,D_21_24_FPHNS_MPUT,D_21_24_FPHNS_MPTLF,D_21_24_FPHNS_MPNLF,D_21_24_FPHNS_MPLFSNS,D_21_24_FPHNS_T,D_21_24_FPET_MPEFT,D_21_24_FPET_MPEPT,D_21_24_FPET_MPEAW,D_21_24_FPET_MPEHNS,D_21_24_FPET_MPET,D_21_24_FPET_MPULFTW,D_21_24_FPET_MPULPTW,D_21_24_FPET_MPUT,D_21_24_FPET_MPTLF,D_21_24_FPET_MPNLF,D_21_24_FPET_MPLFSNS,D_21_24_FPET_T,D_21_24_FPULFTW_MPEFT,D_21_24_FPULFTW_MPEPT,D_21_24_FPULFTW_MPEAW,D_21_24_FPULFTW_MPEHNS,D_21_24_FPULFTW_MPET,D_21_24_FPULFTW_MPULFTW,D_21_24_FPULFTW_MPULPTW,D_21_24_FPULFTW_MPUT,D_21_24_FPULFTW_MPTLF,D_21_24_FPULFTW_MPNLF,D_21_24_FPULFTW_MPLFSNS,D_21_24_FPULFTW_T,D_21_24_FPULPTW_MPEFT,D_21_24_FPULPTW_MPEPT,D_21_24_FPULPTW_MPEAW,D_21_24_FPULPTW_MPEHNS,D_21_24_FPULPTW_MPET,D_21_24_FPULPTW_MPULFTW,D_21_24_FPULPTW_MPULPTW,D_21_24_FPULPTW_MPUT,D_21_24_FPULPTW_MPTLF,D_21_24_FPULPTW_MPNLF,D_21_24_FPULPTW_MPLFSNS,D_21_24_FPULPTW_T,D_21_24_FPUT_MPEFT,D_21_24_FPUT_MPEPT,D_21_24_FPUT_MPEAW,D_21_24_FPUT_MPEHNS,D_21_24_FPUT_MPET,D_21_24_FPUT_MPULFTW,D_21_24_FPUT_MPULPTW,D_21_24_FPUT_MPUT,D_21_24_FPUT_MPTLF,D_21_24_FPUT_MPNLF,D_21_24_FPUT_MPLFSNS,D_21_24_FPUT_T,D_21_24_FPTLF_MPEFT,D_21_24_FPTLF_MPEPT,D_21_24_FPTLF_MPEAW,D_21_24_FPTLF_MPEHNS,D_21_24_FPTLF_MPET,D_21_24_FPTLF_MPULFTW,D_21_24_FPTLF_MPULPTW,D_21_24_FPTLF_MPUT,D_21_24_FPTLF_MPTLF,D_21_24_FPTLF_MPNLF,D_21_24_FPTLF_MPLFSNS,D_21_24_FPTLF_T,D_21_24_FPNLF_MPEFT,D_21_24_FPNLF_MPEPT,D_21_24_FPNLF_MPEAW,D_21_24_FPNLF_MPEHNS,D_21_24_FPNLF_MPET,D_21_24_FPNLF_MPULFTW,D_21_24_FPNLF_MPULPTW,D_21_24_FPNLF_MPUT,D_21_24_FPNLF_MPTLF,D_21_24_FPNLF_MPNLF,D_21_24_FPNLF_MPLFSNS,D_21_24_FPNLF_T,D_21_24_FPLFSNS_MPEFT,D_21_24_FPLFSNS_MPEPT,D_21_24_FPLFSNS_MPEAW,D_21_24_FPLFSNS_MPEHNS,D_21_24_FPLFSNS_MPET,D_21_24_FPLFSNS_MPULFTW,D_21_24_FPLFSNS_MPULPTW,D_21_24_FPLFSNS_MPUT,D_21_24_FPLFSNS_MPTLF,D_21_24_FPLFSNS_MPNLF,D_21_24_FPLFSNS_MPLFSNS,D_21_24_FPLFSNS_T,D_21_24_FPT_MPEFT,D_21_24_FPT_MPEPT,D_21_24_FPT_MPEAW,D_21_24_FPT_MPEHNS
5000,4,0,0,5,3,0,0,0,3,3,0,4,7,0,0,8,333,50,13,7,397,6,0,8,404,16,0,420,61,5,3,0,70,3,0,3,68,17,0,87,0,0,0,0,0,0,0,0,0,0,3,3,391,56,15,7,464,12,0,13,476,41,3,516,50,8,3,0,62,0,0,0,63,3,0,69,48,5,3,0,57,0,0,0,59,3,0,67,0,0,4,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,104,18,8,0,127,3,0,3,132,3,0,134,4,0,0,0,3,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,9,0,0,8,107,13,8,0,132,5,0,7,136,7,0,140,18,3,0,0,25,0,0,0,25,6,0,29,0,0,0,0,0,0,0,0,0,0,0,0,123,23,13,4
5001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,7,0,3,54,0,3,3,62,5,0,61,8,0,0,0,10,0,0,0,9,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,51,12,0,3,63,0,7,7,67,3,0,76,4,0,0,0,4,0,0,0,4,0,0,4,3,3,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0
5002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,12,3,0,12,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
5003,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,113,25,6,3,143,8,0,8,151,9,0,160,25,0,0,0,32,0,0,0,32,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,141,28,6,4,178,8,0,8,178,9,0,191,25,0,0,0,26,0,0,0,26,0,0,23,20,3,0,0,23,0,0,0,21,0,0,25,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,43,3,0,0,52,0,0,0,50,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,52,0,0,0,49,0,0,50,13,0,0,0,13,0,0,0,13,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,52,3,0,0
5004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,7,0,46,0,0,0,43,3,0,46,6,4,0,0,12,0,0,0,15,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,42,8,3,0,54,3,0,3,55,4,0,62,4,0,0,0,4,0,0,0,4,0,0,5,3,0,0,0,4,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,8,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,14,0,0,0,11,0,0,0,11,3,0,11,4,0,0,0,4,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,6,0,0,0,6,3,0,12,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,14,0,0,0,14,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
5006,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,47,7,4,0,58,0,0,3,57,4,0,62,12,4,0,0,17,0,0,0,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,59,11,6,0,72,0,0,3,77,5,0,85,9,0,0,0,5,0,0,0,5,3,0,11,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,10,0,0,0,10,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,10,0,0,0,10,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0
5007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,3,0,35,0,0,0,35,0,0,41,5,0,0,0,5,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,40,0,3,0,42,0,0,0,47,0,0,48,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
5008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,12,0,0,0,14,0,0,15,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
5009,311,18,0,330,442,56,16,3,518,101,13,111,629,41,0,674,11555,1572,273,171,13570,559,71,626,14205,763,21,14989,2313,425,93,51,2885,154,29,181,3064,678,3,3744,9,0,3,6,26,0,0,0,27,4,18,48,13880,2001,365,237,16483,711,100,815,17296,1442,41,18778,2434,304,40,11,2790,121,26,149,2937,233,0,3176,2311,462,57,22,2855,95,20,111,2969,237,0,3207,85,23,47,0,164,7,0,7,170,12,0,183,31,6,3,38,78,4,0,4,88,4,4,93,4866,796,142,74,5884,231,47,274,6158,497,7,6656,80,14,3,0,97,34,3,38,133,13,0,148,107,17,0,0,133,17,10,24,149,16,0,168,185,36,4,4,224,52,12,58,290,26,0,309,5058,827,151,80,6110,275,55,332,6448,518,9,6968,1002,225,51,32,1308,67,20,88,1393,486,0,1880,4,0,0,8,13,0,0,0,13,3,3,26,6063,1050,205,120
5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,13,0,0,0,10,0,0,10,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,18,0,0,0,17,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5011,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,31,11,0,0,42,3,0,3,41,0,0,41,9,0,0,0,9,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,37,11,0,0,46,3,0,3,54,0,0,51,3,3,0,0,10,0,0,0,10,0,0,10,7,0,0,0,7,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,13,0,0,0,13,0,0,14,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,13,3,0,3,16,0,0,0,16,0,0,20,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,3
6000,7,0,0,7,11,3,0,0,14,3,0,3,17,0,0,16,376,75,3,11,461,14,3,13,476,39,0,520,72,17,3,6,93,4,0,4,102,42,0,143,3,0,0,0,3,0,0,0,3,0,0,3,457,87,9,14,562,13,3,18,582,87,0,667,48,5,0,0,56,0,0,0,56,5,0,62,42,3,3,0,47,0,0,0,46,12,0,58,0,0,0,0,4,0,0,0,4,0,0,5,0,0,0,6,8,0,0,0,8,0,0,8,91,11,4,7,109,3,0,3,110,20,0,127,4,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,5,0,0,0,5,0,0,4,6,0,0,0,6,0,0,0,6,0,0,9,94,11,4,7,117,3,0,3,115,15,0,137,17,7,3,0,22,3,0,3,25,19,0,48,0,0,0,0,0,0,0,0,0,0,0,0,116,11,8,9
6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60,20,0,0,78,8,0,4,86,3,0,91,5,0,0,3,14,4,0,4,15,9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,67,17,0,3,88,8,0,10,100,10,0,114,6,0,0,0,6,0,0,0,6,0,0,6,3,4,0,0,9,0,0,0,9,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,0,8,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,0,8,4,0,16,3,0,0,0,3,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0
6002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,18,3,3,89,0,0,0,89,9,0,92,10,0,0,0,15,0,0,0,15,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,76,19,3,3,99,0,0,0,99,15,0,119,9,0,0,0,7,0,0,0,7,0,0,12,4,3,0,0,5,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,19,0,0,0,19,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,19,0,0,0,19,0,0,15,0,3,0,0,3,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0
6003,20,3,0,22,21,5,0,0,24,0,0,5,27,5,0,35,972,145,20,16,1148,14,3,20,1167,91,0,1264,114,32,8,8,158,5,0,6,159,94,0,255,0,3,0,0,3,0,0,0,3,0,0,4,1085,177,26,24,1313,18,3,24,1334,190,3,1525,167,25,8,0,194,4,3,8,206,20,0,228,166,31,0,0,201,0,3,3,200,19,0,221,8,0,4,0,14,0,0,0,14,3,0,11,3,0,0,8,8,0,0,0,8,0,0,8,345,55,6,8,416,6,3,8,422,47,0,469,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,8,0,0,0,8,5,0,7,3,0,0,0,9,0,0,0,11,5,0,14,351,57,6,8,420,8,3,14,436,47,0,479,54,13,3,0,75,5,0,4,80,60,0,136,0,0,0,0,0,0,0,0,0,0,0,0,405,77,13,8
6004,4,0,0,7,3,3,0,0,9,3,0,3,11,0,0,9,332,49,8,4,395,4,3,15,409,24,0,437,51,16,3,0,66,3,0,3,70,42,0,115,0,0,0,0,0,0,0,0,0,0,0,0,384,65,12,4,462,8,3,17,474,74,3,549,54,10,3,0,63,0,0,0,66,3,0,70,41,12,4,0,52,0,0,0,59,4,0,56,0,0,0,0,3,0,0,0,3,0,0,7,0,0,0,4,4,0,0,0,4,0,0,4,98,21,4,4,121,3,0,5,125,4,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,20,4,4,127,3,0,5,130,4,0,132,16,6,0,0,22,0,0,0,22,22,0,47,0,0,0,0,0,0,0,0,0,0,0,0,114,25,4,4
6005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,0,0,57,0,0,3,53,8,0,63,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,45,3,5,0,59,0,0,3,59,11,0,65,3,0,0,0,3,0,0,0,3,0,0,3,5,3,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,16,0,0,0,16,0,0,16,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0
7000,0,0,0,0,3,0,0,0,3,3,0,3,9,0,0,9,51,13,0,0,62,6,0,9,65,10,0,82,11,9,0,0,16,0,0,0,22,24,0,42,0,0,0,0,0,0,0,0,0,0,0,3,58,17,0,0,80,6,0,7,88,37,0,126,11,0,0,0,8,3,0,3,15,0,0,17,3,3,0,0,4,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,10,6,0,0,21,3,0,3,22,3,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,0,0,22,3,0,3,19,3,0,25,3,0,0,0,8,0,0,0,8,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,3
7001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,39,0,0,0,39,3,0,43,6,0,0,0,6,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,0,51,0,0,0,51,4,0,50,4,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
7002,7,0,0,3,9,0,3,0,14,0,0,0,15,0,0,19,339,38,17,15,407,6,3,10,415,16,0,431,62,10,3,0,75,0,0,0,75,20,0,93,0,0,0,0,0,0,0,0,0,0,0,4,400,44,17,17,483,6,3,10,487,44,0,534,93,9,3,0,103,6,0,3,108,5,0,113,33,9,0,0,42,3,3,5,45,3,0,50,4,0,0,0,4,0,0,0,4,0,0,3,0,0,0,3,3,3,0,3,8,0,0,9,128,17,7,3,154,8,4,9,163,7,0,175,7,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,3,128,17,6,3,160,8,4,9,171,7,0,181,20,3,0,0,18,0,0,0,21,8,0,26,0,0,0,0,0,0,0,0,0,0,0,0,152,21,6,7
8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,9,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
8001,32,3,0,39,44,5,4,0,59,6,0,4,63,5,0,69,2645,330,72,29,3083,51,9,63,3145,216,6,3368,346,56,9,4,412,14,3,16,433,106,3,543,3,0,0,0,10,0,0,0,10,0,3,12,2998,387,80,37,3500,65,11,84,3587,327,11,3916,772,98,15,3,891,15,3,19,906,77,0,985,367,67,11,3,446,7,0,7,454,46,0,498,24,3,18,0,47,0,0,0,54,6,0,56,4,0,0,8,12,0,0,0,12,0,0,12,1170,174,41,16,1393,23,3,26,1424,133,0,1557,10,0,0,0,10,3,0,3,12,0,0,18,11,3,0,0,16,0,0,0,21,0,0,21,24,3,3,0,29,3,0,4,33,3,0,38,1193,173,49,16,1423,27,9,32,1454,136,0,1593,166,33,6,0,213,0,0,0,214,93,0,308,0,0,0,0,0,0,0,0,0,0,3,3,1358,206,58,17
9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
