SUA_CODE_2016,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
4008,0,4,0,0,4,0,0,0,4,0,0,9,0,0,0,0,5,0,0,0,5,0,0,5,289,32,9,0,332,16,0,15,342,18,0,364,0,0,0,0,3,4,0,4,5,0,0,5,8,0,0,0,4,3,0,3,5,0,0,5,8,0,0,0,13,5,0,5,17,0,0,17,295,31,13,3,340,20,0,22,360,18,0,383,44,9,3,0,48,8,0,8,59,22,0,82,0,0,0,0,0,0,0,0,0,0,0,0,333,39,12,7,389,24,0,29,422,39,0,460,7,0,0,0,7,0,0,0,7,5,0,10,23,5,3,0,25,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10,3,0,42,0,0,0,42,5,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,42,9,19,0,71,0,0,0,71,0,0,71,25,0,0,42,64,0,0,0,66,3,0,70,2454,371,106,67,2995,68,8,75,3068,178,6,3248,26,12,0,0,36,24,0,23,60,6,0,68,34,3,0,3,41,9,3,7,55,3,0,56,55,15,4,3,80,34,7,32,116,7,0,119,2511,385,105,73,3073,93,11,107,3179,185,10,3374,518,71,36,18,651,47,8,49,701,184,3,880,8,0,0,3,6,0,0,0,8,0,8,24,3035,455,140,93,3726,144,15,162,3887,367,24,4277,175,19,0,0,193,4,0,4,195,6,0,203,149,32,5,0,184,0,0,0,185,3,0,189,5,0,3,0,8,0,0,0,9,0,0,13,3,0,0,3,4,0,0,0,4,0,0,5,328,50,13,3,395,6,0,6,397,17,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4
5001,12,0,3,3,20,0,0,0,20,0,0,20,0,3,0,6,8,0,0,0,8,0,0,8,456,67,8,8,538,4,0,5,548,23,0,568,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,7,0,0,0,7,0,0,3,6,0,0,0,8,0,0,0,5,0,0,10,459,67,12,8,546,7,0,8,553,25,0,575,79,19,3,0,107,0,0,0,109,25,0,131,3,0,0,0,3,0,0,0,3,0,0,3,546,88,14,10,656,7,4,10,660,47,0,707,17,0,0,0,18,0,0,0,24,0,0,24,26,9,0,0,31,0,3,3,35,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,47,7,0,3,54,0,3,3,62,5,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002,0,0,4,0,8,0,0,0,8,0,0,8,3,0,0,3,5,0,0,0,5,0,0,5,128,21,6,3,159,0,0,0,155,4,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,21,6,3,160,0,0,0,162,4,0,166,17,4,0,0,21,3,0,3,17,9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,143,23,6,3,180,3,0,3,179,12,0,190,5,0,0,0,4,0,0,0,8,0,0,7,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003,16,0,5,0,28,0,0,0,28,0,0,28,11,0,0,4,8,0,0,0,8,0,0,10,1044,94,39,12,1182,22,3,26,1210,45,0,1258,10,0,0,0,19,0,0,0,20,0,0,19,42,3,6,0,47,3,0,3,48,0,0,51,49,5,6,0,61,9,0,9,68,7,0,74,1095,99,43,16,1249,34,3,33,1281,52,0,1336,196,17,10,3,235,11,0,11,245,36,0,273,0,0,0,3,4,0,0,0,4,0,0,4,1287,120,53,24,1483,39,3,42,1528,81,3,1616,45,6,0,0,57,3,0,3,59,3,0,62,58,17,0,0,79,3,0,3,86,6,0,88,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,4,111,25,6,3,138,8,0,8,145,9,0,154,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0
5004,0,3,4,0,7,0,0,0,7,0,0,7,0,0,0,0,3,0,0,0,3,0,0,4,501,84,17,8,610,24,4,26,634,22,0,660,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11,0,0,0,11,3,0,15,13,0,0,0,14,0,0,0,14,3,0,18,517,84,17,8,623,24,4,26,647,27,0,671,73,12,3,3,92,0,0,0,91,15,0,113,3,0,0,0,3,0,0,0,3,0,0,6,590,98,25,7,718,20,4,25,742,45,0,788,14,0,3,0,18,0,0,0,18,0,0,20,19,0,0,0,23,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,7,0,46,0,0,0,43,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5005,8,0,0,0,10,0,0,0,10,0,0,10,3,0,0,5,8,0,0,0,8,0,0,8,208,18,5,7,236,3,0,4,242,6,0,247,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,7,0,0,0,4,0,0,4,211,18,5,7,242,3,0,7,249,6,0,255,37,3,0,0,38,0,0,0,45,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,247,20,3,7,279,4,3,7,291,11,0,296,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,6,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,6,0,0,0,6,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5006,8,0,0,0,9,0,0,0,9,0,0,9,0,0,0,3,3,0,0,0,3,0,0,3,494,77,26,11,606,14,0,16,622,17,0,639,11,0,0,0,8,0,0,0,11,5,0,15,7,0,0,0,7,0,0,0,7,0,0,7,12,0,0,0,19,0,0,3,15,5,0,24,515,75,26,11,624,18,3,17,640,21,0,664,77,6,0,6,88,5,0,5,91,13,3,109,0,0,0,0,0,0,0,0,0,0,0,0,587,85,25,17,711,25,3,25,735,30,3,768,21,3,0,0,24,0,0,0,28,0,0,26,22,3,3,0,28,0,0,0,28,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,4,0,55,0,0,0,58,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,6,13,0,0,0,13,0,0,13,441,29,10,18,494,6,3,13,508,7,0,516,5,0,0,0,6,0,0,0,6,0,0,6,3,0,0,0,10,0,0,0,6,0,0,6,13,3,0,0,13,0,0,0,16,0,0,16,456,33,10,18,507,6,3,8,518,7,0,528,56,3,0,0,68,3,0,3,67,12,0,83,0,0,0,0,0,0,0,0,0,0,0,0,515,34,10,19,575,10,3,14,587,17,0,606,14,0,0,0,14,0,0,0,14,0,0,14,13,0,0,0,15,0,0,0,15,0,0,18,0,0,3,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,0,3,0,39,0,0,0,39,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5008,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,217,17,3,0,248,3,0,3,251,7,0,257,10,0,0,0,10,3,0,3,10,0,0,10,3,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,7,3,0,3,15,0,0,15,232,17,3,0,252,10,0,10,266,7,0,273,33,6,3,5,43,0,0,0,43,3,0,48,0,0,0,0,0,0,0,0,0,0,0,3,265,20,10,8,299,10,0,10,301,14,4,320,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009,343,43,103,3,492,22,0,27,520,21,0,546,159,38,6,159,363,9,0,5,373,32,5,409,24419,3047,526,351,28343,1011,145,1157,29502,1297,23,30817,417,50,19,14,495,139,12,154,647,49,0,703,638,92,29,15,771,100,18,118,891,64,3,955,1054,146,43,27,1272,242,31,267,1538,115,4,1663,25478,3195,570,375,29613,1247,173,1426,31038,1412,29,32477,5504,766,187,140,6598,360,74,438,7039,1252,18,8308,32,4,3,26,67,0,0,0,65,4,40,105,31017,3965,757,543,36277,1615,252,1865,38142,2670,85,40891,5408,603,73,29,6117,226,34,265,6375,342,4,6720,5492,867,101,50,6511,209,29,236,6750,346,5,7100,157,29,72,0,260,11,0,11,273,21,0,297,54,16,3,89,163,11,0,11,173,19,7,191,11109,1513,252,171,13054,455,65,521,13571,722,17,14312,222,19,7,0,253,60,8,62,315,22,0,338,220,38,4,5,269,42,6,46
5010,3,0,3,0,4,0,0,0,4,0,0,8,0,0,0,0,6,0,0,0,6,0,0,6,159,9,3,3,178,0,0,0,178,0,0,182,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,0,3,0,0,3,0,0,3,0,0,3,0,3,3,0,0,3,162,9,5,3,183,3,0,3,184,0,0,187,24,4,0,3,30,0,0,0,30,5,0,33,3,0,0,0,3,0,0,0,3,0,0,4,185,15,5,5,211,3,0,3,210,9,0,223,12,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5011,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,112,17,0,3,139,7,0,10,145,5,0,152,0,0,0,0,3,0,0,0,4,0,0,4,3,0,0,0,3,0,0,3,5,0,0,4,3,0,0,0,3,5,0,3,11,0,0,9,111,20,0,3,144,8,3,12,155,5,0,157,19,5,0,0,25,3,0,3,34,5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,134,26,0,5,168,9,3,15,186,15,0,197,19,3,0,0,21,3,0,3,20,0,0,20,12,9,0,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,0,0,35,3,0,3,39,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
6000,35,7,9,0,53,0,0,0,52,6,0,66,16,3,0,20,37,0,0,0,37,0,0,35,1616,292,41,42,1989,40,11,47,2037,154,3,2199,13,3,0,0,17,9,0,9,26,5,0,31,18,5,0,0,17,3,3,8,22,7,0,30,25,4,0,0,31,13,3,17,53,15,0,70,1641,300,41,42,2028,55,14,67,2089,172,3,2265,318,73,16,21,423,20,3,19,448,199,0,643,12,0,0,0,16,0,0,0,16,0,4,25,1973,376,59,66,2465,74,11,85,2550,367,6,2929,164,29,4,3,200,9,0,9,204,13,0,219,195,43,0,0,241,3,3,3,245,25,0,263,6,0,0,0,12,0,0,0,12,3,0,13,3,0,0,3,7,0,0,0,7,0,0,7,372,71,3,11,455,8,3,8,463,42,0,501,3,3,0,0,5,3,0,3,7,0,0,10,9,0,0,0,9,0,0,0
6001,0,3,0,0,7,0,0,0,7,0,0,7,0,0,0,0,3,0,0,0,3,0,0,3,305,52,6,6,365,14,0,14,376,14,0,391,3,4,0,0,5,5,0,5,13,3,0,13,3,0,0,0,5,0,0,0,5,4,0,9,8,5,0,0,11,5,0,5,17,9,0,20,309,58,6,6,380,17,0,17,397,14,0,416,61,14,6,0,78,5,0,5,88,32,0,119,0,0,0,0,0,0,0,0,0,0,0,0,374,66,8,3,458,27,0,28,478,52,0,534,20,3,0,0,29,3,0,3,28,0,0,32,33,14,0,0,45,4,0,3,49,0,0,53,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,58,20,0,0,80,8,0,4,81,3,0,88,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
6002,5,0,3,0,9,0,0,0,9,0,0,9,0,0,0,4,4,0,0,0,4,0,0,4,317,55,10,7,386,6,0,5,398,30,3,426,0,0,0,0,0,3,0,3,8,3,0,7,3,0,0,0,5,0,0,0,5,0,0,5,8,0,0,0,8,3,0,3,13,3,0,13,321,54,10,7,397,11,0,12,405,33,3,440,65,21,4,0,83,14,0,14,95,35,0,131,0,0,0,0,0,0,0,0,0,0,0,0,388,71,8,15,484,18,0,22,505,65,3,569,34,5,0,0,39,0,0,0,39,0,0,39,30,11,3,0,48,0,0,0,48,3,0,53,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,67,18,3,3,88,0,0,0,88,9,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6003,42,6,15,0,68,0,0,0,68,5,0,76,10,0,0,6,24,0,0,0,24,0,0,27,2531,418,57,23,3025,36,14,46,3074,182,0,3250,20,3,0,0,27,10,0,10,34,3,0,36,35,6,0,0,46,0,4,5,47,3,0,55,48,13,0,0,69,12,4,20,86,3,0,86,2582,428,57,25,3098,45,15,65,3158,187,0,3344,344,79,13,17,452,15,7,26,479,190,0,669,8,0,0,0,10,0,0,0,10,0,0,8,2934,508,72,37,3559,64,28,89,3646,371,4,4020,439,56,7,3,510,4,0,3,514,36,0,551,485,76,4,3,570,8,0,8,581,46,0,631,24,9,3,0,31,0,0,0,33,0,0,38,3,0,0,9,15,0,0,0,15,3,0,16,957,140,20,17,1131,14,3,12,1145,88,0,1232,5,0,0,0,5,3,0,3,10,3,0,12,13,5,0,0,14,0,0,0
6004,19,0,3,3,29,0,0,0,29,8,0,37,4,0,0,0,5,0,0,0,9,0,0,10,1048,161,20,11,1244,19,7,28,1271,67,3,1338,5,3,0,0,9,4,0,4,15,7,0,19,18,3,0,0,20,6,0,7,23,4,0,26,22,3,0,0,29,5,0,5,34,7,0,48,1068,164,20,11,1268,27,4,34,1304,77,3,1383,210,31,7,8,250,3,5,10,260,86,0,348,3,0,0,0,3,0,0,0,3,0,0,3,1279,191,31,18,1520,36,13,48,1569,163,3,1737,161,15,0,0,176,3,0,4,183,9,0,190,163,31,6,3,201,0,0,7,203,12,0,218,4,4,0,0,9,0,0,0,9,3,0,11,3,0,0,0,0,0,0,0,0,0,0,0,330,46,8,4,389,4,5,6,398,29,0,427,3,0,0,0,6,3,0,3,7,0,0,7,0,4,0,0,4,0,0,0
6005,5,0,0,0,10,0,0,0,10,0,0,10,3,0,0,0,4,0,0,0,4,0,0,4,155,26,4,0,189,7,0,7,193,12,0,206,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,3,5,0,0,5,9,0,0,0,5,3,0,3,6,0,0,6,162,25,4,0,194,9,0,9,204,12,0,214,18,10,0,0,32,0,0,0,33,15,0,52,0,0,0,0,0,0,0,0,0,0,0,0,184,38,4,0,229,10,0,10,236,27,0,264,21,3,0,0,26,0,0,0,26,3,0,25,26,3,0,0,27,0,0,3,31,0,0,31,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,0,50,0,0,3,57,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,12,0,0,0,18,0,0,0,18,4,0,21,3,0,0,15,17,0,0,0,16,4,0,22,412,77,10,12,512,17,4,18,537,73,0,611,12,4,0,0,16,43,0,41,55,4,0,60,3,0,0,0,3,9,9,11,17,8,0,27,15,4,0,0,19,51,7,57,74,14,0,88,428,82,10,12,532,66,10,74,612,84,0,699,66,35,3,4,103,27,3,33,136,229,0,370,0,0,0,0,0,4,3,3,4,0,6,8,493,115,14,16,643,99,18,114,754,316,8,1074,35,0,0,0,39,3,0,3,41,6,0,46,11,7,0,0,21,0,0,0,22,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,13,0,0,60,3,0,5,62,14,0,71,3,0,0,0,3,3,0,3,9,0,0,9,0,0,0,0,0,0,0,0
7001,4,0,0,0,3,0,0,0,5,0,0,5,0,0,0,3,3,0,0,0,3,0,0,4,311,22,4,9,340,0,3,0,341,8,0,352,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,6,0,0,4,7,0,0,0,7,0,0,0,5,0,0,9,314,22,4,9,348,0,5,3,349,5,0,360,31,0,0,0,32,0,0,0,32,14,0,46,0,0,0,0,0,0,0,0,0,0,0,3,347,21,4,8,383,0,5,3,390,22,0,410,25,0,0,0,31,0,0,0,31,0,0,27,14,3,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,39,0,0,0,39,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7002,25,6,8,0,42,0,0,0,42,3,0,41,5,0,0,15,27,0,0,0,26,3,0,28,1501,141,30,32,1711,32,5,33,1748,79,0,1819,24,0,0,0,27,3,0,3,28,0,0,30,17,5,0,0,19,3,0,3,21,4,0,27,42,5,3,0,49,3,0,9,51,4,0,57,1542,145,32,32,1754,34,6,40,1799,78,0,1880,199,27,7,10,245,5,0,4,248,38,0,292,3,0,0,3,3,0,0,0,3,0,0,10,1743,174,42,43,2005,40,7,47,2049,122,3,2177,237,15,3,0,250,3,3,7,258,8,0,266,80,25,3,4,114,0,0,0,111,5,0,119,6,0,3,0,10,0,0,0,10,0,0,10,5,0,0,14,15,0,0,0,15,0,0,15,332,38,12,15,393,4,3,7,399,20,0,417,6,0,3,0,12,0,0,0,12,0,0,12,7,0,0,0,7,0,0,0
8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,19,0,0,0,19,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,19,0,0,0,19,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,18,0,0,0,18,6,0,25,0,0,0,0,3,0,0,0,3,0,0,4,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8001,102,19,25,0,146,0,3,3,150,8,0,160,17,6,0,36,59,3,0,3,63,8,0,69,6554,662,123,80,7414,89,21,102,7518,330,10,7858,61,13,6,3,77,11,0,11,87,6,0,96,58,4,3,0,66,7,3,11,78,8,0,88,116,13,9,6,144,16,3,17,166,14,0,185,6671,677,129,79,7558,106,22,124,7688,349,10,8046,765,95,13,14,895,25,10,29,928,178,0,1108,13,3,0,3,20,0,0,0,20,3,7,27,7446,781,140,105,8478,128,34,159,8634,530,15,9178,1645,190,26,15,1883,33,3,33,1920,153,3,2072,890,118,26,4,1038,15,3,23,1060,45,3,1112,56,8,16,3,82,0,0,0,83,5,0,94,4,0,3,8,21,0,0,0,22,0,0,23,2605,324,69,29,3024,48,10,56,3083,213,6,3297,21,5,0,0,24,3,0,4,33,0,0,35,23,4,3,0,30,0,0,0
9000,0,3,0,0,4,0,0,0,4,0,0,4,0,0,0,0,5,0,0,0,5,0,0,5,35,4,0,0,46,0,0,0,46,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0,0,46,0,0,0,46,3,0,46,6,0,0,3,9,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,41,7,3,4,55,0,0,0,53,0,0,62,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
