SUA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
2000,80,9,11,47,0,37,3,9,7,111,7,329,36,6,3,22,3,34,0,14,11,52,7,178,39,6,3,48,3,31,3,48,7,94,3,279,9,0,0,9,0,16,3,37,5,55,0,138,73,27,5,79,9,54,3,96,16,301,3,667,64,77,4,114,12,183,15,188,31,249,7,948,165,125,17,246,29,333,26,322,53,560,23,1893,233,277,33,597,62,880,48,458,96,595,24,3300,468,449,49,1527,145,1615,93,565,133,728,40,5820,700,443,71,2371,234,1568,107,418,121,545,27,6612,697,340,69,2545,204,1351,100,249,104,362,30,6037,983,299,57,2728,244,1033,90,177,56,268,26,5965,2299,462,134,4335,486,1540,195,242,102,294,32,10124,2038,241,93,3064,371,580,103,100,45,129,17,6783,1374,119,58,1472,190,238,57,47,16,57,14,3635,831,49,28,615,99,374,17,30,24,29,10,2117,1470,120,57,1431,160,418,82,64
2001,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,0,0,3,0,10,0,21,3,4,0,4,0,8,0,3,0,20,0,45,4,3,0,7,3,37,0,19,0,24,0,94,5,7,0,38,5,57,0,22,11,22,0,174,14,8,0,52,0,68,3,8,6,17,0,183,20,12,0,80,5,71,0,11,0,11,0,216,29,10,0,89,5,60,3,11,0,10,0,214,104,12,10,165,15,91,3,16,0,12,0,432,98,8,3,143,20,32,0,6,7,6,0,325,81,5,0,92,9,17,3,3,0,3,0,218,49,0,0,43,4,22,0,3,0,0,0,127,99,0,0,90,5,26,0,4
2002,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,8,0,0,0,0,0,0,0,3,0,3,0,12,0,0,0,5,0,14,0,4,0,7,0,34,0,3,0,12,0,25,0,21,0,16,0,80,7,10,0,34,3,51,3,12,0,14,0,139,5,6,0,62,7,36,3,16,3,5,0,152,9,8,0,66,11,32,3,3,0,8,0,141,16,9,3,60,4,16,0,0,0,7,0,109,40,7,0,79,17,22,3,9,0,4,0,185,28,3,0,46,8,0,3,3,0,0,0,104,24,3,0,15,4,0,0,0,0,0,0,55,17,0,0,11,0,4,0,0,0,0,0,33,8,0,0,25,5,7,0,4
2003,0,0,0,6,0,0,0,0,0,17,0,28,0,3,0,0,0,0,0,0,0,7,0,19,0,4,0,4,0,0,0,6,3,11,0,30,0,0,0,0,0,0,0,8,0,10,0,17,0,3,0,6,0,4,0,17,0,32,0,58,0,8,0,11,0,21,0,33,0,38,0,107,7,18,0,17,0,51,0,51,3,84,0,237,16,27,0,58,6,135,9,83,8,87,0,425,34,49,8,172,15,227,11,58,21,121,4,709,64,63,7,356,21,228,15,60,16,80,5,906,71,62,13,368,50,250,5,39,10,57,0,923,98,42,3,424,41,179,17,25,8,29,0,858,327,54,16,822,72,258,21,41,10,51,3,1677,328,40,7,535,62,102,9,12,3,9,0,1115,277,23,16,306,32,37,10,7,3,15,0,715,138,13,3,113,17,76,0,7,3,5,0,376,304,22,0,317,40,93,10,18
2004,3,0,0,0,0,0,0,0,0,14,0,21,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,7,0,3,0,11,0,0,0,0,0,0,0,5,0,4,0,8,3,4,0,5,0,7,0,12,0,61,3,92,3,4,0,8,0,16,3,28,0,33,0,93,8,9,0,14,0,47,0,45,3,86,3,219,12,32,0,57,8,142,7,81,6,105,3,445,17,49,3,164,14,240,15,86,19,104,4,705,63,74,10,339,22,257,16,66,8,69,0,920,92,49,5,368,16,218,20,47,18,57,0,888,117,39,10,369,39,193,9,37,3,41,4,851,353,66,20,701,93,230,27,35,12,42,3,1565,323,38,6,527,74,81,20,20,4,16,0,1107,203,15,5,294,31,41,10,0,3,10,0,618,158,3,4,101,21,60,5,3,4,4,0,369,218,26,10,224,15,62,8,14
2005,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,9,0,17,0,3,0,0,0,4,0,3,0,8,3,21,0,4,0,6,3,19,0,7,0,13,0,53,4,8,0,24,3,33,0,12,0,9,0,97,13,9,0,65,3,31,0,7,0,4,0,139,14,3,0,68,3,15,0,3,0,0,0,114,17,4,3,68,9,18,3,0,3,3,0,135,58,3,3,103,6,18,3,3,0,10,0,211,28,4,3,66,3,3,0,3,0,6,0,115,27,3,0,24,3,3,0,0,0,0,0,66,13,0,0,10,0,8,0,0,0,0,0,30,15,0,0,21,0,5,0,0
2006,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,3,3,7,0,16,3,0,0,4,0,7,0,10,0,6,0,34,4,9,0,11,0,26,0,15,7,14,0,79,14,17,0,43,4,39,0,13,0,14,0,146,27,8,3,67,5,33,5,15,3,11,3,189,23,10,0,83,5,30,3,7,4,7,0,178,40,8,3,84,0,34,3,8,0,3,0,187,91,14,5,149,8,32,9,4,0,3,0,314,90,6,7,105,7,15,4,3,3,0,0,235,64,3,3,55,6,6,0,0,0,0,0,146,27,3,0,13,3,6,0,0,0,0,0,59,41,3,0,60,4,11,0,0
2007,10,0,3,11,0,7,0,3,0,44,0,84,4,0,7,3,0,0,0,8,3,31,0,54,4,3,0,11,0,10,3,16,5,31,0,79,0,3,0,4,0,9,0,15,0,12,0,46,3,7,0,7,0,20,3,39,6,91,0,190,3,20,0,14,3,47,8,78,5,99,3,281,25,38,10,42,0,134,7,104,6,194,4,567,22,56,0,124,12,267,6,170,21,218,4,904,61,121,5,329,37,543,19,206,37,265,4,1632,113,159,17,658,55,603,37,154,35,209,3,2052,174,131,11,891,86,597,28,120,33,137,4,2216,277,125,17,1011,91,560,32,73,26,118,10,2338,811,183,44,2087,188,898,63,116,40,160,8,4592,769,114,33,1634,206,297,39,68,22,68,7,3255,633,45,35,971,138,131,20,29,11,37,4,2057,461,27,14,392,61,264,11,20,17,18,0,1281,840,56,25,1113,109,324,33,38
2008,0,0,0,0,0,3,0,0,0,6,0,7,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,3,0,0,0,8,0,0,0,3,0,4,0,4,0,3,0,17,0,4,0,3,0,5,0,6,0,8,0,29,4,3,0,11,3,7,0,7,0,7,0,36,5,8,0,24,5,29,0,21,5,9,0,102,11,15,0,43,5,34,0,8,3,11,0,136,22,11,0,83,10,37,4,10,5,11,0,182,21,17,0,78,7,49,3,11,0,12,0,200,68,9,0,186,16,112,7,8,5,9,0,435,83,11,0,204,14,33,3,9,0,3,0,377,100,10,0,116,17,24,0,3,0,5,0,269,84,6,3,58,10,66,0,9,6,3,0,252,151,17,10,194,22,64,5,6
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,3,0,3,0,5,3,22,3,4,0,0,0,8,3,7,0,9,0,36,0,3,0,8,3,29,0,13,0,12,0,77,3,9,0,34,3,39,0,12,3,12,0,126,9,9,0,80,3,42,3,10,4,11,0,171,16,10,6,86,7,25,0,5,5,9,0,163,28,6,0,70,5,34,3,7,0,3,0,162,58,18,0,131,11,30,0,5,0,8,0,267,47,3,0,72,3,5,0,0,0,3,0,139,31,0,3,43,3,0,0,0,0,3,0,89,21,0,0,6,0,9,0,0,0,0,0,41,35,0,0,29,3,6,3,0
2010,166,34,37,131,14,242,12,140,77,2583,36,3475,43,30,6,60,3,106,6,211,40,730,8,1257,38,78,6,82,11,203,9,544,69,1202,21,2259,15,20,0,28,3,199,0,507,52,703,10,1541,69,174,21,170,14,482,19,1108,115,2887,33,5074,116,355,22,345,29,1533,45,2101,240,2482,51,7322,293,789,50,744,73,3465,91,2637,361,3839,96,12435,503,1312,98,2002,176,7432,160,3474,535,4274,125,20094,1320,2272,154,5581,412,12042,308,3719,650,5577,153,32192,2871,2371,238,9909,793,11924,452,2784,570,4638,140,36699,3626,1835,263,11705,962,11460,428,2210,425,3615,112,36650,5449,1674,296,13053,1143,10280,361,1695,406,3131,105,37587,16741,2926,570,27903,3103,18099,734,2535,685,4362,173,77833,16144,1907,474,25521,2850,6606,651,1431,344,2086,88,58090,13583,1140,318,16121,2180,3392,371,809,176,1242,53,39382,10263,568,233,7492,1419,8333,183,633,273,760,42,30196,27267,1715,555,29020,3234,10151,581,1317
2011,4,0,0,0,0,5,0,4,0,37,0,55,0,0,0,0,0,3,0,0,0,19,0,20,0,0,0,0,0,0,0,7,0,19,0,28,0,0,0,0,0,3,0,3,0,11,0,14,0,0,0,0,0,5,0,16,3,45,3,75,0,0,0,3,0,27,0,27,0,45,0,113,9,10,0,12,3,57,3,34,8,93,0,221,3,13,0,32,4,131,4,52,10,85,3,340,13,20,0,89,7,267,7,69,9,117,4,611,53,26,9,176,15,290,5,44,19,74,0,718,70,20,4,223,20,248,4,39,15,51,3,704,113,17,4,213,31,204,3,25,17,33,0,665,321,33,11,400,59,223,17,43,10,65,5,1185,252,17,12,257,44,94,16,14,4,17,3,724,166,3,4,118,33,33,4,8,0,10,0,378,112,8,0,51,3,45,0,3,3,7,0,230,138,8,3,87,13,50,4,0
2012,3,0,0,3,0,0,0,3,0,17,0,26,0,0,0,3,0,3,0,4,0,8,0,18,0,0,0,0,0,0,0,3,0,15,0,21,0,0,0,0,0,0,0,4,0,4,0,9,4,0,0,3,0,3,0,7,0,36,0,57,0,0,0,3,0,20,0,17,8,30,0,86,14,8,0,10,0,22,0,21,3,57,0,144,8,22,3,33,0,83,0,34,6,68,0,265,21,33,3,93,10,115,11,32,12,66,6,404,47,19,8,187,12,117,5,33,11,29,3,473,52,19,3,176,20,96,9,23,6,32,0,431,83,12,7,186,14,81,4,11,7,19,3,436,209,19,5,317,29,76,14,23,9,28,0,728,193,16,9,186,28,26,7,5,0,13,0,479,119,3,0,107,18,12,3,3,3,3,0,277,70,3,0,45,3,15,0,0,0,0,0,140,103,0,6,102,15,26,4,0
2013,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,10,0,16,0,3,0,0,0,3,0,7,0,5,0,20,3,4,0,3,0,3,0,11,3,20,0,46,0,5,0,8,0,22,0,17,9,29,0,85,4,12,0,25,4,42,3,25,3,23,0,138,8,15,0,57,8,29,0,10,3,20,3,152,13,5,0,48,3,24,0,8,3,20,0,131,9,3,0,54,3,32,0,9,0,3,0,117,30,8,3,81,13,24,0,12,0,9,0,169,28,0,0,55,10,17,0,4,0,3,0,126,16,0,0,39,10,6,3,0,0,0,0,78,15,3,0,19,3,6,0,0,0,0,0,49,38,7,3,54,4,15,3,0
2014,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,7,3,4,0,16,5,3,0,3,0,4,0,4,0,12,0,33,6,3,0,3,0,11,0,8,0,14,0,54,0,3,0,31,0,31,0,11,0,15,0,91,10,9,0,32,4,22,0,6,0,3,0,87,10,7,3,31,8,24,0,7,0,3,0,90,15,6,0,27,3,20,0,0,0,3,0,77,25,5,0,71,5,29,0,0,0,3,0,145,30,3,3,54,8,8,3,5,0,4,0,122,14,0,0,28,6,4,0,0,0,0,0,51,18,0,0,7,0,4,3,0,0,0,0,33,13,0,0,16,0,3,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,13,0,0,0,0,0,0,0,3,0,6,0,12,0,0,0,0,0,13,0,5,0,11,0,36,0,3,0,3,0,17,0,4,3,16,3,66,3,10,0,26,0,39,0,13,3,8,0,101,10,8,0,35,8,42,0,4,0,10,0,111,15,5,0,55,4,34,4,5,0,14,0,130,18,11,0,51,3,33,0,3,0,8,0,127,33,0,3,95,13,43,0,3,6,3,0,203,34,3,4,84,14,8,3,3,0,0,0,157,38,0,0,36,6,9,0,4,0,0,0,90,15,0,0,18,4,32,0,3,0,0,0,75,43,0,0,48,4,29,3,4
2016,0,0,0,0,0,3,0,0,0,28,0,32,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,3,0,3,0,3,0,18,0,32,0,0,0,0,0,0,0,3,0,7,0,16,3,0,0,0,0,10,0,18,3,64,0,98,0,3,0,3,0,19,0,22,7,54,0,109,3,9,0,6,0,31,3,26,6,67,0,155,7,14,0,31,4,72,0,38,10,81,0,257,14,28,6,95,6,147,3,43,16,64,0,415,55,16,0,153,8,114,6,26,9,42,3,444,55,30,9,165,21,113,9,25,7,23,0,449,89,20,3,180,16,70,5,11,5,26,3,430,219,27,11,321,50,108,12,14,9,23,0,797,165,11,5,234,24,40,7,6,0,7,0,504,122,4,0,109,15,12,4,7,0,3,0,277,74,3,0,47,9,33,0,0,0,0,0,167,123,10,3,116,10,32,0,10
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,4,0,6,0,10,0,0,0,0,0,0,0,3,0,4,0,14,0,0,0,0,3,8,0,12,0,13,0,32,0,3,0,12,0,21,0,3,0,3,0,42,8,7,0,23,3,34,0,4,0,12,0,96,12,5,0,37,10,29,3,8,0,3,0,113,9,3,0,50,5,16,0,0,0,4,5,93,25,4,0,44,0,16,0,0,0,0,0,93,47,6,0,70,13,16,0,3,0,3,0,169,38,5,3,38,11,9,0,0,0,6,0,100,20,0,0,19,0,5,0,0,0,3,0,51,22,0,0,12,0,5,0,0,0,0,0,34,11,0,3,19,3,8,0,4
2018,3,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,9,0,15,0,0,0,0,0,0,0,0,0,5,0,8,3,0,0,0,0,0,0,6,0,28,0,45,0,0,0,0,0,6,0,3,0,23,0,41,0,7,0,4,3,23,3,21,3,58,0,120,3,14,0,22,3,45,0,23,9,54,0,167,7,11,3,48,3,78,5,25,9,56,0,253,21,14,0,101,12,95,6,13,4,22,0,290,23,10,0,115,6,75,8,18,3,29,0,286,46,11,0,126,15,84,3,13,7,10,0,314,125,26,5,294,28,116,8,14,6,24,0,642,100,12,3,238,22,29,7,8,0,4,0,435,78,5,6,113,15,30,7,0,0,6,0,264,52,3,0,50,9,34,3,3,0,4,0,164,89,8,3,119,11,48,10,3
2019,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,10,0,20,0,0,0,0,0,3,0,6,0,8,0,21,0,3,0,3,0,12,0,6,3,17,0,43,0,11,0,14,0,33,0,9,0,15,3,81,11,12,0,54,4,54,3,12,4,8,0,151,13,10,3,73,3,55,3,10,0,17,0,185,30,9,4,83,8,34,5,10,3,12,0,181,32,10,0,67,10,14,3,6,0,5,0,150,78,18,3,146,12,27,3,4,0,8,5,308,71,3,0,87,13,9,3,4,0,3,0,193,36,3,0,35,4,4,0,0,0,0,0,86,32,0,0,13,0,4,0,0,0,0,0,57,25,0,0,27,3,7,0,0
2020,3,0,0,3,0,0,0,0,0,9,3,17,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,4,0,14,0,0,0,0,0,4,0,0,0,3,0,9,0,0,0,0,0,4,0,9,0,17,0,32,0,10,0,0,0,5,0,5,0,5,0,26,3,3,0,10,0,15,0,15,0,26,0,65,4,12,0,30,0,60,0,21,6,34,0,167,21,22,4,72,4,105,8,30,8,35,0,306,19,21,3,122,14,123,4,21,3,30,0,361,23,13,0,143,12,106,4,20,0,13,0,343,54,15,3,144,13,87,3,17,4,17,0,368,96,24,6,276,35,96,14,11,10,12,0,585,113,17,3,195,22,34,9,6,3,4,0,408,86,3,0,99,6,20,3,4,0,3,0,237,48,0,0,41,6,26,3,0,0,0,0,123,94,9,0,108,6,38,3,3
2021,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,5,3,7,0,18,0,10,0,0,0,0,0,3,0,10,0,23,3,3,0,4,0,19,0,17,0,30,0,72,3,7,0,17,0,46,0,30,3,30,0,138,7,18,3,67,3,77,0,23,5,30,0,239,21,26,3,135,8,67,7,27,3,21,6,318,34,20,3,146,10,67,3,9,4,20,0,316,43,11,5,168,7,58,7,4,0,13,3,325,136,24,5,288,22,67,8,14,10,9,0,584,101,13,6,214,24,19,10,8,0,3,0,402,75,8,0,103,19,19,3,0,0,0,0,217,45,3,3,45,4,25,0,0,3,0,0,131,63,7,4,98,17,23,4,3
3000,110,7,7,29,7,36,0,17,8,134,4,366,37,5,4,26,3,12,3,23,6,102,3,230,36,13,0,29,5,25,3,41,14,142,3,316,19,3,4,14,3,28,0,30,0,86,7,196,60,36,4,50,8,55,6,108,16,512,3,867,59,46,4,104,15,170,12,205,23,495,4,1133,143,122,15,194,18,401,25,334,65,978,20,2308,221,179,10,416,52,1013,41,559,101,936,22,3554,439,359,47,1185,89,1686,61,592,138,1103,31,5719,783,395,65,1935,154,1725,90,450,108,708,33,6454,839,250,54,2008,171,1516,86,316,91,419,25,5786,1182,230,66,2170,179,1294,74,209,90,308,29,5832,2868,345,116,3705,431,2164,158,284,180,361,36,10643,2422,226,93,2985,339,622,127,112,51,124,27,7123,1813,130,65,1432,234,246,71,56,26,62,12,4142,1062,62,36,544,120,600,24,35,74,35,3,2589,1931,123,94,1578,216,462,68,64
3001,67,10,10,34,3,72,3,49,26,759,9,1033,13,22,3,19,4,29,0,62,21,237,8,412,12,19,6,27,3,49,4,138,25,350,7,644,5,0,0,13,0,50,0,159,11,211,0,449,39,65,0,47,0,139,8,333,40,1066,5,1747,38,98,5,106,10,406,10,691,86,979,18,2450,113,254,20,254,21,1137,24,950,111,1570,27,4494,194,497,25,651,64,2704,61,1396,232,2057,39,7916,537,812,52,2123,192,5301,131,1709,303,2435,73,13677,1510,1002,119,4397,418,5975,192,1370,340,1956,56,17342,1917,820,101,5509,479,5551,194,1061,289,1420,23,17366,3178,754,119,6309,617,4966,199,770,232,1240,46,18433,10028,1397,330,13401,1657,8268,422,1157,408,1691,68,38833,9904,912,257,12446,1672,3131,367,653,193,777,36,30348,8736,564,168,7972,1224,1599,251,339,100,446,28,21434,6388,290,102,3705,827,3717,96,270,147,291,19,15852,14384,746,253,12820,1513,4560,311,544
3002,3,0,0,0,0,3,0,3,0,16,0,25,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,0,0,16,0,19,0,0,0,0,0,3,0,4,0,8,0,15,0,0,0,0,0,3,0,11,0,44,0,62,0,3,0,10,0,11,0,25,3,48,0,95,11,9,0,9,3,40,0,47,3,100,0,217,9,25,0,22,3,78,3,82,13,98,0,336,25,43,3,93,5,167,3,62,15,139,3,567,61,36,4,192,8,192,6,52,15,75,3,660,70,26,0,215,10,140,8,42,8,60,3,587,117,21,3,199,16,109,10,21,3,33,0,522,272,34,4,359,41,132,12,24,8,30,3,923,209,19,8,244,25,50,7,10,3,6,3,582,177,11,3,115,12,18,3,0,3,6,0,357,101,0,0,50,9,37,0,0,0,7,0,209,137,5,4,101,7,24,0,4
3003,5,0,0,3,0,0,0,3,6,35,3,60,0,3,0,3,0,0,0,4,4,16,0,35,3,0,0,7,0,4,0,7,0,20,0,43,0,0,0,0,0,11,0,4,0,16,0,35,5,9,0,3,0,4,0,33,5,80,0,136,6,5,0,10,0,29,0,49,8,64,0,185,10,16,0,29,3,81,6,77,10,103,3,346,15,41,3,56,3,173,11,118,15,119,0,559,35,74,3,194,10,319,18,114,13,138,10,915,113,102,8,392,18,336,21,76,11,86,4,1176,155,65,4,425,39,284,20,70,24,64,3,1144,264,63,12,407,51,252,22,35,10,48,3,1162,723,76,17,811,109,354,29,82,31,62,11,2298,637,47,14,615,94,107,26,19,8,14,3,1592,489,30,17,297,55,51,8,21,8,16,0,975,322,11,4,154,22,117,6,8,11,9,0,671,480,26,8,335,55,103,10,13
