SUA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
2000,139,40,26,69,11,46,6,28,12,786,25,1183,103,55,12,48,5,38,0,66,6,565,18,917,40,42,7,45,4,35,3,149,19,346,7,692,10,13,0,5,3,29,7,89,9,222,0,383,179,164,34,130,6,107,15,445,57,3315,65,4519,90,130,15,122,10,217,16,609,63,1177,19,2459,313,449,56,303,26,464,47,1127,162,10162,190,13296,388,554,57,580,46,880,79,1155,168,3649,74,7630,729,833,104,1260,89,1133,106,957,153,3749,99,9203,1189,688,114,1786,136,916,109,596,127,2237,87,7986,870,281,49,1321,100,656,76,298,75,514,14,4257,1427,340,82,1296,114,602,62,200,72,646,29,4873,3001,421,136,2015,224,800,106,268,101,729,65,7859,1869,206,81,1117,168,257,50,107,21,247,23,4143,1066,108,54,525,80,116,24,49,11,134,7,2181,492,34,24,177,32,190,4,52,23,74,4,1115,881,158,64,575,67,222,29,100
2001,3,0,0,3,0,0,0,0,0,31,0,37,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,5,0,8,0,56,3,73,0,0,0,0,0,3,0,11,4,20,0,38,0,3,0,3,0,8,0,20,8,215,0,269,0,5,0,5,0,15,0,13,0,80,0,130,3,9,0,11,0,25,4,22,9,98,0,187,17,13,3,37,0,47,0,13,3,45,0,177,28,7,0,30,3,14,0,6,0,13,0,101,27,6,0,33,3,17,0,10,0,13,0,109,121,5,3,63,4,36,3,3,3,19,0,261,85,3,0,36,3,7,3,8,0,10,0,156,41,0,0,16,3,8,0,0,0,3,0,74,26,0,0,7,0,9,0,0,0,5,0,46,27,0,0,7,0,4,0,0
2002,0,0,0,0,0,0,0,0,0,12,0,18,0,0,0,0,0,0,0,3,0,13,0,14,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,4,0,7,4,3,0,0,0,0,0,8,0,74,0,84,0,0,0,0,0,6,0,16,0,17,0,40,0,4,3,4,0,11,3,16,4,229,4,283,12,7,0,12,0,16,0,24,3,105,0,181,8,19,0,26,0,21,0,29,5,89,0,202,21,12,0,53,8,14,0,4,3,55,3,167,26,8,3,25,3,14,0,8,0,8,0,98,26,5,0,25,3,7,0,4,0,16,0,90,68,5,3,31,8,11,0,9,0,23,0,151,30,5,0,23,6,3,0,0,0,3,0,75,18,0,0,3,0,0,0,0,0,3,0,32,11,0,0,0,0,3,0,0,0,0,0,11,14,0,0,7,0,4,0,0
2003,3,0,0,0,0,3,0,4,0,84,7,97,0,0,0,0,0,0,0,7,0,53,0,64,0,4,0,0,0,0,0,18,0,35,0,57,0,0,0,0,0,0,0,10,3,26,0,45,0,7,3,5,0,9,0,41,3,312,3,388,4,12,0,11,0,14,4,61,8,142,4,254,7,39,4,23,3,57,0,118,15,1163,19,1448,12,57,0,49,4,108,4,121,13,445,3,822,46,85,6,116,13,138,5,123,17,426,4,975,122,66,3,220,11,116,8,91,12,264,9,915,141,29,4,198,8,108,8,37,4,78,0,613,197,19,3,169,19,86,8,28,9,61,0,605,522,56,15,258,33,117,8,31,12,94,3,1139,321,16,8,155,18,28,7,7,3,34,3,603,188,3,6,71,12,4,0,0,0,18,0,304,103,0,5,18,5,19,0,5,0,9,0,166,133,18,9,85,11,30,3,12
2004,0,0,0,0,0,3,0,4,0,65,0,79,3,3,0,0,0,0,0,7,3,52,0,69,0,0,0,3,0,4,0,12,0,30,0,46,0,0,0,0,0,0,0,3,0,11,0,20,4,7,0,3,0,8,0,36,7,303,6,368,0,13,0,6,0,12,0,63,10,118,4,229,7,36,0,23,0,56,6,101,12,1104,11,1363,11,55,8,54,3,101,6,137,17,432,4,835,31,61,6,146,5,144,16,116,14,476,11,1032,154,78,6,236,12,103,6,72,16,315,0,997,130,24,5,183,13,91,4,30,9,71,0,563,199,37,11,139,12,55,8,24,5,77,0,567,464,36,6,284,35,93,16,45,7,91,0,1076,288,20,10,144,27,26,3,14,4,36,3,581,187,6,5,72,5,8,7,8,3,20,0,320,72,6,3,22,3,19,0,4,0,10,0,135,96,14,5,75,5,33,3,9
2005,0,0,0,0,0,0,0,0,0,6,0,10,0,4,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,3,0,7,0,9,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,6,0,52,0,65,0,4,0,0,0,4,0,4,0,17,0,32,0,4,0,8,0,7,0,18,0,142,0,181,3,3,0,6,4,9,0,10,3,56,0,104,7,11,4,24,3,28,0,17,4,72,0,161,27,12,0,37,0,9,0,7,4,33,4,124,18,3,5,24,0,5,4,4,4,8,0,80,20,8,0,28,0,5,3,4,0,10,0,81,73,5,3,30,4,5,4,3,0,17,0,144,22,4,0,17,3,4,0,7,0,3,0,51,21,0,0,5,0,0,0,0,0,0,0,33,7,0,0,0,0,0,0,0,0,0,0,10,6,0,0,6,0,0,0,0
2006,3,0,0,0,0,0,0,0,0,24,0,34,0,0,0,0,0,0,0,3,0,10,0,14,0,0,0,0,0,0,0,3,0,10,0,15,0,0,0,0,0,0,0,3,0,9,0,9,0,3,0,0,0,0,0,7,0,106,7,127,0,0,0,0,0,4,0,22,3,29,0,60,9,6,3,7,0,15,0,23,5,353,11,426,0,6,0,10,0,18,0,27,0,120,3,193,14,19,3,30,0,36,8,22,3,142,6,282,42,23,3,55,0,32,3,14,3,82,0,251,33,9,5,42,4,22,4,11,0,10,0,138,52,9,0,38,3,16,4,3,3,21,0,160,129,10,0,56,3,19,6,9,5,28,7,267,68,0,3,35,3,6,0,3,0,15,0,131,40,3,0,15,5,0,0,0,0,0,0,67,11,0,0,3,0,3,0,0,0,3,0,25,19,3,0,14,0,5,0,3
2007,9,4,0,0,0,0,0,3,3,278,0,309,0,3,0,0,0,8,0,7,3,144,0,172,0,10,0,3,0,3,0,51,5,90,3,162,0,0,0,0,0,4,0,23,4,64,0,94,13,35,4,5,0,17,6,106,7,930,8,1124,8,37,0,13,0,46,3,134,8,351,7,597,17,89,6,46,3,118,8,271,21,2666,56,3299,27,129,3,95,7,242,11,322,24,1218,14,2101,66,175,3,269,24,326,26,288,33,1256,16,2484,231,192,17,471,23,245,22,221,24,784,9,2243,243,81,11,387,20,224,12,108,17,225,5,1341,387,73,19,428,25,199,22,78,11,255,4,1496,1332,120,25,680,66,262,32,111,18,289,12,2952,937,56,20,484,49,81,27,43,15,103,3,1814,531,24,13,185,25,44,7,20,3,60,0,917,282,12,9,71,13,70,9,20,11,36,0,527,417,54,18,219,16,100,10,54
2008,3,3,0,0,0,0,0,0,0,25,0,31,0,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,8,0,6,0,0,0,0,0,4,0,49,0,64,3,3,0,0,0,5,0,6,0,20,0,45,4,3,0,3,0,6,0,16,0,137,0,164,3,7,0,6,0,20,0,25,4,101,0,164,4,16,0,21,0,21,8,30,0,106,0,198,11,17,0,30,3,21,0,21,0,77,3,181,13,3,0,34,0,24,0,7,3,34,0,122,22,4,0,21,0,17,4,9,0,29,0,110,67,11,0,55,10,27,0,15,3,31,0,226,69,15,3,38,11,29,0,3,0,19,0,181,66,4,0,32,8,10,3,3,0,6,0,125,30,0,3,8,6,17,0,4,0,4,0,76,72,0,5,26,3,16,0,7
2009,0,0,0,0,0,0,0,0,0,15,0,14,0,5,0,0,0,0,0,5,0,3,0,13,0,0,0,0,0,0,0,4,0,8,0,10,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,3,58,0,72,0,3,0,0,0,3,0,14,0,19,0,39,0,9,3,0,0,14,0,19,3,193,7,246,3,10,0,16,0,22,3,29,6,100,5,181,13,20,0,29,3,20,0,21,3,101,0,205,41,19,0,46,3,16,5,4,4,49,4,198,36,7,3,33,0,8,0,3,9,3,0,105,50,4,6,37,6,5,0,6,0,16,0,129,83,6,3,46,8,30,6,4,0,20,0,203,66,0,0,22,4,9,0,3,0,9,0,111,32,3,0,12,0,5,0,0,0,0,0,54,4,0,0,5,3,0,0,3,0,5,0,26,15,4,0,17,0,3,0,3
2010,115,41,26,44,11,130,0,136,59,8662,108,9334,30,86,14,32,0,63,11,366,56,2952,47,3646,17,119,3,35,5,99,13,796,59,1765,28,2938,11,20,0,11,0,114,3,655,49,897,14,1767,66,390,32,100,4,323,39,1429,141,12843,198,15568,74,442,19,195,10,942,43,2292,219,4173,62,8475,251,1329,93,489,39,2375,128,3191,309,31781,517,40508,376,1706,83,1224,87,4474,141,3768,420,12284,191,24756,1135,2691,153,3688,212,5949,230,3423,490,13353,204,31517,3685,2350,212,6385,387,4859,264,2473,373,8789,191,29965,4106,1171,138,5622,317,4247,179,1434,259,2807,68,20348,7101,1140,197,5530,458,3535,204,1117,236,3119,81,22713,23204,1637,441,9639,1041,5615,346,1601,368,4004,114,48006,18930,847,321,6555,811,2061,191,837,158,1885,51,32649,12791,464,206,3289,527,900,103,371,62,1055,30,19805,8315,209,124,1218,308,2038,48,355,93,725,22,13444,15220,1003,314,4446,600,2667,161,1189
2011,0,0,0,0,0,3,0,4,5,61,0,74,0,3,0,0,0,0,0,4,0,24,0,30,0,0,0,0,0,4,0,6,0,25,0,39,0,0,0,0,0,0,0,0,0,3,0,10,0,9,0,0,0,4,0,20,0,166,3,199,0,3,0,4,0,12,0,28,7,61,0,117,7,14,0,11,3,39,0,52,3,542,7,674,8,20,0,13,0,90,3,51,7,145,4,343,15,26,0,46,3,124,3,48,7,180,3,454,68,19,3,126,6,119,0,37,7,81,0,463,70,20,5,92,14,79,4,16,6,19,0,312,140,9,8,77,11,64,6,6,3,18,0,345,347,12,7,134,17,71,3,6,0,19,0,629,193,5,10,61,14,14,0,5,0,4,0,310,108,3,10,31,7,8,0,0,0,4,0,169,47,3,0,7,0,16,0,3,3,0,0,76,34,0,0,26,4,8,0,3
2012,5,3,0,0,0,4,0,0,0,64,0,76,0,3,0,3,0,3,0,9,0,37,0,60,0,0,0,3,0,0,0,7,0,19,0,31,0,0,0,0,0,0,0,11,0,17,0,26,3,7,0,5,0,3,0,20,4,198,9,250,0,9,0,3,0,24,0,24,5,76,0,138,12,37,5,14,4,45,0,44,11,724,15,907,17,25,3,24,3,70,0,61,6,215,3,431,44,40,0,69,9,93,8,51,9,238,4,557,94,32,8,140,13,55,9,31,10,152,0,535,80,13,0,90,3,47,6,15,3,21,0,270,121,24,6,91,15,22,3,10,9,41,3,340,284,21,7,124,16,42,5,12,3,40,3,552,137,8,6,65,5,15,3,4,0,14,0,264,86,6,3,26,4,5,0,0,0,8,0,148,38,0,0,6,0,13,0,0,0,3,0,61,40,5,7,27,0,13,0,3
2013,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,3,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,12,0,90,3,112,0,5,0,0,0,3,0,10,0,25,0,46,3,4,0,0,0,6,0,22,0,290,4,343,0,7,0,17,0,11,0,20,7,79,3,142,3,8,0,14,0,28,0,18,0,76,3,162,20,10,3,27,0,19,3,12,3,39,0,139,25,8,0,22,3,13,0,8,3,13,0,90,29,3,4,23,0,9,0,0,3,12,0,80,59,3,0,39,10,25,0,4,3,10,0,162,32,3,0,28,0,10,0,3,0,3,0,83,21,0,0,13,3,3,0,0,0,0,0,42,6,0,0,3,0,11,0,0,0,3,0,26,8,3,0,10,3,11,0,4
2014,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,3,0,51,0,61,0,3,0,0,0,3,0,8,0,15,0,27,0,7,0,3,0,5,0,16,0,158,0,194,0,5,3,8,0,14,0,17,4,48,3,110,4,14,3,16,0,27,0,15,3,51,0,128,14,4,0,26,0,11,0,6,0,41,0,105,11,3,0,15,0,20,0,3,0,9,0,66,13,11,0,15,9,15,3,5,0,9,0,79,35,4,4,39,4,19,3,0,0,6,3,127,28,7,0,20,6,4,0,0,0,3,0,65,25,0,0,14,3,0,0,0,0,0,0,39,13,0,0,4,0,9,0,3,0,0,0,24,13,0,0,13,0,0,0,0
2015,3,0,0,0,0,0,0,0,0,16,0,23,0,0,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,43,0,47,0,0,0,0,0,3,0,6,0,15,0,31,0,3,0,4,0,7,0,22,0,152,3,198,8,4,0,7,0,18,0,17,0,65,0,126,0,11,0,27,0,21,0,13,0,85,0,158,18,10,0,23,5,10,0,12,0,54,0,126,9,6,0,32,0,17,0,7,4,9,0,84,22,6,0,24,0,20,3,9,0,22,0,103,63,3,0,44,0,18,6,7,0,18,0,170,40,5,3,25,4,12,4,3,0,5,0,102,26,0,0,15,3,4,0,3,0,0,0,52,12,0,0,0,0,11,0,0,0,3,0,31,22,3,3,27,4,17,0,0
2016,0,0,0,0,0,0,0,0,0,66,0,68,3,0,0,0,0,0,0,3,0,21,3,35,0,0,0,0,0,3,0,3,0,17,0,25,0,0,0,0,0,0,0,4,0,11,0,14,3,4,0,3,0,5,0,10,0,184,9,222,0,5,0,3,0,12,3,30,0,60,3,131,9,18,4,14,0,28,3,50,9,593,11,732,6,14,0,20,6,55,0,44,13,192,4,347,23,32,4,81,7,87,3,54,10,206,3,510,86,17,3,105,8,61,3,41,3,119,4,453,74,24,5,83,0,42,4,15,4,26,0,281,117,22,0,76,9,31,3,10,3,29,4,307,241,16,3,126,18,37,3,11,0,38,0,506,160,16,3,87,8,22,3,7,3,19,0,320,82,3,0,27,6,7,0,4,0,6,0,130,30,0,0,5,0,11,0,5,3,4,0,54,45,10,3,27,0,10,0,9
2017,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,5,0,5,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,38,0,47,0,3,0,0,0,8,3,6,0,8,0,29,3,0,0,0,0,8,0,10,3,133,0,168,3,5,0,11,0,12,0,4,0,50,0,89,11,5,0,23,0,13,0,8,0,40,0,120,27,10,0,23,3,8,0,7,0,32,0,112,15,4,0,18,0,0,0,13,0,4,0,57,31,3,0,24,3,9,0,4,0,10,0,85,66,5,3,23,3,4,0,0,0,10,0,113,36,0,0,6,0,3,0,4,0,3,6,63,21,0,0,7,0,0,0,0,0,3,0,34,3,0,0,0,0,5,0,0,0,0,0,5,9,3,0,11,0,9,0,0
2018,0,0,0,3,0,0,0,0,0,43,0,53,3,0,0,0,0,0,0,3,3,16,0,32,0,0,0,0,0,0,0,13,0,6,0,24,0,0,0,0,0,0,0,5,0,14,0,21,0,4,0,0,0,0,0,19,3,170,3,212,0,0,0,3,0,16,0,31,0,67,0,123,3,10,0,4,0,25,5,53,9,508,17,635,4,18,0,16,0,48,0,59,9,177,3,345,9,18,0,53,0,41,3,44,0,166,3,343,44,21,0,75,3,57,5,35,15,130,8,388,46,13,0,55,0,45,0,12,3,25,0,200,66,7,0,71,7,31,0,3,8,33,3,229,185,8,3,117,15,70,7,16,14,37,3,478,122,8,0,79,9,19,3,4,5,11,3,259,88,0,3,53,5,9,0,0,0,11,0,168,40,0,3,8,6,28,0,0,0,6,0,89,64,10,0,41,3,17,0,7
2019,0,0,0,0,0,0,0,0,0,19,0,21,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,3,5,83,0,93,0,0,0,0,0,5,0,9,0,41,0,56,4,3,0,14,0,16,0,23,3,257,0,325,7,14,0,12,0,22,0,31,3,131,0,222,10,20,3,23,4,31,0,23,3,112,3,242,42,15,4,57,3,23,0,13,0,46,0,208,36,10,3,48,4,13,0,7,3,11,0,140,37,3,0,32,0,7,3,4,0,23,0,119,77,11,4,64,3,17,3,5,4,16,0,193,58,3,0,35,0,6,3,0,0,7,0,110,33,0,0,3,0,0,0,0,0,0,0,46,16,0,0,5,0,3,0,0,0,3,0,26,16,0,0,14,0,3,0,0
2020,3,0,0,0,0,0,0,0,0,49,0,51,3,5,0,0,0,0,0,0,0,29,3,38,0,0,0,0,0,0,0,7,0,14,0,23,0,0,0,0,0,0,0,3,0,12,0,12,0,5,0,3,0,5,0,9,0,159,8,195,0,9,0,3,0,9,0,29,0,54,3,107,4,8,0,17,0,28,6,40,4,507,9,626,18,23,3,20,0,40,0,57,7,192,3,357,22,39,0,42,3,51,4,45,3,192,8,415,53,17,3,75,4,44,3,28,3,91,3,331,44,16,0,55,0,39,3,17,0,25,0,212,84,13,4,57,12,23,3,10,3,29,3,232,162,13,9,102,18,42,0,8,3,37,0,403,104,3,0,63,3,14,5,10,0,15,0,226,63,7,0,27,0,10,3,0,0,3,0,109,30,0,3,7,3,18,0,3,0,8,0,75,54,3,5,36,6,14,0,6
2021,0,0,0,3,0,0,0,0,0,29,6,40,0,0,0,0,0,0,0,0,0,18,4,27,0,0,0,4,0,3,0,9,0,10,0,21,0,0,0,0,0,0,0,3,0,4,0,13,3,0,0,0,0,0,0,12,0,130,3,157,0,5,0,0,0,8,0,20,0,48,3,96,9,12,0,11,0,18,0,54,7,362,11,479,7,19,0,17,0,38,3,52,5,154,0,302,16,34,0,55,3,44,0,34,8,182,6,391,54,25,0,99,3,26,0,20,3,95,4,329,52,13,0,66,3,16,0,15,6,19,0,197,83,16,3,67,7,24,0,10,3,35,0,247,192,13,5,95,9,37,6,19,9,39,0,432,102,11,6,70,8,7,3,3,0,23,0,240,53,3,0,18,3,3,4,3,0,7,0,92,26,0,0,15,0,4,0,0,0,3,0,48,47,3,0,26,0,8,6,3
3000,272,24,18,48,9,68,3,28,19,844,37,1374,116,36,8,35,5,40,6,67,14,570,13,909,43,29,7,20,4,50,3,122,23,391,9,696,14,4,0,6,0,30,0,80,9,293,8,449,225,153,27,123,13,124,17,354,56,3640,81,4811,75,119,8,94,8,237,11,590,53,1379,30,2601,391,346,49,316,29,578,38,988,134,10781,188,13827,406,426,38,468,42,1099,40,1080,138,3349,86,7163,866,608,81,1139,75,1320,84,818,152,3374,89,8604,1495,552,95,1721,131,1076,96,492,116,2032,59,7865,1050,222,37,1260,95,769,51,239,92,493,22,4324,1795,257,66,1238,105,679,60,202,71,523,19,5019,3562,314,112,1926,243,1038,89,203,120,590,42,8248,2295,154,80,1176,178,262,65,96,41,208,19,4569,1554,73,48,530,107,123,29,27,13,109,9,2628,732,36,36,151,48,306,9,31,28,70,6,1456,1411,125,57,538,84,219,40,76
3001,57,19,12,30,3,51,4,58,18,2738,34,3017,30,40,6,7,0,25,4,143,17,1086,8,1369,13,45,5,28,3,41,4,326,28,787,4,1282,3,7,0,8,0,49,4,228,26,518,5,839,52,154,10,64,3,128,23,719,67,5411,63,6704,40,216,6,111,15,408,25,1139,91,2583,25,4658,154,698,53,280,20,1104,43,1705,179,17951,263,22444,242,924,36,658,59,2382,80,2091,234,7669,81,14468,670,1488,73,2108,111,3326,140,1887,263,8257,100,18420,2248,1238,116,3695,217,2829,165,1315,244,5257,93,17418,2570,592,72,3350,201,2459,120,741,188,1685,27,12007,4312,635,79,3298,273,2033,123,611,151,1759,24,13305,13332,836,255,5692,675,3236,198,810,237,1984,58,27312,10208,490,201,3782,474,1070,117,368,93,868,18,17687,6990,293,136,1885,318,513,72,186,41,466,13,10917,4208,98,73,698,183,1122,28,146,57,318,8,6945,7062,403,139,2291,342,1263,77,410
3002,0,3,0,0,0,0,0,0,0,86,0,93,3,0,0,0,0,0,0,8,0,66,0,76,0,4,0,3,0,8,0,15,0,34,0,59,0,0,0,0,0,4,0,6,0,21,0,31,3,5,0,3,0,11,0,27,0,413,12,483,3,3,0,6,0,27,0,62,4,183,0,296,13,27,3,14,3,52,3,97,11,1543,20,1798,16,31,3,42,3,110,0,119,20,499,11,850,35,46,0,91,5,118,3,87,12,477,12,892,95,35,9,159,6,117,10,37,12,280,3,758,100,21,4,129,6,84,4,36,5,68,0,461,151,26,4,116,4,56,4,20,4,63,0,447,328,20,3,179,18,69,4,23,4,81,5,744,175,14,5,88,19,34,0,4,0,20,0,362,103,5,7,24,8,4,3,4,0,12,0,170,50,5,0,11,4,22,0,3,0,8,0,95,84,7,3,37,7,16,0,10
3003,7,0,0,0,0,9,0,5,0,135,3,164,3,0,0,3,0,0,0,9,0,51,3,73,0,0,0,0,0,0,0,24,3,60,0,88,0,0,0,0,0,0,0,25,0,40,0,65,10,14,0,4,3,17,3,47,3,328,3,428,6,14,0,9,0,27,0,100,3,156,3,324,21,63,4,30,5,90,7,131,11,893,18,1272,18,70,3,59,8,168,14,169,12,390,4,914,81,129,7,176,6,235,16,146,12,434,13,1253,272,98,8,326,19,186,15,97,18,256,8,1301,220,52,9,291,19,153,14,58,4,85,4,905,353,40,4,269,21,105,10,28,12,89,3,925,975,69,14,418,55,191,17,56,21,119,5,1941,643,25,7,263,46,71,20,17,9,44,3,1144,379,19,10,102,29,40,5,15,0,18,3,615,187,6,3,46,5,49,3,11,7,13,0,319,330,21,3,132,26,49,12,14
