SUA_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
3016,0,9,16,63,18,22,9,0,0,133,0,0,5,19,17,5,11,3,0,63,0,11,34,62,24,26,3,3,0,163,44,164,193,578,234,142,112,48,19,1523,312,570,916,1687,865,705,569,330,128,6086,5719,11617,13408,25187,11415,9188,6087,3222,1381,87227,0,0,14,13,3,4,0,0,0,33,11015,20667,22894,38002,16412,13509,8565,4092,1631,136796,0,3,4,26,15,3,0,0,0,53,0,0,0,7,3,0,7,3,0,21,0,4,3,16,0,0,0,0,0,25,4,25,52,179,51,43,34,5,3,394,0,3,4,10,7,3,3,0,0,34,3,31,69,180,73,37,28,17,13,455,0,0,0,6,7,6,8,4,3,34,3,7,8,23,4,5,8,3,0,57,22,220,274,795,964,787,792,380,116,4349,0,17,42,108,52,40,16,8,0,279,0,6,13,53,36,16,11,5,3,144,3,15,55,139,97,84,140,56,20,607
3017,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,4,8,23,14,4,9,4,3,66,16,46,31,98,63,69,79,47,38,491,504,1009,905,1645,993,1009,906,618,263,7853,0,0,0,0,0,0,0,0,0,0,962,1940,1747,2579,1563,1604,1381,856,301,12937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,11,0,0,0,0,0,0,3,0,0,8,0,3,0,20,3,4,3,0,0,31,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,7,23,45,60,93,56,12,301,0,0,0,4,3,3,0,0,0,12,0,0,0,0,0,3,0,4,0,6,0,0,0,5,3,9,11,8,0,36
3018,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,10,3,0,7,22,16,9,14,10,0,76,22,59,65,149,112,98,74,47,23,648,519,1100,1044,2135,1349,1245,940,542,261,9142,0,0,0,0,0,0,0,0,0,0,984,2146,1875,3227,1912,1871,1395,718,306,14429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,10,4,0,3,41,0,0,0,0,0,5,0,0,0,8,0,0,0,7,3,0,0,0,0,18,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,28,29,99,121,95,105,72,30,592,0,0,0,10,0,3,3,0,0,17,0,3,3,0,4,7,0,0,0,12,0,0,0,9,14,11,18,12,3,71
4000,0,5,3,56,21,8,10,0,0,93,0,0,3,14,27,44,23,18,3,133,0,13,15,32,10,26,3,4,0,102,4,51,43,193,128,147,145,93,44,857,367,765,804,2065,1589,1753,1448,783,563,10153,6860,15362,12517,27252,18718,19924,15915,7849,3991,128388,0,12,72,213,89,31,3,0,0,432,13195,29374,23741,45656,30050,31589,24341,11041,4719,213705,0,8,0,29,0,0,0,0,0,33,0,0,0,3,6,4,3,5,0,20,3,0,3,17,12,0,3,0,0,42,3,10,16,64,42,34,32,9,3,211,0,3,0,4,6,5,3,0,0,26,3,18,22,130,52,36,17,0,0,282,0,0,0,3,14,32,65,44,12,164,0,0,0,9,0,5,7,0,0,26,10,178,235,860,2365,3089,2928,1494,387,11552,0,5,5,27,21,11,3,3,0,79,0,0,16,44,28,16,29,3,0,141,0,3,23,117,129,239,458,223,101,1311
4001,28,191,666,2981,1590,1376,474,230,82,7636,3,48,74,177,220,235,189,160,79,1191,7,49,90,240,123,72,22,13,0,612,269,1386,2255,6627,2523,1887,1681,1327,871,18822,1551,2729,3651,8649,4601,4610,4128,3082,2033,35032,36495,71988,81825,172696,86968,80558,62830,37755,21676,652789,49,502,1746,2520,646,274,89,13,4,5847,68900,123716,124840,225330,111933,97649,67597,32365,17696,870024,63,265,129,1191,127,50,16,3,0,1848,0,6,111,678,409,414,170,113,20,1920,23,93,199,1199,657,543,285,104,34,3125,45,121,157,750,329,297,146,44,29,1926,7,25,32,250,125,123,98,41,9,706,220,923,6962,10891,2092,1511,806,356,130,23894,3,7,58,391,368,490,534,538,147,2524,33,161,83,389,107,179,250,144,68,1409,261,2842,3741,9434,17066,16860,14597,10091,4272,79167,5,35,80,413,204,164,98,37,3,1047,12,60,96,347,242,156,126,78,27,1146,15,98,215,799,817,1143,2817,1302,900,8110
4002,0,0,0,5,0,0,0,0,0,8,0,3,0,0,0,0,3,0,0,13,0,0,3,4,4,4,0,0,0,13,13,25,16,48,8,10,14,19,7,170,30,81,86,200,125,127,141,92,47,936,864,1918,1744,3445,2014,1892,1479,928,444,14729,0,0,0,3,0,0,0,0,0,4,1665,3520,3096,5684,3266,2946,2067,1152,496,23898,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,3,0,0,0,10,5,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,5,19,6,10,0,0,0,51,0,0,0,0,0,5,10,10,0,23,0,0,0,5,0,0,0,0,0,6,4,28,16,63,134,174,181,109,37,740,0,3,0,4,0,0,0,0,0,4,0,0,0,3,4,0,3,0,0,12,0,0,3,5,4,13,48,27,22,122
4003,0,8,10,38,0,0,0,0,0,64,0,0,0,0,0,0,4,0,0,7,0,0,3,9,3,0,0,0,0,15,0,10,16,34,13,11,11,7,4,104,35,56,60,137,96,69,84,54,27,627,546,981,1160,2026,1150,1056,1007,619,311,8854,0,0,6,23,0,0,0,0,0,31,937,1690,1876,2988,1721,1657,1442,860,359,13528,0,10,0,24,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,5,12,5,0,0,0,0,18,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,13,46,182,44,10,4,0,0,309,0,0,0,0,3,0,7,9,0,14,0,0,0,4,0,0,0,0,0,3,0,3,6,32,92,89,112,78,26,435,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,14,25,12,11,70
4004,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,5,0,7,3,0,0,18,36,45,70,136,91,89,86,36,20,607,443,831,791,1605,954,838,671,350,158,6641,0,0,0,3,0,0,0,0,0,11,791,1581,1480,2906,1536,1402,994,480,171,11343,0,3,0,9,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,14,0,0,0,0,3,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,4,3,22,57,71,73,25,15,272,0,0,0,9,3,0,0,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,7,17,11,9,49
4005,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13,6,5,6,4,0,42,25,62,59,148,79,89,68,61,33,632,467,974,871,1919,1051,1057,778,458,246,7821,0,0,0,0,0,0,0,0,0,0,947,1842,1597,3314,1717,1659,1156,600,293,13126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,12,0,0,0,4,6,10,11,26,3,62,0,0,0,0,0,0,0,0,0,4,0,12,12,28,85,100,93,59,19,409,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,8,0,0,0,0,3,11,23,17,5,65
4006,0,0,0,9,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,6,0,0,0,17,8,4,6,8,0,40,18,46,59,91,66,66,71,50,31,493,360,828,864,1545,965,898,855,558,283,7162,0,0,0,0,0,0,0,0,0,0,693,1580,1614,2600,1645,1493,1274,751,317,11965,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,15,69,79,68,47,16,306,0,0,0,0,3,0,0,0,0,9,0,0,0,4,3,0,0,3,0,9,0,0,0,0,3,7,18,0,0,31
4007,0,0,0,0,4,0,0,0,0,10,0,0,0,0,3,6,18,14,0,44,0,0,0,0,0,0,0,0,0,3,0,3,0,24,15,27,27,25,4,122,21,47,56,111,84,149,180,116,83,848,472,1123,892,1960,1433,2190,2930,1620,767,13391,0,0,0,0,0,0,0,0,0,0,894,2096,1634,3194,1986,2825,3587,1894,815,18925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,6,6,5,14,0,3,28,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,0,3,3,0,24,0,0,0,0,0,3,3,6,3,16,0,0,0,0,0,0,0,3,0,3,3,31,32,103,318,507,945,761,237,2943,0,3,0,4,0,0,0,0,0,11,0,0,0,0,3,5,7,4,0,20,0,3,0,5,12,31,95,46,30,219
4008,0,0,0,3,0,0,0,0,0,9,0,0,0,3,7,10,5,8,3,31,0,0,5,14,3,4,0,0,0,19,0,3,0,20,21,15,19,24,5,118,37,116,86,180,131,119,100,74,32,865,650,1419,1269,2684,1510,1331,1069,678,262,10880,0,0,0,0,0,0,0,0,0,0,1246,2511,2356,4402,2158,1548,1110,535,180,16036,0,8,0,17,0,0,0,0,0,25,0,0,0,3,3,3,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,9,0,0,0,3,3,0,3,0,0,14,0,0,4,8,0,3,0,0,0,24,0,0,0,0,4,10,20,15,0,50,0,0,0,0,0,0,3,0,0,7,0,3,8,45,363,466,308,278,91,1561,0,0,4,22,0,4,0,0,0,28,0,0,0,0,5,5,6,0,3,19,0,0,0,3,24,32,40,34,12,145
5000,6,7,13,112,30,15,9,0,0,187,0,3,3,34,40,37,42,16,6,186,0,18,20,116,50,56,33,6,0,301,12,64,83,482,303,285,161,72,42,1498,700,1487,1320,3938,2306,2191,1529,795,352,14627,8303,17901,13323,34513,20026,19121,12755,5834,2076,133845,0,10,57,123,35,8,0,0,0,239,15548,32000,23442,52537,28605,27151,17402,7243,2256,206180,0,4,3,58,3,4,0,0,0,70,0,0,0,14,15,9,9,3,0,51,0,3,3,44,20,10,0,0,0,85,5,11,24,188,69,88,34,11,3,435,0,0,0,33,8,10,4,0,0,60,8,14,148,250,105,26,8,3,3,561,0,0,3,20,17,38,44,22,6,147,0,0,0,39,3,10,22,4,0,82,25,291,474,2461,3727,3556,3443,1606,375,15966,0,4,4,42,26,23,10,3,0,111,3,7,40,177,37,31,40,9,0,346,3,14,67,317,182,195,427,99,30,1341
5001,0,0,0,10,3,3,0,0,0,19,0,0,3,9,0,7,8,6,3,36,0,5,0,12,9,6,3,0,0,42,0,10,7,51,31,35,36,21,9,189,37,79,104,207,153,167,169,128,64,1113,875,2068,1778,3741,2297,2369,1944,1220,589,16882,0,0,0,0,0,0,0,0,0,3,1703,3802,3262,5573,3092,3068,2228,1293,579,24609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,12,22,14,7,3,3,0,84,0,0,0,0,0,3,0,0,0,3,0,3,8,28,12,6,0,3,0,70,0,0,0,3,0,4,3,3,0,9,0,0,0,5,0,0,3,3,0,10,4,46,39,253,419,505,619,409,174,2475,0,0,0,4,3,0,0,0,0,9,0,0,5,7,0,12,7,0,0,25,0,3,0,38,25,23,81,16,20,209
5002,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,3,4,5,4,0,0,0,0,17,0,4,4,58,19,9,3,0,0,99,63,122,82,357,137,118,43,18,8,942,529,1083,671,2555,954,799,281,89,29,6981,0,0,0,0,0,0,0,0,0,0,958,1807,1030,3136,1265,1088,435,116,21,9860,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,18,6,6,0,0,0,28,0,0,0,3,0,0,0,0,0,3,0,3,0,10,3,3,0,0,4,19,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,3,0,13,14,196,135,96,52,14,3,523,0,0,0,0,0,0,0,0,0,3,0,0,12,29,3,3,4,0,0,54,0,0,10,38,17,14,5,4,0,81
5003,0,0,11,26,5,5,0,0,0,50,0,0,0,14,22,10,8,9,8,60,0,10,46,88,39,38,15,0,0,234,8,33,30,193,87,58,38,29,5,489,128,249,250,647,359,337,280,217,101,2574,2391,5025,4205,9745,5069,4536,3234,1765,847,36824,0,0,3,0,0,0,0,0,0,3,4533,8505,6879,13265,6448,5913,3915,1971,774,52204,4,8,3,33,3,4,0,0,0,48,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,4,0,3,9,29,21,16,4,0,7,80,0,0,0,5,9,3,0,0,0,21,3,18,14,119,29,10,3,0,0,196,0,0,0,0,4,3,4,6,3,23,0,0,0,5,0,0,0,0,0,15,19,209,211,676,977,795,805,432,185,4312,0,0,0,8,3,0,0,0,0,20,0,4,3,21,11,7,4,3,3,52,0,3,12,35,27,41,113,18,8,259
5004,0,6,5,16,3,0,0,0,0,28,0,0,0,3,7,7,4,7,0,35,0,0,3,13,9,14,3,3,0,50,3,9,11,75,43,38,29,15,12,233,56,135,99,313,179,201,182,124,71,1359,1066,2550,1759,4560,2528,2482,2142,1136,514,18743,0,3,20,30,11,0,0,0,0,60,2071,4624,3028,6293,3403,3263,2665,1292,526,27174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,4,47,16,3,9,3,0,84,0,0,0,0,0,0,0,0,0,0,0,3,3,11,3,0,5,0,0,23,0,0,0,0,0,3,5,3,0,14,0,0,0,0,0,3,3,0,0,10,3,92,84,442,509,503,662,364,130,2797,0,0,0,4,6,0,3,5,0,12,0,0,10,37,10,7,6,0,0,68,0,3,12,45,18,17,56,18,10,181
5005,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,3,0,0,0,12,0,3,0,18,6,10,4,7,3,51,31,62,71,157,119,91,69,43,27,667,358,799,693,1449,859,782,617,352,160,6071,0,0,0,0,0,0,0,0,0,0,676,1441,1214,2020,1235,1078,872,469,159,9162,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,8,0,0,0,0,18,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9,76,92,82,90,51,26,449,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,7,0,0,0,10,11,5,20,3,5,44
5006,0,3,6,14,6,11,3,0,0,48,0,0,4,3,10,8,3,0,0,28,0,9,10,31,12,8,0,0,0,65,0,5,11,64,37,16,29,12,11,188,99,176,191,387,228,185,163,98,30,1574,1251,2644,2356,4795,2746,2292,1574,909,350,18914,0,0,0,0,0,0,0,0,0,0,2237,4543,4000,7018,3757,3296,2146,1157,427,28592,0,3,0,7,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,4,18,7,3,0,0,0,48,0,0,0,0,0,3,0,0,0,7,0,3,7,22,16,3,0,0,0,50,0,0,0,0,0,6,3,5,0,9,0,5,0,3,0,0,3,0,0,14,3,65,63,225,408,288,267,174,61,1552,0,4,4,15,10,3,3,0,0,35,0,3,0,6,4,3,3,0,0,25,0,4,3,26,28,14,38,13,3,136
5007,0,0,0,5,0,0,0,0,0,11,0,3,0,7,3,3,3,0,0,23,0,23,12,62,30,14,4,0,0,146,3,27,20,107,33,19,15,0,3,222,96,161,177,485,184,180,73,47,16,1425,1242,2157,1834,4781,1929,1410,586,302,100,14340,0,3,0,14,0,0,0,0,0,18,2246,3238,2688,5845,2435,1865,853,363,89,19627,0,0,0,10,3,0,0,0,0,11,0,0,0,5,0,3,4,0,0,6,0,3,0,0,0,0,0,0,0,4,0,3,3,18,6,6,0,0,0,41,0,0,0,4,0,3,0,3,0,19,4,6,47,99,13,14,0,0,0,175,0,0,0,7,5,11,9,7,0,31,0,0,0,4,0,3,0,0,0,11,6,26,32,175,195,162,80,32,5,717,0,17,9,55,7,13,3,0,0,101,0,0,0,10,6,3,0,0,0,18,0,0,3,22,13,9,23,4,4,80
5008,0,0,0,10,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,4,0,5,7,17,5,0,0,0,0,38,3,4,13,71,17,13,5,0,0,124,80,108,90,351,127,79,29,4,0,860,805,1177,854,3008,922,482,121,22,3,7399,0,0,0,3,0,0,0,0,0,3,1414,1992,1282,3768,1131,630,150,13,8,10390,0,0,0,14,0,4,0,0,0,21,0,0,3,4,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,4,0,0,3,20,4,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,5,32,10,4,0,0,0,54,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,3,3,21,19,200,117,60,28,10,0,457,0,3,3,8,0,3,0,0,0,23,0,3,9,35,0,0,0,0,0,44,0,0,4,20,5,3,6,0,0,42
5009,53,219,802,3637,1546,1300,480,233,79,8348,7,133,176,641,587,427,369,216,96,2653,21,265,692,1988,923,649,246,68,16,4872,412,2377,4018,14834,4828,3552,2290,1234,647,34177,3115,5224,6868,18351,7573,6898,5694,4339,3035,61088,60625,116192,121728,286242,127874,107757,77000,44326,21790,963541,32,234,1245,2412,499,237,82,29,7,4777,111141,183000,163664,286246,121716,104162,68936,35387,15670,1089926,51,219,188,1498,207,124,57,12,4,2372,0,13,172,1011,534,520,214,88,26,2585,23,36,81,492,216,182,64,21,15,1139,73,374,435,1824,771,611,291,123,47,4554,5,61,86,535,296,273,167,59,11,1495,281,1370,4749,12251,3577,2069,908,452,225,25870,3,26,101,739,567,886,932,796,235,4283,33,303,114,551,211,277,327,168,79,2056,908,8666,11349,34347,35906,27550,24519,14262,5025,162528,3,49,69,404,205,156,66,24,6,985,37,172,264,1635,473,236,197,102,28,3142,28,206,479,2163,1288,1007,2151,791,367,8483
5010,0,0,0,13,0,0,0,0,0,8,0,0,0,4,3,0,0,0,0,8,0,6,3,24,9,6,0,0,0,51,0,8,3,49,14,5,3,3,0,87,87,142,127,432,154,75,31,10,3,1070,649,950,788,2583,848,463,143,45,12,6492,0,0,0,0,0,0,0,0,0,3,1114,1462,1017,3190,1019,627,168,56,22,8671,0,6,3,10,14,0,0,0,0,32,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,10,5,0,0,0,0,18,0,0,0,6,0,0,0,0,0,4,4,0,0,30,4,0,0,0,0,33,0,0,0,0,3,3,3,4,0,22,0,0,0,4,0,0,0,0,0,3,0,14,19,132,72,46,16,7,0,300,0,0,3,11,3,0,0,0,0,24,0,0,3,13,0,0,0,0,0,22,0,0,5,12,3,3,8,3,0,31
5011,0,0,0,3,0,0,0,0,0,5,0,0,4,8,6,0,9,0,3,41,0,0,3,15,9,3,3,3,0,28,0,3,12,47,18,10,14,0,0,94,46,77,54,184,73,65,62,34,14,606,487,836,668,1771,778,592,504,227,99,5957,0,0,0,3,0,0,0,0,0,3,900,1273,826,1702,625,505,376,188,66,6462,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,4,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,14,178,193,549,463,265,282,123,42,2099,0,0,0,0,0,0,0,0,0,3,0,4,0,3,6,0,3,3,0,18,0,6,5,21,8,6,25,8,0,83
6000,0,0,0,12,3,0,0,0,0,20,0,0,5,10,11,17,38,12,3,99,0,0,0,11,7,8,8,3,0,42,8,24,12,128,93,131,111,44,20,571,204,525,533,1369,1041,1281,1007,563,184,6693,3738,8906,7212,15652,11459,12643,9734,4270,1520,75132,0,0,0,0,0,0,0,0,0,0,7200,16963,13628,25425,17910,19502,14128,5774,1839,122379,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,6,0,16,0,0,0,0,0,0,0,0,0,3,3,6,13,65,31,59,49,9,3,243,0,0,0,12,5,4,5,3,0,24,4,14,21,61,20,17,16,3,0,159,0,0,0,0,6,3,11,11,0,30,0,0,0,7,0,7,13,0,0,27,5,77,96,424,1083,1646,2139,1016,215,6705,0,3,0,19,9,4,7,0,0,50,0,0,4,20,11,25,16,4,0,92,0,11,19,78,93,151,210,136,26,718
6001,0,0,0,8,0,0,0,0,0,4,0,0,0,0,3,0,8,9,0,15,0,0,0,0,3,0,3,0,0,6,0,3,8,23,13,14,8,10,0,82,21,48,88,198,122,143,152,111,45,922,767,1556,1632,3047,1893,1881,1551,1021,432,13782,0,0,0,0,0,0,0,0,0,0,1475,2939,3068,5038,3020,2885,2168,1326,524,22444,0,0,0,0,3,3,0,0,0,9,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,4,21,12,0,0,0,0,40,0,0,0,0,4,0,3,8,0,19,0,0,0,0,0,6,0,0,0,5,0,19,7,59,108,154,233,165,52,791,0,0,3,8,7,0,0,0,0,14,0,0,0,3,0,3,7,0,0,7,0,3,0,8,6,7,23,16,9,70
6002,0,0,0,6,3,0,0,0,0,8,0,3,0,0,0,0,0,6,0,16,0,0,0,5,0,0,0,0,0,6,0,9,0,22,12,18,17,10,9,88,38,84,71,201,124,181,185,119,63,1064,869,1810,1701,3441,2038,2051,1912,1067,538,15436,0,0,0,0,0,0,0,0,0,0,1605,3440,3103,5731,3278,3147,2645,1398,605,24952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,5,12,4,8,3,0,0,27,0,0,0,0,0,0,4,0,0,9,7,6,0,17,9,3,3,0,0,43,0,0,0,0,0,0,4,3,0,6,0,0,0,4,0,0,0,0,0,8,0,9,16,54,109,197,283,174,82,918,0,0,0,0,3,3,3,3,0,16,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,5,20,15,8,58
