UCL_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
UCL421011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,10,0,0,0,4,0,35
UCL421012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,0,9,0,4,0,9,4,45
UCL421013,0,0,0,3,4,0,0,6,0,0,0,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,4,34,0,3,47,3,29,3,8,4,4,6,140
UCL421014,0,0,0,7,4,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,16,3,0,32,3,9,0,0,0,6,0,80
UCL421015,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,13,3,11,0,7,0,8,0,62
UCL421016,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,28,3,17,0,3,0,3,7,74
UCL421017,0,0,0,3,0,4,0,7,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,47,5,7,0,0,0,0,3,86
UCL421018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,19,4,10,0,0,0,3,0,52
UCL421019,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,26,0,10,0,0,0,0,0,44
UCL421020,0,0,0,3,3,0,0,4,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,28,9,3,43,3,16,3,9,0,9,5,126
UCL421021,0,0,0,6,0,0,0,0,3,0,0,0,0,3,5,16,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,17,5,20,0,6,4,11,5,84
UCL421022,0,0,0,0,4,0,0,3,0,0,0,0,0,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,41,4,19,3,6,0,3,8,104
UCL421023,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,14,3,0,22,0,7,3,4,0,8,0,62
UCL421024,0,0,0,6,0,0,0,0,0,0,0,0,0,3,10,15,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,36,0,15,3,7,0,3,10,93
UCL421025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,17,0,9,0,8,0,3,0,57
UCL421026,0,0,0,4,0,0,0,0,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,24,0,3,0,7,3,5,3,54
UCL421027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,20,0,16,0,0,0,3,3,56
UCL421028,0,0,0,9,0,0,0,3,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,33,0,14,3,3,0,4,4,87
UCL421029,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,21,0,0,0,3,0,0,5,40
UCL421030,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,29,5,10,0,6,0,6,10,92
UCL421031,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,18,3,4,0,0,0,3,8,50
UCL421032,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,0,15,0,3,3,6,0,46
UCL421033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,11,0,15,0,4,0,3,3,48
UCL421034,0,0,0,9,0,0,0,3,0,0,0,0,0,5,21,25,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,28,0,11,4,3,0,11,18,97
UCL421035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,13,0,4,0,5,0,15,3,49
UCL421036,0,0,0,13,0,0,0,0,0,0,0,3,0,0,14,18,0,0,0,0,0,0,0,0,0,0,0,0,32,3,6,72,0,28,0,7,3,3,14,157
UCL421037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,18,0,3,0,0,0,4,7,32
UCL421038,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,11,3,6,26,3,10,4,10,0,8,11,84
UCL421039,0,0,0,22,0,0,0,4,0,0,0,3,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,23,9,3,50,6,14,0,8,0,3,7,126
UCL421040,0,0,0,8,0,0,0,3,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,3,27,3,0,33,8,26,0,7,3,10,5,117
UCL421041,0,0,0,7,3,0,0,3,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,36,0,10,0,3,0,5,5,79
UCL421042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,24,0,9,0,3,0,0,3,54
UCL421043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,15,4,7,0,12,0,7,4,50
UCL421044,0,0,0,9,3,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,14,0,9,0,6,0,7,3,51
UCL422001,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,8,0,3,0,4,4,38
UCL422002,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,8,0,25,0,49
UCL422003,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,3,0,0,0,14
UCL422004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,12,0,8,0,0,0,0,3,27
UCL422005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,0,0,0,0,0,15
UCL422006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,15,3,5,0,0,0,0,0,31
UCL422007,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,3,0,5,5,36
UCL422008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,11
UCL422009,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,19,0,11,0,0,0,3,8,55
UCL422010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,3,3,18
UCL422011,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,14,3,6,0,0,0,3,4,41
UCL422012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,6,0,17
UCL422013,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,3,12,0,7,3,3,3,47
UCL422014,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,16,3,10,0,0,0,0,4,58
UCL422015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,0,3,0,0,0,0,0,23
UCL422016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,11
UCL422017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,20
UCL422018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,4,0,0,0,0,0,6,4,22
UCL422019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,3,17
UCL422020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,3,0,6,3,22
UCL422021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,8,3,23
UCL422022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,11,0,0,0,5,0,4,0,28
UCL422023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,3,18
UCL422024,0,0,0,7,3,0,0,6,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,26,0,4,0,0,0,0,8,76
UCL422025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,4,0,6,3,25
UCL422026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,3,0,0,0,4,4,21
UCL422027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,15
UCL422028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,8,0,0,0,4,0,24
UCL422029,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,21,6,14,0,3,0,0,3,62
UCL422030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,3,0,3,0,3,9,49
UCL422031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,9,0,0,0,0,4,24
UCL422032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,18
UCL422033,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,11,0,13,0,30
UCL422034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,3,0,3,3,21
UCL422035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,4,0,3,4,22
UCL422036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,14,0,9,3,3,4,0,3,43
UCL422037,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,0,3,0,0,0,0,0,34
UCL422038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,3,3,0,3,0,0,6,34
UCL422039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,19,0,13,4,0,0,4,5,48
UCL422040,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,13,0,13,0,4,0,8,0,43
UCL422041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,3,7,0,4,3,4,0,36
UCL422042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,3,6,25
UCL422043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,17
UCL422044,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,4,0,0,0,0,0,0,0,22
UCL422045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,0,0,0,0,3,17
UCL422046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,19
UCL422047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
UCL422048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,3,0,0,4,14
UCL422049,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,4,0,3,0,18
UCL422050,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,33,0,49
UCL422051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,3,0,3,0,0,0,17
UCL422052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,17
UCL422053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,5,25
UCL422054,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,11,0,3,0,3,0,3,0,29
UCL422055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,4,0,0,0,8,0,21
UCL422056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,7,0,0,0,3,3,34
UCL422057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,3,0,14
UCL422058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,3,4,0,0,0,0,0,19
UCL422059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,5,0,0,0,3,0,25
UCL422060,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0,3,0,26
UCL422061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,18,3,11,0,0,0,4,5,57
UCL422062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,4,0,0,0,0,0,19
UCL422063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,11,0,0,0,3,0,46
UCL422064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,3,3,0,0,0,0,4,37
UCL422065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,3,0,0,0,0,0,17
UCL422066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
UCL422067,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,6,0,3,0,0,3,32
UCL422068,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,5,0,3,0,10,5,22
UCL431777,5,20,4,1256,414,73,34,506,31,193,27,61,27,132,1008,2510,28,5,12,32,4,15,7,3,10,18,79,217,3557,854,242,5947,516,2505,213,688,206,1056,1138,16923
UCL479997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL499994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL501001,291,652,29,36242,3051,608,214,3686,378,2379,198,885,337,1590,18947,32266,202,55,117,283,61,153,37,43,79,215,559,1802,40348,8703,1759,67716,7037,50015,2513,12042,3262,16622,19879,229904
UCL511001,16,12,0,743,115,14,5,151,12,93,12,22,13,44,833,1324,4,3,7,6,4,5,3,0,0,7,23,57,1257,274,76,2542,241,1736,133,366,149,460,870,8109
UCL512001,0,4,0,212,37,8,4,44,3,22,4,6,4,19,209,375,3,0,0,3,0,4,0,0,7,3,8,30,467,143,30,957,88,498,46,176,48,193,220,2852
UCL512002,0,4,0,176,44,13,0,43,4,16,4,10,5,10,319,475,3,0,0,3,0,0,0,3,0,3,7,19,459,147,28,808,62,450,41,172,33,156,341,2698
UCL512003,3,5,0,296,57,3,9,66,5,40,7,9,4,34,399,629,3,0,0,4,0,0,0,0,3,3,8,27,575,118,32,937,119,590,54,134,54,259,415,3280
UCL512004,3,8,0,571,51,3,6,38,11,35,7,8,3,19,322,497,6,0,3,3,3,0,0,0,4,0,17,40,821,50,42,1025,143,862,41,96,58,127,337,3605
UCL513001,0,0,0,160,29,9,3,19,5,10,3,0,0,10,133,226,0,0,0,0,0,0,0,0,0,4,3,13,363,48,21,398,69,191,23,41,16,56,141,1372
UCL513002,0,4,0,88,23,7,0,23,3,12,4,0,0,8,99,189,0,0,0,3,0,0,0,0,0,5,5,15,176,35,14,366,37,187,14,41,16,54,106,1045
UCL513003,5,0,0,561,32,3,3,33,0,19,0,7,7,13,131,253,5,0,0,3,0,0,0,0,3,3,10,26,431,37,23,593,70,555,22,55,49,66,149,2048
UCL513004,5,0,0,423,30,3,3,14,3,18,0,3,4,3,99,181,0,0,0,3,0,3,0,0,0,4,4,19,350,28,28,375,63,408,19,32,48,55,108,1522
UCL514001,0,0,0,71,8,0,0,20,0,10,4,6,0,8,63,121,0,0,0,0,0,0,0,0,0,3,7,10,83,17,4,210,21,155,11,45,16,92,63,719
UCL514002,0,0,0,67,9,0,0,15,3,9,3,3,0,0,114,162,0,0,0,0,0,0,0,0,0,0,3,4,73,48,13,289,28,110,20,32,4,16,117,753
UCL514003,0,0,0,53,3,3,0,15,0,3,0,3,0,0,91,120,0,0,0,0,0,0,0,0,0,0,0,5,84,49,11,262,11,122,19,39,14,30,94,727
UCL514004,3,0,0,38,14,3,0,11,3,7,0,3,3,11,48,101,0,0,0,0,0,0,0,0,0,0,0,6,104,24,4,165,22,129,8,32,12,65,52,594
UCL514005,0,3,0,65,10,8,0,20,0,7,6,3,3,4,174,233,3,0,5,0,0,3,0,0,0,0,0,13,155,43,9,305,36,233,20,45,26,71,176,1125
UCL515001,0,0,0,3,3,0,0,3,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,23,0,12,0,7,0,10,3,71
UCL515002,0,0,0,18,0,0,0,5,0,0,0,0,0,0,12,21,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,36,5,27,0,7,3,13,11,136
UCL515003,0,0,0,4,3,4,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,0,0,0,10,11,3,29,0,26,0,10,0,8,15,113
UCL515004,0,0,0,8,3,0,0,5,0,3,0,0,0,0,24,33,0,0,0,0,0,0,0,0,0,0,0,4,48,11,0,46,3,65,7,8,0,16,21,221
UCL515005,0,0,0,10,3,0,0,7,0,0,0,0,0,0,22,41,0,0,0,0,0,0,0,0,0,0,0,0,23,12,4,60,8,47,4,10,3,5,22,208
UCL515006,0,0,0,23,3,0,0,9,0,3,0,5,0,10,22,56,5,0,0,0,0,0,0,0,0,3,6,16,101,7,3,86,15,57,8,17,6,66,33,394
UCL515007,0,0,0,8,3,0,0,3,0,0,0,0,0,0,35,46,0,0,0,0,0,0,0,0,0,0,0,0,21,14,0,77,10,32,11,13,3,11,34,227
UCL515008,0,0,0,59,0,0,0,3,0,3,0,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,59,7,39,3,0,3,4,6,172
UCL515009,0,0,0,3,0,0,0,0,0,3,0,0,0,3,17,29,0,0,0,0,0,0,0,0,0,0,0,0,32,17,4,47,10,42,6,20,4,12,21,210
UCL515010,0,0,0,16,11,0,0,3,0,6,0,0,0,6,27,52,0,0,0,0,0,0,0,0,0,6,4,13,65,8,0,56,12,48,8,9,6,54,27,277
UCL515011,0,0,0,14,0,0,0,5,0,7,0,0,3,0,28,44,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,74,8,54,7,16,15,13,30,237
UCL515012,0,0,0,26,4,0,0,3,0,0,0,0,0,0,35,47,0,0,0,3,0,0,0,0,0,0,0,3,63,5,0,79,14,54,8,5,10,7,36,268
UCL515013,0,0,0,28,0,0,0,11,0,3,0,0,0,0,33,47,0,0,0,0,0,0,0,0,0,0,0,0,51,16,3,83,7,41,7,9,7,5,30,264
UCL515014,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,5,3,12,3,3,3,24,5,72
UCL515015,0,0,0,12,4,4,0,9,0,3,0,0,0,7,17,41,0,0,0,0,0,0,0,0,0,0,0,0,38,21,0,85,3,57,0,11,7,27,18,275
UCL515016,0,0,0,13,5,0,0,3,0,0,0,0,0,0,24,34,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,27,4,22,4,4,5,3,24,123
UCL515017,0,0,0,3,0,7,0,6,0,0,0,0,0,0,13,31,0,0,0,0,0,0,0,0,0,0,0,0,11,10,3,29,4,9,3,6,3,12,17,105
UCL515018,0,0,0,32,8,0,0,3,0,3,0,0,0,0,15,31,0,0,0,0,0,0,0,0,0,0,0,3,36,0,0,55,12,64,6,4,7,16,21,226
UCL515019,0,0,0,18,12,0,0,3,0,3,0,3,0,4,22,51,0,0,0,0,0,0,0,0,0,0,0,3,61,14,4,81,10,67,3,21,4,38,24,317
UCL515020,0,0,0,39,3,0,0,8,3,0,0,0,0,3,33,52,0,0,0,0,0,0,0,0,0,0,5,5,104,12,5,101,15,62,8,4,4,24,40,377
UCL515021,0,0,0,12,0,0,0,8,0,3,0,0,0,0,16,32,0,0,0,0,0,0,0,0,0,3,0,3,33,16,3,76,11,30,3,10,0,7,16,204
UCL515022,0,0,0,13,4,3,0,6,3,3,3,0,0,0,27,52,0,0,0,0,0,0,0,0,0,0,3,10,70,9,9,136,12,65,9,15,11,41,30,408
UCL515023,0,0,0,19,3,0,0,7,0,0,0,5,0,0,12,33,0,0,0,0,0,0,0,0,0,0,0,3,41,5,0,73,12,44,3,17,5,22,12,235
UCL515024,0,0,0,7,6,0,0,3,0,0,0,0,0,0,12,26,0,0,0,0,0,0,0,0,0,3,0,6,35,0,0,40,3,37,0,5,4,17,12,148
UCL515025,0,0,0,8,5,0,0,0,0,3,0,0,0,3,15,30,0,0,0,0,0,0,0,0,0,0,0,0,25,7,6,38,3,31,0,14,3,22,18,168
UCL515026,0,0,0,31,6,0,0,8,0,6,0,7,0,3,29,55,0,0,0,0,0,0,0,0,0,0,3,7,61,13,3,122,14,58,10,23,4,45,38,391
UCL515027,0,0,0,139,8,0,0,3,0,9,0,0,0,4,33,63,0,0,0,0,0,0,0,0,0,0,4,4,156,6,13,160,15,146,4,0,5,16,32,555
UCL515028,0,0,0,66,5,0,3,0,0,0,0,0,0,0,12,31,0,0,0,0,0,0,0,0,0,0,0,0,41,5,4,57,9,44,3,3,6,0,12,190
UCL515029,0,4,0,27,5,0,0,11,0,7,0,3,0,0,47,79,0,0,0,0,0,0,0,0,3,0,5,6,54,12,4,109,7,84,3,19,8,54,49,410
UCL515030,0,0,0,22,4,3,0,8,0,4,0,0,0,0,42,70,0,0,0,0,0,0,0,0,0,0,0,0,32,19,0,55,0,47,7,12,4,14,44,244
UCL515031,0,0,0,103,4,0,0,7,0,4,0,0,0,0,24,41,0,0,0,0,0,0,0,0,0,0,0,3,85,12,10,89,23,129,8,10,15,3,23,412
UCL515032,0,0,0,13,5,0,0,11,0,7,0,0,0,4,38,63,0,0,0,0,0,0,0,0,0,0,0,3,15,9,3,65,7,52,0,20,7,23,35,236
UCL515033,0,0,0,5,3,0,0,7,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,29,3,14,3,5,0,13,5,96
UCL515034,0,0,0,18,3,0,0,9,4,7,0,3,0,0,26,48,0,0,0,0,0,0,0,0,0,0,0,3,24,6,5,63,6,55,0,9,7,25,32,231
UCL515035,3,0,0,38,3,0,0,7,0,5,0,0,0,0,9,32,3,0,0,0,0,0,0,0,0,0,0,5,36,0,3,44,11,64,0,0,3,9,13,190
