UCL_CODE_2016,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4_m_sty_blk_Ds,OPDs_F_ap_I_4_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
UCL521025,191,389,7,4,0,0,7,4,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,8,7,11,15,206,413,35,..,242,413
UCL521026,229,858,82,197,10,17,98,214,16,30,0,0,0,0,0,0,16,30,9,15,0,0,6,23,13,31,22,65,5,23,377,1187,107,..,483,1187
UCL521027,194,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,615,15,..,208,615
UCL521028,202,428,12,12,0,0,12,12,4,4,3,3,0,0,0,0,4,8,10,16,0,0,0,0,0,4,13,18,0,3,234,476,306,..,543,476
UCL521029,246,674,4,9,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,9,0,0,253,691,29,..,280,691
UCL521030,213,540,7,9,14,17,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,571,125,..,356,571
UCL521031,300,692,20,31,0,0,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,7,24,327,753,42,..,373,753
UCL521032,398,924,11,22,0,0,11,22,27,34,0,0,0,0,0,0,27,34,0,0,0,0,0,0,0,0,0,0,3,10,439,997,84,..,521,997
UCL521033,173,381,15,18,0,0,15,18,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,11,12,0,3,192,412,45,..,238,412
UCL521034,234,496,26,54,0,6,27,57,0,6,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,3,9,25,279,590,566,..,842,590
UCL521035,137,332,3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,13,21,0,0,3,9,5,21,26,50,0,10,167,391,80,..,250,391
UCL521036,97,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,504,3,..,102,504
UCL521037,166,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,164,515,3,..,170,515
UCL521038,142,379,0,0,0,0,0,0,18,32,0,0,0,3,0,0,21,32,0,31,0,0,0,0,0,3,5,38,3,8,168,453,98,..,268,453
UCL521039,179,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,183,415,70,..,250,415
UCL521040,246,680,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,248,690,12,..,264,690
UCL521041,478,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,479,1336,29,..,506,1336
UCL521042,204,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,15,11,22,0,5,213,484,65,..,276,484
UCL521043,246,475,3,5,0,0,3,5,4,3,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,4,6,7,11,264,499,219,..,481,499
UCL521044,326,796,36,56,0,0,36,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,848,51,..,413,848
UCL521045,306,679,0,0,0,0,0,0,5,3,0,0,0,0,0,0,5,3,3,3,0,0,0,0,4,9,8,7,0,3,323,693,79,..,399,693
UCL521046,278,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,282,674,119,..,405,674
UCL521047,216,561,16,35,0,0,16,35,14,21,15,21,0,0,0,0,27,37,31,55,0,0,3,7,5,13,40,75,6,5,303,717,136,..,440,717
UCL521048,140,438,70,116,0,0,70,116,3,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,3,10,0,0,214,564,60,..,270,564
UCL521049,249,589,14,24,0,0,14,24,3,3,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,4,3,6,274,628,73,..,343,628
UCL521050,306,680,3,0,0,0,3,0,22,23,0,0,0,0,0,0,22,23,0,0,0,0,0,0,0,0,0,0,0,0,327,708,75,..,406,708
UCL521051,240,496,0,0,0,0,0,0,9,11,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,3,4,260,520,46,..,299,520
UCL521052,104,331,49,182,0,0,49,182,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,3,4,11,17,8,27,176,555,83,..,256,555
UCL521053,391,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,13,397,1159,24,..,425,1159
UCL521054,224,505,11,15,0,0,11,15,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,6,8,15,4,9,250,543,104,..,355,543
UCL521055,378,811,12,16,0,3,15,18,0,3,0,0,0,0,0,0,0,3,0,3,10,12,0,0,0,0,9,11,3,9,407,853,65,..,478,853
UCL521056,123,536,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,131,543,23,..,160,543
UCL521057,287,642,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,4,5,13,0,0,297,662,95,..,395,662
UCL521058,211,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,216,564,46,..,260,564
UCL521059,330,842,13,19,0,0,13,19,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,3,6,3,6,0,0,353,872,53,..,403,872
UCL521060,156,458,21,45,0,0,21,45,3,3,0,0,0,0,0,0,3,3,4,3,0,0,0,0,0,0,6,3,12,20,196,529,36,..,234,529
UCL522001,60,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,199,27,..,86,199
UCL522002,114,223,4,6,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,7,125,240,40,..,160,240
UCL522003,91,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,100,324,5,..,108,324
UCL522004,72,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,307,6,..,71,307
UCL522005,77,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,292,11,..,84,292
UCL522006,137,379,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,135,388,7,..,149,388
UCL522007,79,145,5,6,0,0,8,10,0,0,0,0,0,0,0,0,0,0,7,13,0,0,3,5,0,5,7,18,0,0,97,175,179,..,281,175
UCL522008,84,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,86,210,23,..,104,210
UCL522009,121,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,126,332,4,..,129,332
UCL522010,98,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,305,5,..,101,305
UCL522011,116,241,0,0,0,0,0,0,6,7,0,0,0,0,0,0,6,7,0,5,0,0,0,0,0,0,0,5,0,3,131,252,59,..,188,252
UCL522012,118,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,124,317,10,..,141,317
UCL522013,67,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,189,3,..,77,189
UCL522014,3,4,3,4,0,0,3,4,0,6,0,0,0,0,0,0,0,6,27,53,0,0,0,0,0,0,27,53,0,0,40,72,0,..,40,72
UCL522015,96,232,7,4,0,0,7,4,3,4,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,8,108,249,19,..,127,249
UCL522016,135,285,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,3,135,298,15,..,149,298
UCL522017,55,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,3,3,9,7,12,64,126,50,..,111,126
UCL522018,158,421,5,17,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,434,9,..,177,434
UCL522019,91,195,4,10,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,96,207,20,..,115,207
UCL522020,101,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,0,0,10,22,0,0,19,42,0,4,121,380,20,..,145,380
UCL522021,149,337,4,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,154,342,53,..,212,342
UCL522022,97,179,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,8,0,0,100,190,27,..,131,190
UCL522023,136,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,7,9,0,0,138,317,46,..,188,317
UCL522024,119,239,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,125,249,205,..,335,249
UCL522025,151,341,6,9,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,346,30,..,187,346
UCL522026,64,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,4,0,0,69,141,319,..,390,141
UCL522027,132,365,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,361,11,..,140,361
UCL522028,78,198,7,18,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,91,224,28,..,122,224
UCL522029,57,293,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,297,17,..,81,297
UCL522030,79,408,0,0,0,0,0,0,3,11,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,81,418,16,..,99,418
UCL522031,182,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,7,8,0,3,185,360,38,..,219,360
UCL522032,30,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,168,0,..,30,168
UCL522033,91,193,3,3,0,0,3,3,3,4,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,92,201,20,..,119,201
UCL522034,110,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,231,28,..,135,231
UCL522035,104,230,19,21,0,0,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,126,250,39,..,162,250
UCL522036,97,217,6,5,0,0,6,5,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,9,17,3,3,116,243,91,..,208,243
UCL522037,119,262,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,8,0,0,0,0,3,6,11,18,0,0,136,277,141,..,275,277
UCL522038,73,184,9,12,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,195,117,..,200,195
UCL522039,46,123,0,0,0,0,0,0,3,8,0,0,0,0,0,0,3,8,3,4,0,0,0,0,5,12,7,18,0,0,62,147,46,..,100,147
UCL522040,17,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,75,30,..,39,75
UCL522041,106,237,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,3,3,4,0,5,113,255,33,..,144,255
UCL522042,124,304,5,10,0,0,5,10,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,3,5,3,12,5,8,139,329,110,..,248,329
UCL522043,103,225,8,14,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,114,250,43,..,158,250
UCL522044,134,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,3,5,6,11,0,0,139,336,50,..,183,336
UCL522045,178,389,5,3,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,394,56,..,242,394
UCL522046,119,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,285,11,..,133,285
UCL522047,36,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,124,0,..,34,124
UCL522048,33,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,156,13,..,48,156
UCL522049,172,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,396,151,..,319,396
UCL522050,71,156,4,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,4,0,0,79,166,18,..,91,166
UCL522051,71,175,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,10,24,0,0,0,0,0,0,11,21,3,11,88,215,30,..,117,215
UCL522052,104,196,3,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,3,8,9,3,3,111,212,54,..,171,212
UCL522053,19,52,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,37,73,174,..,211,73
UCL522054,106,308,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,110,317,16,..,124,317
UCL522055,71,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,74,150,30,..,103,150
UCL522056,136,288,3,3,0,0,3,3,5,13,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,3,10,149,314,59,..,206,314
UCL522057,30,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,163,3,..,35,163
UCL522058,130,252,3,9,0,3,7,13,3,7,0,0,0,0,0,0,3,7,0,0,0,0,0,0,3,4,3,9,3,3,149,280,150,..,294,280
UCL522059,59,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,60,229,3,..,64,229
UCL522060,46,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,258,3,..,54,258
UCL522061,83,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,7,0,0,5,13,0,0,81,333,7,..,96,333
UCL522062,108,255,3,6,0,0,3,6,4,5,0,0,0,0,0,0,4,5,0,0,0,0,0,0,3,0,3,0,0,0,119,272,32,..,148,272
UCL522063,135,323,14,13,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,335,31,..,169,335
UCL522064,66,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,63,197,25,..,89,197
UCL522065,152,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,418,16,..,176,418
UCL522066,132,263,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,266,42,..,174,266
UCL522067,78,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,198,29,..,106,198
UCL522068,80,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,398,3,..,86,398
UCL531777,46657,124023,198,358,19,44,216,407,105,190,3,9,0,3,12,26,121,225,764,1327,172,286,364,854,141,342,1441,2814,598,1340,49039,128803,14179,..,63214,128803
UCL579997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
UCL599994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
UCL603001,56890,141430,2814,4548,2021,3847,4831,8392,5603,9197,927,1517,623,970,62,120,7225,11809,31,53,57,98,14,13,141,345,240,509,178,370,69360,162505,6448,..,75814,162505
UCL611001,23803,58713,2028,3134,747,1536,2769,4664,2395,3645,109,161,124,148,79,131,2704,4079,9,11,8,9,6,21,72,131,91,169,97,186,29465,67815,3213,..,32683,67815
UCL612001,8010,19158,893,1270,129,165,1026,1437,176,249,0,0,6,7,0,0,187,260,14,17,49,71,3,3,9,21,70,119,15,47,9308,21012,1088,..,10392,21012
UCL613001,7028,16582,526,700,94,146,626,843,84,124,38,38,63,89,0,0,182,253,27,46,0,0,0,0,8,16,40,59,20,39,7893,17774,946,..,8837,17774
UCL613002,4231,10005,525,709,21,26,545,729,62,81,0,0,0,0,3,3,63,81,26,40,25,43,0,0,12,27,71,113,10,24,4919,10955,576,..,5492,10955
UCL614001,2102,5057,89,136,23,35,117,166,76,123,0,0,0,0,0,0,76,123,3,9,0,0,0,0,9,24,16,37,4,8,2310,5394,187,..,2496,5394
UCL614002,1911,4295,223,299,12,23,241,327,6,7,0,0,0,0,0,0,6,7,0,3,4,9,0,0,3,10,11,18,3,8,2168,4656,251,..,2420,4656
UCL615001,385,884,20,27,0,0,20,27,10,16,0,0,0,0,0,0,10,16,3,3,0,0,0,0,7,7,6,10,3,5,419,939,59,..,479,939
UCL615002,486,983,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,34,48,0,0,0,18,36,65,3,3,526,1055,101,..,623,1055
UCL615003,497,1048,14,14,0,3,10,17,4,11,0,0,0,0,0,0,4,11,0,0,5,4,0,0,0,3,9,9,3,9,523,1087,450,..,975,1087
UCL615004,913,2064,31,35,0,0,37,35,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,5,7,6,15,8,9,966,2124,122,..,1085,2124
UCL615005,1739,4180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,4,8,13,0,6,1748,4204,460,..,2211,4204
UCL615006,425,1011,0,0,5,3,5,3,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,7,13,4,12,0,0,438,1027,33,..,470,1027
UCL615007,1506,3624,57,82,6,20,69,98,104,133,0,0,0,0,0,0,104,133,0,0,0,0,0,0,0,0,0,0,0,0,1679,3859,189,..,1869,3859
UCL615008,698,1800,19,28,52,173,77,201,36,46,0,0,0,0,7,16,48,59,0,4,4,10,0,0,0,0,11,17,0,10,830,2081,85,..,914,2081
UCL615009,654,1562,43,56,11,21,52,74,50,69,0,0,0,0,0,0,50,69,0,0,0,0,0,0,7,10,6,16,0,0,761,1724,62,..,825,1724
UCL615010,1254,2949,121,177,4,7,123,191,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,3,8,0,3,1390,3151,163,..,1552,3151
UCL615011,1081,2826,30,54,0,0,34,60,23,44,0,0,0,0,0,0,23,44,8,5,3,6,0,0,0,0,14,11,7,33,1158,2975,79,..,1232,2975
UCL615012,1173,2743,75,105,0,0,75,105,104,175,0,0,0,0,0,0,104,175,0,0,0,0,0,3,7,13,8,19,6,12,1353,3047,120,..,1473,3047
UCL615013,801,2200,3,6,15,26,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,11,0,0,825,2242,48,..,875,2242
UCL615014,1077,2620,38,60,3,17,43,70,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,3,3,1124,2697,96,..,1227,2697
UCL615015,1134,2664,79,108,5,10,84,115,7,7,0,0,0,0,0,0,7,7,19,30,0,0,0,3,4,9,30,42,3,12,1258,2845,165,..,1421,2845
UCL615016,990,2383,27,36,0,0,27,36,8,10,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,3,1031,2438,77,..,1106,2438
UCL615017,1183,2643,30,43,10,21,41,65,100,160,0,0,0,0,0,0,98,163,15,20,0,4,0,0,11,19,20,43,0,5,1346,2917,438,..,1783,2917
UCL615018,471,935,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,0,0,3,9,0,0,483,948,476,..,956,948
UCL615019,728,1517,3,3,0,0,3,3,32,46,0,0,0,0,0,0,31,51,0,0,0,0,0,0,0,0,0,0,3,8,770,1585,296,..,1069,1585
UCL615020,717,1626,40,45,3,3,42,51,19,23,0,0,0,0,0,0,19,23,0,0,0,0,0,0,3,10,3,10,3,3,778,1708,65,..,844,1708
UCL615021,444,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,3,12,0,0,450,962,50,..,499,962
UCL615022,1196,2823,3,0,0,0,3,0,54,65,0,0,0,0,0,0,55,69,0,0,0,0,0,0,5,19,7,28,6,15,1271,2927,148,..,1422,2927
UCL615023,474,1299,29,51,0,0,29,51,20,21,4,7,0,0,0,0,22,33,5,9,3,3,0,0,3,7,16,22,3,4,545,1410,57,..,597,1410
UCL615024,946,2198,22,30,3,7,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,5,975,2253,71,..,1046,2253
UCL615025,604,1194,42,48,0,3,42,54,5,6,0,0,0,0,0,0,5,6,0,0,0,0,0,3,0,0,3,7,3,3,655,1258,230,..,884,1258
UCL615026,620,1324,14,17,0,0,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,8,0,0,643,1348,65,..,713,1348
UCL621001,282,584,3,6,0,0,3,6,10,10,0,0,0,0,0,0,10,10,0,0,4,4,0,0,0,0,3,5,3,3,301,608,327,..,628,608
UCL621002,325,710,10,14,0,0,10,14,15,19,0,0,0,0,0,0,15,19,0,0,0,0,0,0,6,18,6,18,0,4,362,770,43,..,406,770
UCL621003,192,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,191,554,24,..,214,554
UCL621004,186,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,188,470,48,..,230,470
UCL621005,243,599,0,0,0,0,0,0,3,10,0,0,0,0,0,0,3,10,0,0,0,0,0,0,3,8,3,8,0,0,248,618,32,..,278,618
UCL621006,262,542,29,32,0,0,29,32,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,295,584,64,..,359,584
UCL621007,334,778,9,19,0,0,9,19,23,31,0,0,0,0,0,0,23,31,3,0,0,0,0,0,7,16,6,19,4,7,375,855,28,..,400,855
UCL621008,178,477,8,21,3,4,11,28,0,4,0,0,0,0,0,0,4,6,0,0,3,0,0,0,0,0,3,0,0,0,197,511,14,..,212,511
UCL621009,263,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,679,19,..,281,679
UCL621010,232,544,6,3,0,0,6,3,4,3,0,0,0,0,0,0,4,3,0,3,0,0,0,0,3,10,4,11,0,0,249,562,28,..,272,562
UCL621011,209,494,3,3,0,0,3,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,3,0,0,212,506,30,..,244,506
UCL621012,341,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,914,46,..,386,914
UCL621013,219,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,630,14,..,234,630
UCL621014,226,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,234,523,39,..,272,523
UCL621015,225,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,11,24,0,0,235,482,38,..,275,482
UCL621016,234,462,5,4,0,0,5,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,8,247,476,522,..,766,476
UCL621017,312,741,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,321,747,26,..,344,747
UCL621018,301,792,9,20,0,0,9,20,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,12,3,19,0,0,317,830,22,..,338,830
UCL621019,325,785,13,16,3,10,10,18,3,5,0,0,0,0,0,0,3,5,0,0,0,0,0,0,9,26,9,26,4,3,352,838,37,..,391,838
UCL621020,280,607,6,10,0,0,6,10,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,287,621,217,..,509,621
UCL621021,206,436,0,0,0,0,0,0,3,3,3,3,0,3,0,0,3,8,10,16,0,0,0,0,0,3,12,22,0,0,225,459,155,..,382,459
UCL621022,243,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,246,552,72,..,319,552
UCL621023,262,554,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,8,19,0,0,0,0,0,0,8,19,0,0,283,584,362,..,641,584
UCL621024,258,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,9,269,583,147,..,411,583
UCL621025,201,495,5,10,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,510,22,..,231,510
UCL621026,263,487,7,3,0,0,7,3,9,11,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,3,3,271,504,154,..,424,504
