UCL_CODE_2016,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_Nthern_Ireland_0_4,M_Nthern_Ireland_5_14,M_Nthern_Ireland_15_24,M_Nthern_Ireland_25_44,M_Nthern_Ireland_45_54,M_Nthern_Ireland_55_64,M_Nthern_Ireland_65_74,M_Nthern_Ireland_75_84,M_Nthern_Ireland_85ov,M_Nthern_Ireland_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot
UCL422063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL422064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL422065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL422066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL422067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL422068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL431777,0,3,0,24,13,18,13,12,0,87,0,0,3,9,18,89,123,107,25,376,0,0,0,6,0,0,0,0,0,11,0,6,11,3,0,0,0,0,0,15,0,0,0,4,5,7,4,4,0,21,0,5,9,15,11,10,0,0,0,51,0,0,0,0,0,13,7,3,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,5,0,0,3,18,25,98,164,41,12,364,0,24,42,150,142,144,80,21,3,609,0,0,0,3,8,12,11,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,4,0,0,0,34,4,22,18,45,5,4,4,0,0,99,0,0,0,17,6,6,12,3,0,46,0,18,6,29,61,81,94,43,4,344,0,6,0,3,6,3,4,0,0,17,3,15,17,36,32,28,12,3,0,150
UCL479997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL499994,0,0,3,0,0,0,0,0,0,5,0,0,6,3,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,7,0,0,10,0,0,7,15,3,13,8,3,0,38,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
UCL501001,67,594,367,4569,869,717,692,336,89,8293,24,125,195,1304,728,1269,2334,2040,821,8846,46,163,129,538,144,81,58,20,5,1182,52,201,406,1890,281,130,42,14,4,3014,3,27,38,184,106,90,80,27,3,553,134,718,1965,4697,1655,1669,1321,564,107,12832,0,4,7,35,40,100,129,75,6,396,15,119,241,932,312,261,190,78,19,2165,4,115,368,1241,735,652,428,244,75,3861,15,60,257,931,57,17,3,0,0,1345,15,116,92,457,354,492,1117,581,218,3442,357,2726,3310,11717,5623,4571,1939,489,109,30831,10,51,97,554,309,258,322,161,51,1815,90,326,528,1812,204,121,55,13,3,3149,6,86,80,266,165,66,6,4,3,684,231,1771,1799,4481,1764,424,126,26,8,10630,4,53,67,677,202,580,309,156,120,2164,54,675,795,2584,2175,2111,1639,917,232,11187,79,566,936,2135,933,959,574,234,54,6465,105,1588,2869,5684,3340,1897,959,332,85,16852
UCL511001,0,16,12,72,21,17,12,5,0,162,0,0,3,9,4,11,62,57,24,184,0,5,0,5,8,3,0,0,0,20,0,3,31,79,0,0,0,0,0,123,0,0,0,4,9,3,0,3,0,22,0,8,10,24,6,8,7,3,0,61,0,0,0,0,0,3,0,0,0,6,0,0,0,3,6,5,3,0,3,22,0,3,3,4,6,0,0,0,0,16,0,3,0,17,0,0,0,0,0,20,0,0,0,16,13,23,62,10,7,143,14,142,136,405,267,190,87,25,6,1273,0,0,3,9,7,11,18,3,0,49,3,3,4,28,0,0,3,0,0,41,0,0,0,6,11,0,0,0,0,21,5,75,54,142,58,3,0,0,0,336,0,0,0,9,3,13,8,6,8,52,0,9,16,44,37,39,47,17,3,214,3,3,3,19,12,3,3,3,0,45,7,87,118,187,136,60,29,13,4,647
UCL512001,0,3,0,9,0,3,5,3,0,20,0,0,0,10,5,7,22,24,10,74,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,12,3,3,3,3,0,31,0,0,0,3,0,0,0,0,0,4,0,0,0,7,5,14,38,19,12,91,0,12,17,77,52,51,30,9,0,258,0,0,0,4,0,3,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,46,41,106,25,5,3,0,0,227,0,0,0,5,0,0,4,3,4,21,0,3,0,10,20,20,24,15,4,106,0,0,3,7,7,0,0,0,0,15,0,16,29,46,37,20,7,8,0,167
UCL512002,0,0,0,17,5,3,6,9,0,38,0,0,0,3,4,4,8,5,3,29,0,0,0,0,0,0,0,0,0,4,0,0,6,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,3,4,0,3,4,24,10,0,53,0,20,20,100,60,65,35,7,0,314,0,0,3,3,4,3,3,3,0,20,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,10,6,21,13,0,0,0,0,52,0,0,0,0,0,0,3,0,0,3,0,0,3,13,15,14,18,12,0,76,0,0,0,0,0,0,0,0,0,5,0,15,11,33,27,22,8,4,3,118
UCL512003,0,6,3,26,5,0,3,0,0,45,0,0,0,7,0,8,18,19,10,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,4,3,0,0,27,0,0,0,0,0,3,4,3,0,10,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,6,0,3,0,4,0,0,0,0,0,5,0,0,5,3,9,10,19,8,3,46,3,9,20,76,71,75,42,9,0,300,0,0,3,4,3,0,0,4,0,12,0,3,0,12,0,0,0,0,0,21,0,0,0,0,0,3,0,0,0,3,7,31,36,91,30,4,0,0,0,200,0,0,0,0,0,0,0,0,0,3,0,0,0,12,17,20,24,13,0,85,0,0,0,3,5,3,0,0,0,15,3,28,35,68,47,24,3,4,0,213
UCL512004,0,4,4,40,8,13,3,0,0,73,0,0,0,3,3,3,8,3,0,29,0,0,0,3,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,3,5,5,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,9,0,3,0,4,0,0,0,0,0,7,0,0,0,3,5,0,7,0,0,18,14,145,142,486,218,185,55,4,0,1256,0,0,0,13,0,0,3,0,0,15,0,3,0,14,3,0,0,0,0,19,0,17,14,26,15,4,0,0,0,71,7,48,48,107,51,17,3,0,0,278,0,4,3,4,0,0,0,0,0,14,0,5,0,25,18,19,13,3,0,81,0,0,0,6,6,0,0,0,0,18,4,47,44,84,72,20,3,4,0,274
UCL513001,0,0,0,12,3,0,3,0,0,16,0,0,5,13,3,0,0,0,0,24,0,0,3,3,0,0,0,0,0,13,0,0,7,14,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,8,3,0,21,0,8,8,73,35,37,12,8,0,187,0,0,0,5,0,3,0,0,0,12,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,3,14,22,41,18,6,0,0,0,103,0,0,0,0,0,0,0,0,0,3,0,0,0,8,12,7,4,0,0,30,0,0,0,0,0,0,0,0,0,6,0,0,4,23,9,0,3,0,0,43
UCL513002,0,0,0,6,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,15,0,6,6,52,24,32,11,5,0,138,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,3,3,4,7,0,4,4,27,0,0,0,0,0,0,0,0,0,0,0,4,12,14,9,8,4,0,0,52
UCL513003,0,0,5,35,7,3,0,0,0,51,0,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,9,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,3,0,0,0,0,3,0,0,0,13,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,9,5,34,41,210,77,83,11,0,0,471,0,0,0,0,0,3,0,0,0,8,0,0,0,15,3,0,0,0,0,18,0,0,0,3,0,3,0,0,0,11,4,41,40,101,38,11,0,0,0,237,0,0,0,3,0,0,0,0,0,4,0,3,3,15,15,7,0,0,0,44,0,0,0,10,4,0,0,0,0,16,0,14,12,55,24,6,3,0,0,129
UCL513004,0,0,0,26,3,3,0,0,0,37,0,0,0,0,0,0,4,0,0,8,0,0,0,3,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,12,0,0,0,6,3,0,0,0,0,4,0,0,0,9,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,3,43,29,179,87,93,10,0,0,451,0,0,0,0,4,0,0,0,0,6,0,0,0,8,0,0,0,0,0,6,0,0,0,7,3,0,0,0,0,7,7,34,16,71,30,14,0,0,0,165,0,0,0,3,0,0,0,0,0,8,0,0,0,11,13,7,0,0,0,31,0,0,0,4,3,3,0,0,0,14,0,4,14,31,24,9,0,0,0,89
UCL514001,0,0,0,4,0,0,3,0,0,4,0,0,0,0,0,0,5,10,4,22,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,0,12,0,9,4,22,20,16,5,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,3,5,0,12,0,0,0,0,0,3,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,12
UCL514002,0,5,0,4,4,0,0,0,0,10,0,3,0,9,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,11,0,8,5,29,18,10,3,4,0,80,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,4,0,0,24
UCL514003,0,6,5,4,3,0,0,3,0,17,0,0,0,16,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,4,0,0,3,19,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,4,3,49,25,16,4,3,0,99,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,3,9,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,7,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,14,7,3,7,0,0,33
UCL514004,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,13,0,3,11,17,13,27,10,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,3,20,5,0,0,0,0,52,0,0,0,0,0,0,0,3,0,7,0,0,0,4,4,3,4,0,0,16,0,0,0,3,0,0,0,0,0,9,0,0,7,5,6,3,3,0,0,24
UCL514005,0,4,3,7,4,0,4,0,0,23,0,0,0,3,3,0,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,11,5,27,25,110,46,20,6,3,0,254,0,0,0,6,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,3,0,5,0,0,0,13,3,14,7,24,13,9,8,3,0,77,0,0,0,0,3,0,0,0,0,3,0,16,21,52,22,5,5,3,0,121
UCL515001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
UCL515002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,9,4,4,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,7
UCL515003,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,11,3,0,4,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
UCL515004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,23,5,7,4,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,10,0,0,0,0,0,0,13,0,0,3,12,0,0,0,0,0,18
