UCL_CODE_2016,P_OthServ_0,P_OthServ_1_15,P_OthServ_16_24,P_OthServ_25_34,P_OthServ_35_39,P_OthServ_40,P_OthServ_41_48,P_OthServ_49over,P_OthServ_hours_NS,P_OthServ_Tot,P_ID_NS_0,P_ID_NS_1_15,P_ID_NS_16_24,P_ID_NS_25_34,P_ID_NS_35_39,P_ID_NS_40,P_ID_NS_41_48,P_ID_NS_49over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_15,P_Tot_16_24,P_Tot_25_34,P_Tot_35_39,P_Tot_40,P_Tot_41_48,P_Tot_49over,P_Tot_hours_NS,P_Tot_Tot
UCL322059,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,4,3,11,18,17,21,9,11,31,4,135
UCL322060,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,5,4,15,3,5,0,20,3,57
UCL322061,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,8,4,29,10,24,28,15,15,16,0,129
UCL322062,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,3,8,9,11,9,13,18,30,11,46,5,167
UCL322063,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,6,8,6,23,23,41,19,87,3,221
UCL322064,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,9,3,11,20,18,11,17,0,90
UCL322065,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,13,5,14,7,11,20,0,73
UCL322066,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,3,7,5,10,10,18,3,13,0,69
UCL322067,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,5,16,10,9,14,7,4,21,0,92
UCL322068,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,14,3,6,9,11,19,17,6,27,10,114
UCL322069,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,7,0,9,13,14,17,21,7,16,3,108
UCL322070,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6,15,9,14,11,13,3,5,3,79
UCL322071,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,3,0,10,0,30
UCL322072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,7,15,16,8,5,11,0,76
UCL322073,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,8,6,14,17,18,15,14,9,30,4,126
UCL322074,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,6,13,0,3,6,0,47
UCL322075,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,6,7,11,12,11,0,4,0,49
UCL322076,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,4,6,42,3,9,8,0,76
UCL322077,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,10,3,14,4,14,14,11,0,13,8,75
UCL322078,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,6,3,5,8,11,28,13,4,16,3,90
UCL322079,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,3,3,6,15,17,22,28,16,9,27,3,149
UCL322080,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,7,6,4,8,7,8,13,0,67
UCL322081,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,21,14,15,17,6,6,16,0,91
UCL322082,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,8,16,13,18,22,20,21,36,0,151
UCL322083,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,7,7,12,11,13,5,16,4,82
UCL322084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,3,7,7,5,3,5,0,6,3,35
UCL322085,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,7,0,0,3,15,16,28,18,30,44,39,20,54,8,252
UCL322086,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,5,3,13,10,7,15,14,17,23,0,103
UCL322087,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,12,8,30,22,34,37,32,23,26,3,211
UCL322088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,0,6,0,31,3,65
UCL322089,0,0,0,0,0,0,0,0,0,6,0,0,0,4,7,3,0,0,3,15,10,19,20,18,31,28,13,28,10,166
UCL322090,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,8,15,21,19,11,3,26,5,108
UCL322091,0,3,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,15,4,16,18,13,9,13,0,79
UCL322092,0,0,3,0,3,4,0,3,0,15,0,0,0,0,0,0,0,0,0,0,8,13,9,6,13,21,0,19,0,85
UCL322093,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,8,14,11,27,30,24,7,18,3,138
UCL322094,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,8,5,12,16,22,8,29,3,106
UCL322095,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,5,13,4,16,19,12,8,22,0,104
UCL322096,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,3,0,3,3,13,15,32,22,18,23,39,17,39,3,211
UCL322097,0,0,0,3,0,0,6,0,0,12,0,0,0,0,0,0,0,0,3,5,8,13,15,33,46,46,32,33,3,234
UCL322098,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,5,10,6,10,24,16,25,17,13,17,9,139
UCL322099,0,0,0,0,3,0,3,4,0,9,0,0,0,0,6,0,0,0,0,7,6,30,20,27,39,19,23,39,4,207
UCL322100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,13,12,6,6,15,14,16,0,89
UCL322101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,7,11,7,12,6,14,9,60
UCL322102,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,18,0,9,4,6,0,18,0,56
UCL322103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,17,17,15,21,15,24,36,3,150
UCL322104,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,0,3,3,11,12,15,17,29,42,14,27,3,166
UCL322105,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,9,8,7,12,6,3,29,3,89
UCL322106,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,12,12,19,28,25,14,44,4,164
UCL322107,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,3,0,0,11,27,21,0,24,0,82
UCL322108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,4,3,3,0,3,0,33
UCL322109,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,9,5,14,9,7,12,8,0,77
UCL322110,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,3,18,9,26,13,24,24,16,5,27,10,150
UCL322111,0,0,0,0,0,0,3,0,0,9,3,0,3,0,3,4,0,3,0,18,3,15,22,28,41,28,16,31,6,189
UCL322112,0,0,0,0,0,0,0,3,0,6,0,0,0,0,3,3,0,0,0,11,9,13,7,17,29,25,12,26,0,136
UCL322113,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,4,17,16,18,15,17,7,15,0,110
UCL322114,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,5,13,19,17,3,5,0,68
UCL322115,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,7,11,6,15,23,37,30,15,34,0,168
UCL322116,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,7,12,3,20,33,25,13,38,3,164
UCL322117,0,0,3,0,4,0,0,0,0,11,0,0,0,0,0,0,0,3,0,4,6,27,19,33,36,46,21,43,0,239
UCL322118,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,3,16,16,10,8,14,4,92
UCL322119,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,4,13,17,16,18,9,18,3,103
UCL322120,0,3,5,0,3,0,0,3,0,17,0,0,0,0,0,0,0,3,0,6,7,19,8,5,25,12,17,33,0,121
UCL322121,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,8,7,6,9,17,24,26,16,63,12,170
UCL322122,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5,19,21,20,33,30,16,22,0,160
UCL322123,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,11,22,12,11,24,26,21,63,4,190
UCL322124,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,3,21,8,13,21,15,7,22,0,112
UCL322125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,22,10,13,13,22,6,20,0,111
UCL322126,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,7,3,9,19,14,5,21,0,79
UCL322127,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,3,4,4,6,15,8,8,11,0,63
UCL322128,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,3,8,5,12,10,3,4,4,4,57
UCL322129,0,0,0,0,0,5,0,0,0,8,0,3,0,0,0,0,3,0,0,5,0,13,15,15,25,19,23,35,3,142
UCL322130,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,5,6,11,18,16,27,25,11,31,3,152
UCL322131,0,5,3,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,17,6,14,26,15,7,8,4,88
UCL322132,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,19,15,13,20,22,5,27,3,117
UCL322133,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,14,8,16,32,18,10,15,4,122
UCL322134,0,3,3,3,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,8,8,12,18,26,25,21,10,17,3,143
UCL322135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,10,11,8,9,14,4,5,20,3,84
UCL322136,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,4,7,3,12,9,23,30,16,22,58,3,181
UCL322137,0,8,3,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,10,15,7,13,11,0,14,0,71
UCL322138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,6,5,3,4,0,19
UCL322139,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,4,11,7,7,24,10,3,3,0,64
UCL322140,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,6,8,18,16,20,18,29,26,33,0,172
UCL322141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,14,18,9,5,20,0,86
UCL322142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,5,6,7,3,9,0,47
UCL322143,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,13,8,9,9,6,5,12,0,60
UCL331777,194,952,634,803,1159,1205,602,1397,92,7040,425,998,660,751,1070,1317,496,1685,2052,9452,7288,21435,17613,22159,27391,28937,15982,49942,4727,195465
UCL379997,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,9,9,6,7,9,10,4,12,0,60
UCL399994,5,17,16,10,11,21,7,7,5,99,14,19,12,26,25,38,7,32,86,257,195,274,297,410,473,463,235,575,158,3087
UCL401001,576,2773,2170,2704,4722,3459,1985,2293,198,20882,599,1943,1276,1578,3102,2391,968,1692,3454,17005,18870,67000,54395,68688,116212,82486,48295,60727,7893,524576
UCL412001,12,55,44,62,91,89,57,53,0,464,16,33,25,29,71,57,25,35,85,369,451,1379,1131,1635,2445,1881,1163,1491,187,11762
UCL412002,14,75,46,46,121,62,60,65,3,493,14,43,30,20,68,58,26,39,85,378,442,1434,1143,1524,2307,1643,1203,1671,183,11549
UCL412003,10,55,30,37,63,30,22,29,0,273,5,22,17,17,41,38,20,29,62,246,366,959,848,936,1635,1078,874,1299,157,8144
UCL413001,4,45,31,25,28,45,20,33,4,233,13,32,19,14,21,37,9,32,27,205,250,1073,839,1012,1101,1171,747,1230,75,7498
UCL413002,17,58,20,41,68,63,45,43,4,348,11,27,20,22,42,32,18,29,40,247,349,1086,800,1072,1491,1156,772,990,110,7826
UCL413003,3,47,22,25,54,43,22,25,0,252,12,31,24,20,46,40,5,19,53,239,253,826,623,857,1416,1212,538,685,127,6529
UCL413004,4,13,12,18,44,38,17,19,3,171,10,12,12,13,15,11,3,10,48,133,232,517,461,597,1153,674,383,745,113,4875
UCL413005,3,43,30,34,48,53,21,29,4,262,12,23,11,23,26,26,16,18,55,203,254,859,658,886,1144,826,603,786,117,6127
UCL413006,9,25,16,18,42,29,14,15,3,173,4,20,5,9,26,10,6,12,35,135,189,673,577,655,878,704,604,611,99,4987
UCL413007,11,37,16,26,26,35,13,19,0,182,13,22,18,9,8,10,8,9,32,128,227,833,626,808,702,498,285,502,82,4569
UCL414001,4,25,4,11,17,18,3,16,0,101,3,15,8,8,5,10,3,14,22,83,125,388,282,383,334,261,147,277,45,2236
UCL414002,0,8,6,4,18,19,16,18,3,90,3,13,3,15,22,16,3,9,16,95,98,279,200,305,592,395,220,271,43,2401
UCL414003,3,21,3,16,18,11,8,16,0,92,4,11,5,5,16,16,7,9,3,75,113,340,266,287,439,485,276,309,17,2532
UCL414004,0,14,11,6,18,18,12,11,0,90,6,9,12,6,12,7,0,12,9,69,85,312,240,342,423,332,212,257,30,2224
UCL415001,0,3,0,3,8,3,5,10,0,31,3,0,3,8,3,0,6,3,4,34,45,116,105,110,122,173,108,137,14,938
UCL415002,3,13,6,3,17,13,3,10,0,59,0,8,0,3,11,14,3,3,19,55,44,162,130,195,284,232,136,204,26,1414
UCL415003,0,0,4,3,8,3,0,3,0,21,3,0,0,0,5,0,0,3,3,18,35,94,78,113,132,95,66,121,13,746
UCL415004,3,0,3,0,14,5,3,3,0,36,0,0,3,0,3,3,4,4,0,20,44,118,86,106,127,120,95,96,8,798
UCL415005,0,4,3,0,8,0,0,4,0,24,3,3,0,0,0,3,0,3,0,14,25,69,60,77,126,91,53,73,4,586
UCL415006,0,12,4,7,8,14,3,12,0,58,3,12,0,8,10,8,0,5,11,54,60,151,122,202,367,241,148,196,25,1507
UCL415007,0,6,11,7,7,18,16,11,0,74,4,3,4,4,16,10,0,3,14,56,64,150,106,124,362,184,107,138,36,1263
UCL415008,0,4,0,3,3,12,4,6,0,41,6,4,3,0,3,0,0,4,17,38,62,103,78,118,196,158,104,154,32,1006
UCL415009,4,11,3,4,15,14,9,17,0,79,0,4,3,3,8,7,3,8,14,49,80,181,172,216,213,239,153,249,37,1543
UCL415010,3,0,0,0,3,0,0,0,0,13,3,3,0,0,0,0,0,5,21,35,39,47,47,65,137,83,43,106,33,595
UCL415011,0,3,3,0,7,7,3,0,0,23,0,3,0,0,6,4,0,5,3,21,29,71,56,54,66,84,48,74,10,487
UCL415012,0,0,0,3,13,5,6,6,0,41,0,0,0,0,8,6,3,3,4,25,31,86,83,130,212,151,113,131,11,947
UCL415013,4,8,3,4,11,9,6,9,3,56,0,4,0,0,3,3,0,9,8,19,35,146,99,114,144,145,84,134,19,916
UCL415014,0,6,0,3,4,3,3,8,0,28,0,0,0,4,0,0,0,3,0,18,35,71,65,83,67,111,68,136,10,645
UCL415015,3,11,11,7,14,13,6,11,0,81,5,3,0,3,6,12,3,4,19,53,90,279,163,253,311,265,129,245,33,1762
UCL415016,0,9,3,6,6,5,6,7,0,43,3,3,5,8,3,3,0,3,3,32,57,153,110,155,196,143,106,133,5,1062
UCL415017,0,3,3,7,8,7,3,3,0,35,0,4,3,4,0,0,0,3,6,27,47,103,108,116,125,94,52,91,15,745
UCL415018,0,10,8,9,0,0,0,0,0,27,0,3,0,0,0,0,0,0,9,19,44,114,85,97,75,87,58,93,24,676
UCL415019,0,4,0,0,7,6,3,0,0,26,0,3,0,3,9,8,0,0,0,25,33,102,60,114,159,117,83,111,4,792
UCL415020,0,3,0,3,6,11,4,3,0,38,5,3,4,4,3,4,3,4,7,42,40,113,111,119,180,172,98,118,20,983
UCL415021,3,10,3,5,8,16,3,7,0,58,3,8,4,0,7,3,3,10,15,51,69,153,170,218,276,255,169,207,27,1542
UCL415022,0,0,0,3,3,7,4,4,0,22,0,0,0,4,3,0,0,4,5,18,36,85,86,109,151,139,76,125,12,822
UCL415023,0,4,0,0,3,5,0,0,0,16,0,7,3,0,3,0,0,0,3,17,18,48,54,50,45,64,25,60,6,383
UCL415024,0,6,3,7,8,0,3,3,0,32,3,5,4,0,3,3,0,0,9,27,32,105,98,112,132,79,66,100,19,741
UCL415025,0,3,3,4,0,0,0,0,0,14,0,0,0,3,5,0,3,5,0,18,34,79,75,57,91,104,49,71,8,566
UCL415026,0,4,11,9,8,4,4,9,0,49,0,5,4,0,7,11,0,4,12,42,47,180,152,173,207,218,99,149,23,1245
UCL415027,3,20,9,6,10,13,0,11,0,76,4,11,3,0,8,8,5,8,6,63,112,248,190,241,317,251,169,211,27,1768
UCL415028,4,8,0,11,8,14,5,3,3,58,0,8,0,7,7,4,8,5,8,40,56,237,160,204,224,152,102,172,26,1333
UCL415029,0,6,0,0,0,3,3,3,0,22,0,0,0,0,6,0,0,7,0,17,26,63,71,68,85,76,36,63,5,502
UCL415030,3,14,5,16,24,17,8,14,0,106,0,7,4,12,3,6,4,12,13,57,110,315,258,344,490,377,261,321,32,2516
UCL415031,0,4,3,4,7,0,0,3,0,19,3,3,3,3,0,3,0,0,6,18,33,122,71,113,87,68,37,71,14,608
UCL415032,0,3,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,4,5,13,33,80,57,73,114,97,44,129,9,639
UCL415033,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,9,20,13,67,58,66,48,38,15,58,21,381
UCL415034,0,0,4,0,0,0,0,0,0,7,0,0,4,0,0,3,0,0,7,11,20,41,32,42,34,39,24,77,10,314
UCL415035,0,10,3,0,15,5,0,3,3,40,0,11,5,6,12,12,6,7,12,69,66,196,173,241,338,250,142,213,37,1663
UCL415036,4,7,4,0,4,3,0,0,4,24,0,4,0,0,0,0,0,6,3,18,42,87,52,59,71,56,40,68,12,479
UCL415037,0,0,0,9,3,9,7,10,0,46,0,0,0,0,0,6,3,9,14,30,97,104,166,138,163,210,258,786,41,1970
UCL415038,0,3,0,0,4,0,4,3,0,25,0,0,3,0,0,0,0,0,7,12,14,65,51,75,93,68,42,68,5,492
UCL415039,6,9,3,11,14,6,7,10,0,75,0,4,5,3,5,12,6,11,5,52,76,270,201,240,294,362,245,346,15,2036
UCL415040,0,7,3,5,0,7,3,3,0,23,0,0,0,0,0,0,3,0,4,16,28,72,59,67,67,76,45,98,13,527
UCL415041,0,3,0,3,3,6,3,8,0,40,0,7,0,4,7,4,0,3,12,37,28,94,69,124,187,164,72,136,18,903
UCL415042,0,4,0,0,0,9,3,3,0,24,0,0,0,8,9,0,0,3,3,22,8,70,68,72,122,76,38,67,9,531
UCL415043,3,7,6,7,3,11,3,13,3,57,6,3,6,3,8,7,0,0,12,38,74,188,129,177,221,167,101,188,34,1283
UCL415044,0,6,3,0,11,4,0,10,0,31,0,4,0,3,8,4,3,7,6,33,43,126,108,142,188,179,102,143,14,1037
UCL415045,4,10,5,0,4,0,0,3,0,20,0,3,0,10,10,4,3,4,3,38,45,164,106,153,171,157,81,115,14,1004
UCL415046,0,4,5,5,11,8,8,3,0,39,0,0,0,7,9,3,0,3,4,25,35,94,82,117,163,130,80,110,9,823
UCL421001,0,5,0,4,0,3,0,0,0,12,0,0,0,0,0,3,0,0,3,8,12,49,27,41,45,36,17,30,4,257
UCL421002,0,0,0,5,4,0,0,0,0,13,0,0,0,0,0,0,0,3,3,9,15,51,36,53,39,44,38,69,4,360
UCL421003,0,4,0,0,6,6,0,3,0,11,0,6,0,0,4,0,0,3,0,12,23,52,41,52,72,82,41,52,8,424
UCL421004,0,0,0,0,0,3,0,0,0,11,0,0,0,3,0,0,0,0,3,8,14,52,37,53,41,37,29,47,7,328
UCL421005,0,3,0,0,0,11,0,6,0,25,3,0,0,0,0,3,0,0,6,13,16,47,25,61,47,46,36,60,6,350
UCL421006,0,0,0,3,0,0,0,0,0,9,0,4,0,0,3,0,3,0,6,15,12,44,33,45,60,43,28,38,13,309
UCL421007,0,0,0,0,4,0,0,3,0,9,0,0,0,0,0,0,3,0,0,4,10,36,20,26,42,33,20,38,3,229
UCL421008,0,3,0,0,7,0,0,3,0,10,0,3,0,0,0,0,0,3,9,12,24,57,39,47,55,46,28,90,9,399
UCL421009,0,3,0,4,0,6,4,3,0,23,0,0,0,0,0,0,0,0,8,12,9,53,48,44,48,65,30,44,9,346
UCL421010,0,0,0,0,3,0,3,0,0,14,0,3,0,0,0,0,0,0,0,11,16,43,38,35,48,47,38,52,3,313
UCL421011,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,4,13,11,24,18,29,41,21,16,33,4,198
UCL421012,0,0,0,0,3,3,0,3,0,9,0,7,0,0,0,0,0,0,0,9,13,36,28,29,25,25,18,35,0,203
UCL421013,0,0,3,0,0,0,0,4,0,12,3,3,0,0,3,3,0,4,4,21,21,43,52,55,78,92,40,91,11,486
UCL421014,3,0,0,0,7,3,0,3,0,19,0,0,0,0,0,0,4,0,0,6,17,39,31,35,62,54,39,35,7,315
UCL421015,0,0,0,0,4,0,0,0,0,9,0,0,0,0,3,0,0,3,3,8,11,20,32,28,41,31,23,22,6,211
UCL421016,3,4,0,3,3,4,0,0,0,15,0,0,0,0,0,0,0,0,3,8,14,27,25,31,47,37,15,52,3,250
UCL421017,0,0,0,3,0,5,3,4,0,15,0,3,3,4,0,5,0,3,5,20,22,72,56,61,88,80,48,78,11,509
UCL421018,0,0,0,3,3,6,4,0,0,16,5,0,0,0,0,0,0,0,3,13,25,31,31,30,36,49,33,45,5,287
UCL421019,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,3,5,12,26,22,31,35,35,18,48,8,231
UCL421020,0,0,0,3,5,0,0,0,0,15,0,3,0,0,4,3,0,0,0,7,19,58,70,69,91,67,38,59,15,490
UCL421021,0,0,3,0,0,3,0,3,0,11,0,0,0,3,0,0,0,3,10,12,10,26,28,47,66,45,28,51,12,323
UCL421022,0,4,3,4,4,3,0,7,0,20,0,0,0,0,3,4,0,3,0,14,18,46,42,63,88,58,53,63,3,425
UCL421023,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,5,0,13,13,57,37,49,47,34,23,66,5,330
UCL421024,0,6,3,3,0,0,3,4,0,20,0,3,0,3,0,0,0,0,0,18,23,70,70,71,54,42,31,55,5,418
UCL421025,0,0,0,0,5,0,0,3,0,11,0,3,0,3,0,4,0,0,0,8,12,50,36,29,47,38,16,45,0,279
UCL421026,0,3,0,0,5,0,0,4,0,13,0,3,0,0,0,3,0,0,3,10,16,46,33,47,28,36,18,51,0,280
UCL421027,0,6,0,3,3,0,0,4,0,18,0,0,0,0,0,0,0,0,3,4,3,44,18,21,46,43,24,34,5,239
UCL421028,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,3,0,19,12,43,32,53,67,54,24,44,0,329
UCL421029,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,3,0,0,0,7,7,31,26,34,28,37,16,42,0,217
UCL421030,4,0,0,3,3,5,0,3,0,16,0,0,0,0,4,0,0,0,0,7,23,39,52,61,87,76,50,78,3,474
UCL421031,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,4,0,7,7,19,7,23,19,32,35,47,18,69,9,260
UCL421032,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8,19,29,20,35,29,32,15,30,9,221
UCL421033,0,0,0,0,0,3,0,0,0,4,0,3,0,0,3,0,0,0,8,16,5,21,18,25,86,23,18,19,9,226
UCL421034,0,5,0,0,0,3,0,0,0,11,0,0,0,0,4,3,0,3,9,15,25,65,34,47,89,60,28,87,10,440
UCL421035,0,3,3,0,5,0,3,0,0,8,0,0,0,0,0,3,0,4,0,9,15,28,40,49,36,32,26,42,0,262
UCL421036,0,4,3,0,8,5,0,0,0,18,0,3,0,0,3,0,0,3,4,9,20,53,66,67,90,81,48,74,9,506
UCL421037,0,0,0,0,0,3,0,0,0,7,0,3,0,0,0,0,0,0,0,3,11,28,15,23,26,21,11,25,0,162
UCL421038,0,3,0,0,6,0,0,4,0,19,0,0,0,3,3,0,0,4,13,20,19,60,52,54,59,49,36,72,18,423
UCL421039,0,0,0,3,3,0,0,0,0,14,0,3,0,0,5,3,0,7,0,15,33,64,55,69,61,66,45,71,6,472
UCL421040,3,0,3,0,4,3,0,0,0,11,4,0,0,0,3,5,0,0,4,23,11,32,31,47,82,63,38,65,10,369
UCL421041,0,3,0,0,0,0,3,6,0,13,0,0,0,0,3,0,0,0,3,11,6,30,33,30,39,45,20,44,4,261
UCL421042,0,0,3,0,3,3,0,4,0,14,0,0,0,0,0,0,3,0,0,9,19,29,36,27,43,46,25,54,4,273
UCL421043,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,16,47,31,34,39,21,15,23,0,226
UCL421044,0,0,0,3,0,4,0,4,0,13,0,0,0,0,0,0,0,0,3,8,3,42,17,33,31,31,25,35,7,237
UCL422001,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,18,16,13,12,13,12,21,0,110
UCL422002,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,0,0,0,4,9,0,3,0,27,18,13,4,4,6,88
UCL422003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,8,10,6,5,9,3,0,64
UCL422004,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,7,4,21,14,17,11,10,11,33,0,116
UCL422005,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,9,16,7,19,13,10,3,19,3,101
UCL422006,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,12,30,22,25,30,35,30,16,0,186
UCL422007,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,27,35,19,14,12,25,12,27,6,174
UCL422008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,11,12,8,11,12,7,4,64
UCL422009,0,3,3,0,7,0,0,0,0,10,0,4,0,0,0,0,0,0,0,7,13,31,24,27,33,34,16,36,0,207
UCL422010,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,4,4,18,12,9,16,15,9,22,10,109
UCL422011,0,0,0,4,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,4,10,23,10,25,23,28,21,25,0,171
UCL422012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,9,8,4,16,4,8,0,62
