UCL_CODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
UCL521001,0,0,0,0,0,3,7,4,0,13,0,0,0,0,0,0,0,0,0,0,4,0,3,7,4,6,0,0,0,26,20,18,38,75,100,82,42,13,0,394
UCL521002,0,0,0,3,0,6,9,5,3,26,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,13,14,3,0,39,14,22,63,84,109,136,123,32,7,584
UCL521003,0,0,0,3,0,6,14,16,7,42,0,0,0,0,0,0,3,0,0,6,4,8,8,11,12,32,27,31,10,136,14,32,61,76,108,170,172,107,31,774
UCL521004,0,0,3,3,7,8,4,0,0,24,0,0,0,0,0,0,4,3,0,10,3,3,3,3,3,3,0,0,0,22,34,67,117,73,67,36,7,3,0,408
UCL521005,0,0,0,0,0,8,8,13,0,31,0,0,0,0,0,0,0,0,0,0,0,6,12,14,14,18,12,13,3,80,21,63,144,174,176,161,72,44,12,859
UCL521006,0,0,0,0,0,3,5,10,3,18,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,12,8,5,0,47,19,31,85,76,139,144,93,39,14,633
UCL521007,0,0,0,0,3,0,3,8,8,24,3,0,0,0,0,0,0,0,0,3,0,3,0,3,11,21,15,11,11,75,3,15,34,44,67,98,73,53,31,431
UCL521008,3,0,0,5,0,3,3,14,6,30,0,0,0,0,0,0,0,0,0,3,0,7,3,5,19,15,10,13,22,102,23,27,56,48,74,67,90,59,33,481
UCL521009,0,0,0,0,5,4,15,8,6,41,0,0,0,0,0,0,0,0,0,0,3,3,7,3,3,11,17,8,4,54,12,20,54,48,56,76,98,42,18,430
UCL521010,3,3,4,0,4,3,14,18,4,51,0,0,0,0,0,0,0,3,0,5,9,6,3,9,10,21,12,10,0,75,38,35,69,79,114,110,100,48,15,610
UCL521011,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,9,0,3,3,26,25,24,92,76,86,52,34,17,3,409
UCL521012,0,0,0,3,0,3,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,3,4,9,14,12,3,3,56,11,24,56,48,87,101,72,21,5,430
UCL521013,0,0,0,0,4,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,3,4,3,7,11,3,0,3,0,28,30,52,54,82,117,58,50,16,0,458
UCL521014,0,0,0,0,0,0,11,20,0,35,0,0,0,0,0,0,0,0,0,0,3,3,15,10,10,6,10,10,0,64,6,19,75,52,70,87,90,47,6,451
UCL521015,0,0,0,0,0,5,6,3,3,19,0,0,0,0,0,0,0,0,0,0,6,3,9,9,16,6,7,8,3,63,31,44,98,120,133,108,69,26,9,637
UCL521016,0,0,4,3,0,13,21,7,0,48,0,0,0,0,0,0,0,0,0,0,9,5,7,17,19,21,22,7,0,110,25,40,89,105,138,140,93,30,3,673
UCL521017,0,0,0,0,0,4,14,13,7,37,0,0,0,0,0,0,0,0,0,0,4,4,7,11,14,10,6,11,12,73,18,37,71,85,78,106,103,64,32,581
UCL521018,0,0,0,0,3,7,11,9,5,36,0,0,0,0,0,0,0,0,0,0,3,3,8,3,10,19,6,9,9,75,19,39,98,96,90,109,81,54,18,607
UCL521019,0,0,0,0,3,8,6,3,7,35,0,0,0,0,0,0,0,0,0,0,3,4,8,12,3,10,0,3,3,50,22,49,134,100,77,82,47,26,11,545
UCL521020,0,0,0,0,0,3,9,3,0,15,0,0,0,0,0,0,0,0,0,0,0,3,6,12,5,0,13,7,7,56,9,32,71,103,77,105,127,31,14,573
UCL521021,0,0,0,0,0,3,9,3,0,23,0,0,0,0,0,0,3,0,0,3,0,0,0,3,8,12,15,5,0,44,15,18,35,68,112,135,120,24,0,527
UCL521022,0,0,0,0,0,3,3,15,8,27,0,0,0,0,0,0,0,0,0,0,0,3,5,7,12,14,8,11,0,59,9,22,101,117,103,109,91,52,14,627
UCL521023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,8,12,12,5,3,0,60,17,22,72,93,119,117,29,8,0,478
UCL521024,3,0,0,0,0,0,3,5,0,14,0,0,0,0,0,3,0,0,0,3,4,8,10,7,13,7,3,3,3,61,15,36,110,65,62,82,45,22,9,457
UCL521025,0,0,0,0,0,3,7,12,10,39,0,0,0,0,0,0,0,0,0,0,13,6,5,10,12,8,11,11,9,80,16,14,55,54,58,77,78,47,26,425
UCL521026,8,11,14,8,15,35,20,0,3,113,0,0,3,3,3,7,3,4,0,26,35,33,87,50,32,35,21,9,3,296,78,130,297,194,154,176,62,14,4,1112
UCL521027,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,24,13,33,74,115,103,72,29,9,0,461
UCL521028,0,0,0,0,0,0,12,12,3,21,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,17,13,3,0,61,6,9,74,73,63,97,92,41,10,465
UCL521029,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,4,6,17,12,3,3,3,62,22,30,71,106,154,97,54,18,4,562
UCL521030,0,0,0,0,3,5,3,3,0,12,0,0,0,0,0,0,0,0,0,0,6,12,38,27,27,12,5,0,0,130,22,40,158,128,111,83,24,7,0,578
UCL521031,0,0,0,5,4,7,20,27,13,69,0,0,0,0,0,0,0,0,0,8,11,3,9,7,10,15,21,13,15,110,25,33,78,84,124,118,115,83,44,699
UCL521032,0,0,0,4,0,4,10,11,13,40,0,0,0,0,0,0,0,0,0,0,3,4,20,7,23,16,21,19,16,132,24,48,140,106,180,152,128,95,45,918
UCL521033,0,0,0,0,0,0,3,4,0,13,0,0,0,0,0,0,0,3,0,4,6,3,9,10,9,7,4,8,3,55,20,17,65,76,64,59,49,34,10,390
UCL521034,0,0,0,0,0,0,14,12,0,28,0,0,4,0,0,0,0,0,0,9,3,0,6,5,15,15,18,10,4,75,15,32,100,62,77,121,125,61,11,614
UCL521035,0,0,0,7,3,6,9,0,4,20,0,0,0,0,0,3,0,0,0,9,3,14,33,21,20,17,12,6,3,118,22,37,102,78,81,73,39,9,4,441
UCL521036,0,0,6,4,3,9,3,0,0,23,0,0,0,0,0,7,3,3,4,21,3,0,6,0,0,0,0,0,0,11,28,47,99,63,50,31,13,3,4,342
UCL521037,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,7,4,8,12,11,6,3,0,0,50,28,29,46,79,124,92,39,12,0,440
UCL521038,0,0,0,0,3,5,9,0,0,20,0,0,0,0,0,0,0,0,0,0,10,3,28,22,24,15,13,3,5,118,26,17,95,75,95,85,51,12,7,443
UCL521039,0,0,0,0,0,4,3,11,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,4,13,18,7,10,5,64,14,25,48,59,60,76,33,41,10,363
UCL521040,0,0,0,0,4,3,4,7,0,23,0,0,3,0,0,0,0,0,0,3,8,0,6,7,13,19,5,3,0,66,31,36,71,104,137,110,68,28,7,601
UCL521041,3,0,0,0,0,4,12,13,3,34,0,0,0,0,0,0,0,0,0,0,11,14,16,20,22,17,14,3,3,118,62,100,153,190,246,209,110,53,19,1140
UCL521042,0,0,0,0,3,3,6,3,0,16,0,0,0,0,0,0,0,0,0,0,0,3,8,7,13,16,12,12,3,65,10,22,44,55,101,99,91,39,15,479
UCL521043,0,0,0,0,0,7,14,6,0,32,0,0,0,0,0,0,0,0,0,0,0,3,9,0,17,13,13,5,0,71,11,15,66,42,101,104,82,26,6,466
UCL521044,0,0,0,0,4,8,16,9,4,37,0,0,0,0,0,0,3,0,0,4,6,3,14,14,10,4,12,12,3,71,31,41,117,121,122,107,121,53,11,723
UCL521045,0,0,0,0,5,9,20,22,11,66,0,0,0,0,0,0,0,0,0,3,3,0,3,12,15,24,17,25,18,106,13,29,53,73,112,162,119,78,33,673
UCL521046,0,0,0,0,0,3,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,7,12,12,9,9,4,54,11,21,67,78,128,129,98,66,9,602
UCL521047,0,0,0,0,3,7,0,3,0,18,0,0,0,0,0,0,0,3,0,3,10,11,21,22,22,27,11,4,0,125,19,53,152,144,130,155,36,19,3,705
UCL521048,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,6,8,11,3,0,0,0,36,5,29,142,123,123,64,4,3,0,498
UCL521049,0,0,0,0,0,6,6,4,13,31,0,0,0,0,0,0,0,0,0,0,8,7,12,13,8,7,7,7,5,73,24,25,68,92,107,88,83,37,27,548
UCL521050,0,0,3,0,3,6,23,16,9,59,0,0,0,0,0,0,0,0,0,0,5,4,9,7,14,18,25,11,5,104,23,32,67,59,102,137,139,77,24,658
UCL521051,0,0,0,0,3,3,20,16,5,44,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,15,14,19,3,67,14,16,48,33,76,130,99,72,23,514
UCL521052,3,3,0,4,7,13,13,3,0,59,0,0,0,0,0,0,3,4,0,8,8,6,13,20,17,14,10,4,0,98,28,37,79,99,83,74,40,13,4,467
UCL521053,0,0,0,0,0,3,5,0,0,14,0,0,0,0,0,0,0,0,0,0,4,11,11,25,29,8,10,3,0,93,45,63,126,196,234,138,92,29,0,923
UCL521054,0,0,0,0,7,9,9,10,0,42,0,0,0,0,0,0,0,0,0,0,3,3,9,8,21,10,8,5,7,68,16,36,79,66,128,77,66,35,14,515
UCL521055,0,0,0,0,0,11,17,22,5,59,0,0,0,0,0,0,0,0,0,0,0,3,16,4,18,20,28,16,0,110,25,39,83,79,111,164,183,99,14,805
UCL521056,9,12,18,11,16,13,4,5,0,86,0,0,0,0,0,0,0,0,0,4,26,13,16,15,14,4,6,3,0,94,53,66,110,83,54,45,22,3,3,436
UCL521057,0,0,0,0,0,0,6,4,10,34,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5,6,0,11,0,40,13,35,108,102,70,107,66,24,26,557
UCL521058,0,0,0,3,0,0,3,8,0,16,0,0,0,0,0,0,0,0,0,3,3,0,0,11,9,12,10,10,3,60,19,25,59,74,90,87,90,51,5,484
UCL521059,0,0,0,0,0,4,14,9,0,30,0,0,0,0,0,0,0,0,0,3,3,0,15,16,13,13,9,8,0,83,34,50,90,131,147,138,76,48,9,728
UCL521060,0,0,3,4,3,7,12,0,0,34,0,0,0,0,0,0,0,3,0,3,3,7,12,13,13,5,9,0,0,68,20,44,91,82,87,55,48,13,0,438
UCL522001,0,0,4,3,3,7,3,0,0,25,0,0,0,0,0,0,0,3,0,8,17,4,22,33,16,4,4,3,0,109,30,21,71,68,41,24,13,8,3,272
UCL522002,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,18,7,6,26,31,21,56,57,23,6,225
UCL522003,0,0,0,3,3,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,8,0,7,11,7,0,6,0,0,35,17,29,54,38,44,15,16,7,3,224
UCL522004,0,0,0,0,3,3,0,0,0,5,5,3,4,3,3,0,4,0,0,26,6,3,9,5,0,0,0,0,0,19,17,32,57,34,29,14,7,0,0,194
UCL522005,0,3,0,0,0,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,11,3,4,10,9,0,0,0,0,42,20,27,61,38,39,14,9,7,0,213
UCL522006,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,0,0,7,3,6,0,0,26,16,22,24,36,86,62,55,20,5,330
UCL522007,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,3,3,0,28,0,7,30,17,30,58,37,29,4,207
UCL522008,0,0,3,0,0,3,3,0,3,10,0,0,0,0,0,0,0,0,0,0,4,0,10,0,10,9,5,3,0,44,8,11,32,26,29,42,23,13,6,200
UCL522009,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,5,7,4,4,3,0,0,36,13,27,42,57,70,46,17,4,0,279
UCL522010,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,13,21,21,14,81,17,11,27,51,47,50,52,28,14,302
UCL522011,0,0,0,0,0,3,4,6,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,9,0,0,3,28,4,16,40,32,43,70,24,13,3,248
UCL522012,0,0,0,0,0,3,5,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,4,3,0,32,8,15,28,40,70,51,41,18,3,275
UCL522013,0,0,0,3,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,9,16,35,15,45,22,13,4,0,154
UCL522014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,17,3,20,74,34,27,19,7,4,0,186
UCL522015,0,0,0,0,0,3,3,11,3,26,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,11,10,3,0,35,9,6,25,27,34,55,40,29,5,229
UCL522016,0,0,0,0,0,3,7,8,0,21,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,3,12,7,0,38,3,5,53,37,61,44,59,25,0,288
UCL522017,0,0,0,0,0,4,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,8,7,0,0,36,3,4,20,14,21,49,32,7,0,149
UCL522018,0,0,3,0,0,0,4,7,3,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,4,3,11,15,15,54,54,73,50,43,17,11,333
UCL522019,0,0,0,0,3,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,5,3,0,0,15,3,7,27,17,29,34,18,20,10,164
UCL522020,0,0,4,0,0,11,3,3,0,22,0,0,0,0,3,0,0,0,0,0,3,3,8,5,3,10,3,0,0,29,20,42,48,50,53,54,9,3,0,282
UCL522021,0,0,0,0,0,0,4,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,6,8,4,0,29,10,15,37,40,50,63,59,28,8,299
UCL522022,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,11,3,0,24,3,4,29,21,26,40,33,23,0,179
UCL522023,0,0,0,0,0,0,6,0,4,18,0,0,0,0,0,0,0,0,0,0,3,0,3,8,11,8,8,5,0,40,4,16,32,38,79,51,44,21,3,288
UCL522024,0,0,0,0,0,3,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,12,3,7,21,20,34,61,73,25,3,262
UCL522025,0,0,0,0,0,3,4,3,0,16,0,0,0,0,0,0,0,0,0,0,8,0,0,3,7,4,0,5,0,34,18,9,36,30,45,57,57,25,7,281
UCL522026,0,0,0,0,0,0,3,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,0,0,32,0,10,12,5,21,27,48,17,6,153
UCL522027,0,0,0,0,0,3,0,5,7,21,0,0,0,0,0,0,0,0,0,0,3,0,4,10,0,0,6,4,0,26,10,27,67,52,34,48,39,24,6,302
UCL522028,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,4,8,0,3,0,3,4,0,25,7,11,37,28,34,36,18,10,0,190
UCL522029,4,0,4,3,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,3,4,8,6,5,0,0,0,36,11,29,58,38,42,21,10,4,0,204
UCL522030,0,4,3,3,6,4,0,0,0,24,0,0,0,0,0,0,0,0,0,5,5,3,14,0,3,0,3,0,0,27,27,49,74,57,38,25,9,0,0,274
UCL522031,0,0,0,0,0,0,8,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,11,12,10,0,39,13,12,23,26,57,77,84,49,0,333
UCL522032,0,0,4,9,4,4,0,0,0,25,0,0,0,0,3,3,3,0,0,16,3,0,5,0,0,0,0,0,0,8,4,13,32,18,20,19,9,3,0,110
UCL522033,0,0,0,0,0,3,4,4,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,4,0,0,14,10,5,29,32,30,34,31,21,8,182
UCL522034,0,0,0,0,0,4,7,9,3,20,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,3,0,27,3,4,19,34,32,61,27,18,7,212
UCL522035,0,0,0,0,0,0,0,9,3,9,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,4,29,9,18,30,32,38,30,33,27,11,237
UCL522036,3,0,3,3,0,8,5,8,0,28,0,0,0,0,0,0,0,0,0,4,0,3,12,8,9,17,3,3,0,66,7,16,50,37,52,70,25,20,0,275
UCL522037,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,12,3,3,0,40,12,11,28,34,48,99,48,14,3,290
UCL522038,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,4,43,27,25,15,3,0,0,121,4,17,124,71,83,42,14,0,0,348
UCL522039,0,0,0,0,0,3,3,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,11,7,0,0,27,3,4,22,24,23,31,21,3,0,131
UCL522040,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,6,4,0,18,12,4,0,0,0,0,42,11,15,23,38,7,3,4,0,0,102
UCL522041,0,0,0,0,0,3,3,9,3,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,4,3,0,31,6,12,37,19,37,65,32,19,3,233
UCL522042,0,0,0,4,0,9,8,3,0,14,0,0,0,0,0,0,0,0,0,3,7,7,13,18,15,24,23,0,0,106,15,21,56,60,64,78,62,6,0,364
UCL522043,0,0,0,0,0,0,5,7,4,17,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,5,8,3,0,27,3,12,45,28,25,39,32,29,9,217
UCL522044,0,0,0,0,3,10,9,9,3,31,0,0,0,0,0,0,0,0,0,0,0,3,8,7,12,14,8,10,3,60,11,20,40,33,69,54,37,20,7,295
UCL522045,0,0,3,0,0,0,3,7,8,23,0,0,0,0,3,0,0,0,0,3,0,0,4,5,0,13,13,8,7,51,9,19,67,36,46,81,62,50,23,392
UCL522046,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,3,5,3,6,5,3,0,36,14,14,25,45,53,49,50,12,0,271
UCL522047,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,3,3,0,0,28,11,13,40,23,25,24,10,0,0,147
UCL522048,3,7,14,10,11,4,0,3,0,47,0,0,0,0,0,0,0,0,0,0,6,7,12,12,6,0,0,0,0,51,13,19,36,26,14,7,3,3,0,123
UCL522049,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,11,9,3,0,41,9,9,39,62,96,80,55,20,3,370
UCL522050,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,4,4,0,19,10,9,25,22,33,30,19,10,3,163
UCL522051,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,14,3,10,24,33,44,42,18,4,0,166
UCL522052,0,0,0,0,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,8,13,3,0,39,3,16,34,41,35,57,41,15,0,248
UCL522053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,58,31,29,24,16,6,0,203,5,38,94,52,43,37,16,6,0,299
UCL522054,0,0,0,5,3,6,9,8,0,28,0,0,0,0,0,0,0,3,0,3,4,3,9,3,5,8,5,10,3,49,14,12,35,40,40,42,33,38,6,258
UCL522055,0,0,0,3,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,10,3,3,6,7,0,0,32,3,9,23,25,32,34,27,12,3,164
UCL522056,0,0,0,0,5,0,12,4,3,18,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,5,15,3,4,40,8,21,48,35,41,61,63,12,14,303
UCL522057,3,0,6,3,3,0,0,0,0,19,0,0,0,0,0,3,7,6,0,12,0,0,3,0,0,0,0,0,0,10,10,14,32,26,14,15,10,3,0,140
UCL522058,0,0,0,0,0,0,9,9,4,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,4,11,0,32,4,4,14,29,48,71,57,54,6,286
UCL522059,0,0,0,3,0,4,0,0,0,14,0,0,0,0,0,0,0,4,3,6,0,3,3,3,0,0,3,0,0,16,11,32,48,31,27,12,6,7,3,181
UCL522060,5,5,11,11,17,4,3,3,0,65,0,0,0,0,0,0,0,0,0,0,0,13,16,23,15,3,3,0,0,65,9,24,53,41,38,14,3,4,0,188
UCL522061,8,3,8,3,10,8,0,0,0,32,0,0,0,0,0,3,8,3,0,16,0,0,4,3,4,0,0,0,0,17,25,36,77,46,37,23,15,3,0,259
UCL522062,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,3,16,8,11,43,24,39,38,32,22,6,214
UCL522063,0,0,0,0,0,3,6,7,3,14,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,13,6,7,3,46,4,21,56,41,43,67,37,30,12,317
UCL522064,4,0,0,4,4,0,4,0,0,21,0,0,0,0,0,0,0,0,0,5,0,3,4,6,0,0,3,0,0,19,16,13,44,41,27,15,12,3,0,180
UCL522065,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,5,14,4,13,6,7,0,53,8,22,39,85,65,66,51,10,4,350
UCL522066,0,0,0,0,3,3,6,6,3,25,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,10,11,9,0,44,5,12,39,16,40,57,56,37,9,265
UCL522067,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,15,3,9,31,21,38,35,22,6,0,169
UCL522068,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,4,7,4,0,15,3,4,5,6,11,3,0,0,0,30,27,36,78,51,34,22,11,4,0,259
UCL531777,54,51,152,225,356,690,1252,1013,315,4121,12,10,63,50,83,92,86,78,24,497,838,1410,4142,3852,3769,2913,1932,906,228,19987,4448,7769,20144,22986,28306,25535,16439,5680,1288,132601
UCL579997,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,24,16,15,8,0,0,0,72,0,20,126,126,105,43,8,3,3,429
UCL599994,3,6,4,11,20,34,52,14,3,142,0,4,5,4,4,6,0,3,0,30,43,131,374,308,348,209,125,26,5,1570,132,503,1306,910,957,973,633,98,23,5534
UCL603001,73,97,232,239,315,713,1078,1411,1169,5324,12,30,89,126,166,129,81,72,35,737,552,759,1657,1427,1590,1753,1748,1478,799,11766,4873,11893,23727,22026,23002,22731,17579,10047,4648,140535
UCL611001,39,70,125,141,194,341,540,710,698,2860,7,31,69,115,119,65,43,44,24,512,303,391,677,616,750,755,910,641,373,5420,2480,5701,9414,8994,9861,9115,7496,4264,2053,59388
UCL612001,9,8,37,37,47,159,242,272,224,1052,0,4,7,11,9,5,11,6,5,63,74,60,140,143,190,266,344,316,187,1718,728,1258,2566,2546,3015,3018,2751,1564,683,18135
UCL613001,6,11,32,32,66,118,182,274,220,947,0,9,13,3,16,5,12,5,0,65,60,75,133,129,192,206,283,221,107,1399,666,1234,2235,2197,2588,2451,2003,1256,508,15154
UCL613002,7,3,12,20,21,76,170,244,154,696,0,0,0,5,7,7,3,0,3,28,35,33,76,74,105,120,158,180,71,845,362,594,1132,1203,1619,1748,1619,1013,362,9651
UCL614001,3,3,6,5,13,34,92,105,63,322,4,0,0,0,7,7,3,3,7,38,28,26,62,44,62,75,82,72,16,463,201,292,705,623,743,772,662,417,134,4548
UCL614002,3,0,3,10,15,41,74,106,58,312,0,0,0,3,9,0,0,0,0,16,13,12,32,43,51,59,93,80,41,427,161,230,502,483,672,755,744,502,161,4208
UCL615001,3,0,0,0,9,8,14,17,11,61,0,0,0,0,0,0,0,0,0,0,3,4,13,4,19,13,20,20,8,107,41,49,104,95,131,155,132,84,34,828
UCL615002,0,0,0,3,6,6,15,7,5,50,0,0,0,0,0,0,0,0,0,0,0,4,5,5,21,26,33,24,3,121,29,51,70,86,160,239,246,106,32,1007
UCL615003,0,0,0,0,3,4,18,21,12,58,0,0,0,0,0,0,0,0,0,0,3,3,7,11,13,12,25,20,5,101,22,71,132,101,143,198,220,126,35,1052
UCL615004,0,3,3,0,5,10,33,50,56,165,0,0,0,0,0,0,3,0,0,4,5,8,29,14,23,31,39,36,19,196,58,117,232,227,281,315,385,227,126,1957
UCL615005,0,0,0,4,12,28,39,11,17,118,0,0,0,0,0,0,0,4,0,5,15,23,33,28,44,62,44,30,6,294,148,220,469,582,721,741,472,150,42,3546
UCL615006,0,0,0,0,0,4,10,13,5,35,0,0,0,0,0,0,0,0,0,0,3,3,5,13,15,17,26,27,4,107,23,56,74,105,186,182,164,93,19,905
UCL615007,4,7,6,6,17,42,64,40,30,206,0,0,0,0,0,3,0,0,3,5,19,27,40,43,61,65,78,49,14,398,133,251,415,421,571,621,555,239,75,3282
UCL615008,0,0,3,0,7,13,14,23,7,59,0,3,0,0,0,0,0,0,0,4,6,3,6,17,23,14,20,18,4,113,81,122,269,302,318,276,188,108,24,1692
UCL615009,0,3,0,8,8,21,28,17,13,95,0,0,3,0,0,0,4,4,0,8,3,8,10,11,18,24,36,33,7,159,52,97,220,179,215,246,225,167,39,1437
UCL615010,0,0,0,3,8,21,37,43,47,166,0,0,0,4,0,3,4,0,0,14,5,11,26,26,31,42,56,52,31,283,93,146,389,404,398,504,457,265,116,2769
UCL615011,0,0,0,0,0,13,17,29,10,77,0,0,7,0,0,0,0,0,0,15,4,4,18,10,16,26,32,48,66,238,81,182,300,392,440,380,372,214,110,2461
UCL615012,0,0,0,0,12,18,43,51,48,174,0,0,0,0,0,3,0,0,0,7,6,20,23,28,33,55,59,41,23,292,89,204,310,318,461,491,473,271,111,2729
UCL615013,4,0,0,0,6,5,8,16,11,46,0,0,0,0,0,0,0,0,0,3,3,0,9,5,7,12,14,12,3,69,35,89,363,312,242,226,178,116,30,1607
UCL615014,0,0,3,3,3,19,22,18,12,76,0,0,0,0,0,0,0,0,0,3,12,17,21,12,25,18,21,15,15,155,73,163,428,355,376,353,287,141,57,2234
UCL615015,0,0,3,4,7,15,33,42,24,125,0,0,0,0,0,0,0,0,0,6,6,9,12,27,29,37,48,37,28,243,92,184,311,349,423,434,418,214,85,2518
UCL615016,0,0,3,4,8,11,35,43,4,105,0,0,0,3,0,3,0,0,0,8,13,8,22,12,33,36,36,21,7,198,78,135,298,315,359,400,312,151,30,2080
