UCL_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
UCL421012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,3,8,7,0,9,0,13,0,7,3,53,3,96
UCL421013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,14,0,19,3,6,0,34,7,118
UCL421014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,0,4,0,14,0,31,7,81
UCL421015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,9,0,8,0,15,5,48
UCL421016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,3,12,0,5,0,0,0,6,0,44
UCL421017,0,0,0,7,0,0,0,0,0,0,0,0,0,5,8,14,0,0,0,0,0,0,0,0,0,0,4,8,34,3,3,35,0,13,3,7,0,48,11,150
UCL421018,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,19,3,3,21,0,7,0,8,0,31,3,94
UCL421019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,11,6,0,5,3,3,0,9,0,25,3,70
UCL421020,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,0,0,0,0,0,0,0,3,25,9,0,19,0,7,3,12,4,32,6,113
UCL421021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,22,4,7,0,16,3,21,4,88
UCL421022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,19,3,8,0,3,0,21,4,86
UCL421023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,0,0,0,0,3,6,12,5,0,18,0,8,0,3,0,48,14,117
UCL421024,0,0,0,3,0,0,0,0,0,0,0,0,0,7,11,17,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,23,0,11,0,22,4,52,11,142
UCL421025,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,9,0,7,0,15,0,56,7,115
UCL421026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,3,0,3,9,3,0,15,0,3,4,7,3,61,6,115
UCL421027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,8,0,4,0,13,0,25,5,72
UCL421028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,13,0,4,0,8,0,21,3,65
UCL421029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,12,3,0,0,3,0,28,3,76
UCL421030,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,23,9,0,21,5,8,0,3,0,44,12,128
UCL421031,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,4,3,0,0,4,0,18,3,69
UCL421032,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,4,11,3,0,10,0,9,3,6,0,43,4,91
UCL421033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,5,0,12,0,0,0,23,3,62
UCL421034,0,0,0,4,0,0,0,0,0,0,0,0,0,4,13,19,0,0,0,0,0,0,0,0,0,3,4,10,20,3,0,10,4,10,0,9,3,68,18,153
UCL421035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,4,3,7,0,13,0,49,11,109
UCL421036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,13,0,10,3,0,0,18,3,68
UCL421037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,8,0,10,4,53,9,95
UCL421038,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,25,0,10,0,7,0,43,8,129
UCL421039,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,19,7,3,13,3,4,0,13,0,28,4,99
UCL421040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,24,3,0,12,0,4,0,0,0,21,0,69
UCL421041,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,3,3,6,0,26,3,58
UCL421042,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,5,0,16,5,5,0,6,0,11,3,72
UCL421043,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,4,3,4,6,0,8,0,7,0,5,0,65,8,107
UCL421044,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,7,0,3,0,7,0,52,3,93
UCL422001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,3,3,15
UCL422002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,30
UCL422003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,27,5,42
UCL422004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,3,0,0,0,13,3,30
UCL422005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,4,0,8,0,27
UCL422006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,11,3,4,0,4,0,24,8,64
UCL422007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,3,8,4,3,11,0,3,3,3,0,36,4,77
UCL422008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,0,0,0,0,0,22,3,42
UCL422009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,3,0,3,0,18,10,44
UCL422010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,3,0,8,3,29
UCL422011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,10,0,9,4,7,0,27,5,65
UCL422012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,3,0,0,0,25,0,34
UCL422013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,12,0,0,0,4,0,9,0,48
UCL422014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,7,0,3,0,6,0,23
UCL422015,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,3,0,3,0,5,0,31
UCL422016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,3,0,28,3,46
UCL422017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,16,0,30
UCL422018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,23,3,33
UCL422019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,4,0,21
UCL422020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,10,0,23
UCL422021,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,5,0,6,3,51,12,84
UCL422022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,3,0,0,3,0,18,5,41
UCL422023,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,7,0,5,3,30
UCL422024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,4,0,5,0,4,0,17,0,60
UCL422025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,5,0,12
UCL422026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,3,0,16,0,38
UCL422027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,12
UCL422028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,11,0,0,0,4,0,21,3,51
UCL422029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,8,0,0,0,15,4,47
UCL422030,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,7,3,3,0,3,3,28,4,67
UCL422031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,0,0,0,0,5,17
UCL422032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,3,0,14,4,34
UCL422033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,3,14
UCL422034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,3,3,3,0,28,0,52
UCL422035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,8,0,9,0,0,0,21,3,42
UCL422036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,9,0,3,0,8,4,35
UCL422037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,10,0,7,0,0,0,10,0,26
UCL422038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,9,0,0,0,4,0,15,0,45
UCL422039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,0,6,0,4,0,11,0,38
UCL422040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,5,0,7,0,3,0,21,6,49
UCL422041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,4,0,20,3,34
UCL422042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,6,0,3,0,14,3,37
UCL422043,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,6,0,0,0,16,3,41
UCL422044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,6,0,13,3,41
UCL422045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,3,3,0,3,0,42,3,69
UCL422046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,9,0,4,0,28,4,56
UCL422047,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,8,0,3,0,11,3,33
UCL422048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,6,0,31,0,46
UCL422049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,3,4,0,13,0,67,7,106
UCL422050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,20,0,27
UCL422051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,9,0,5,0,4,0,30,5,60
UCL422052,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,6,0,0,0,5,0,10,4,37
UCL422053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,6,0,30,6,59
UCL422054,0,3,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,3,0,0,0,12,4,33
UCL422055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,15,0,34
UCL422056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,3,0,3,0,17,3,48
UCL422057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,14,0,23
UCL422058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,12,0,32
UCL422059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,4,0,24,8,54
UCL422060,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,10,3,5,0,3,0,9,6,36
UCL422061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,7,0,3,0,15,0,42
UCL422062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,17,3,29
UCL422063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,6,0,3,0,9,0,43
UCL422064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,9,0,7,0,24,3,60
UCL422065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,15,3,38
UCL422066,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,6,0,0,0,0,0,21
UCL422067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,0,0,7,0,21
UCL422068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,3,0,0,0,0,0,0,8,10
UCL431777,8,67,4,750,35,15,4,25,3,48,3,25,10,134,966,1266,32,17,15,25,0,15,5,16,8,101,106,342,3472,1183,222,3124,262,1530,176,1319,241,5462,1216,18206
UCL479997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL499994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL501001,106,1074,23,14792,439,79,46,273,75,355,32,209,78,1091,13468,16150,172,38,85,108,42,95,15,57,51,1169,887,2737,42294,8045,1282,25042,2762,20295,1301,12872,2050,54699,15146,185788
UCL511001,5,20,0,357,10,0,0,12,4,21,0,12,0,49,568,685,5,0,0,10,0,0,0,5,3,59,54,140,1338,268,48,1132,99,784,88,545,91,2463,654,7525
UCL512001,0,13,0,110,3,0,0,4,3,10,0,0,4,30,192,251,3,0,3,5,0,3,0,4,0,40,21,80,552,178,25,440,43,285,28,279,43,1208,242,3326
UCL512002,0,9,0,94,3,0,0,3,0,3,0,5,0,28,190,238,6,0,3,0,0,3,0,0,0,31,22,68,368,159,31,389,39,172,37,223,43,1261,226,2946
UCL512003,3,19,0,157,13,0,3,3,0,9,0,9,3,26,290,360,6,0,0,8,0,3,0,0,3,32,28,77,637,113,29,427,55,346,17,244,53,996,343,3262
UCL512004,0,0,0,274,8,0,3,3,0,8,3,3,0,3,219,248,12,0,0,0,4,0,3,3,3,7,22,57,899,60,26,423,52,342,23,116,35,295,247,2515
UCL513001,0,4,0,125,3,0,0,7,3,3,0,0,0,3,118,139,3,0,4,0,0,0,0,0,0,5,7,21,449,59,21,194,27,125,10,46,12,135,135,1212
UCL513002,0,8,0,49,0,0,0,8,4,3,0,3,0,12,84,108,0,0,0,0,0,0,0,0,0,5,6,14,218,52,9,163,24,93,13,69,12,314,98,1070
UCL513003,0,0,0,309,5,0,0,0,5,8,3,0,0,4,87,105,3,0,0,0,0,0,0,0,0,0,4,18,564,20,27,195,43,194,20,23,28,37,101,1249
UCL513004,0,0,0,290,8,0,0,3,0,3,0,4,0,3,103,125,5,0,3,0,0,0,0,0,0,0,5,21,523,14,21,177,41,147,9,28,21,63,112,1154
UCL514001,0,0,0,32,0,0,0,0,0,3,0,3,0,16,34,61,0,0,0,0,0,0,0,0,0,8,10,19,83,16,5,85,18,81,3,71,12,360,44,778
UCL514002,0,0,0,35,0,0,0,0,0,0,0,0,0,8,44,57,0,0,0,0,0,0,0,3,0,4,4,13,121,48,9,91,10,35,9,47,0,226,51,648
UCL514003,0,3,0,14,0,3,0,0,0,0,0,0,0,3,61,67,0,0,0,0,0,0,0,0,0,0,3,7,132,49,13,109,13,40,7,37,8,123,66,587
UCL514004,0,0,0,18,0,0,0,0,0,0,0,4,0,7,40,53,3,0,0,0,0,0,0,0,0,9,5,19,105,30,3,98,9,72,13,44,9,235,51,667
UCL514005,3,3,0,44,0,3,0,0,0,5,0,0,0,8,70,84,3,0,0,0,0,0,0,0,0,7,7,17,188,34,7,102,12,102,6,61,15,254,79,849
UCL515001,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,13,0,0,0,0,0,0,0,0,0,3,0,4,10,12,0,17,3,3,6,9,3,118,12,196
UCL515002,0,0,0,13,3,0,0,0,0,0,0,0,0,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,17,4,14,3,9,5,57,20,155
UCL515003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,15,13,3,22,3,13,3,21,9,64,21,187
UCL515004,0,0,0,3,3,0,0,0,0,0,0,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,48,9,0,28,3,14,0,9,0,36,22,172
UCL515005,0,0,0,7,0,0,0,3,0,0,0,0,0,0,24,25,0,0,0,0,0,0,0,0,0,3,0,3,49,14,3,26,3,8,3,16,3,80,21,234
UCL515006,0,0,0,19,0,0,0,0,0,4,0,0,0,4,31,40,4,0,0,0,0,0,0,0,0,7,7,19,90,10,6,51,7,51,4,16,4,97,39,389
UCL515007,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,16,12,4,24,3,9,3,12,3,32,12,115
UCL515008,0,0,0,31,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,13,3,12,0,0,0,4,7,86
UCL515009,0,3,0,7,0,3,0,0,0,0,0,0,0,0,20,23,0,0,0,0,0,0,0,0,0,3,5,6,30,32,0,35,5,15,3,22,0,136,23,311
UCL515010,0,0,0,16,4,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,3,3,96,11,6,25,14,26,0,5,3,29,36,258
UCL515011,0,0,0,8,0,0,0,0,0,0,0,0,0,4,32,34,0,0,0,0,0,0,0,0,0,3,0,9,38,10,3,29,4,27,5,25,0,115,34,303
UCL515012,0,0,0,10,0,0,0,0,0,0,0,0,0,0,23,19,0,0,0,0,0,0,0,0,0,0,4,4,71,3,0,32,0,16,3,18,3,49,24,222
UCL515013,0,0,0,20,0,0,0,0,0,0,0,0,0,0,28,34,0,0,0,0,0,0,0,0,0,0,0,0,69,14,3,51,11,24,5,15,0,58,28,277
UCL515014,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,0,8,0,3,0,19,5,65
UCL515015,0,0,0,10,0,0,0,0,0,3,0,0,0,10,21,30,0,0,0,0,0,0,0,0,0,4,3,10,43,18,3,26,4,14,3,22,9,135,21,297
UCL515016,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,20,0,0,0,0,0,0,0,0,0,3,0,8,14,6,0,18,0,15,0,19,0,89,21,192
UCL515017,0,6,0,9,0,0,0,0,0,0,0,0,0,3,20,25,0,0,0,0,0,0,0,0,0,3,6,5,16,13,0,21,0,13,3,16,3,81,28,199
UCL515018,0,0,0,12,0,0,0,0,0,0,0,0,0,0,19,17,0,0,0,0,0,3,0,0,0,0,0,9,45,3,3,24,0,31,0,3,0,22,17,160
UCL515019,0,3,0,8,4,0,0,0,0,0,0,3,0,3,17,30,0,0,0,0,0,0,0,0,0,3,3,8,81,15,4,55,6,36,0,24,4,125,29,378
UCL515020,0,0,0,26,0,0,0,0,0,4,0,0,0,0,44,48,0,0,0,0,0,0,0,0,0,3,0,3,178,11,0,47,10,35,3,5,3,27,47,380
UCL515021,0,0,0,6,0,0,0,0,0,0,0,0,0,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,27,16,4,26,3,17,3,18,0,87,23,219
UCL515022,0,3,0,11,0,0,0,3,0,0,0,0,0,10,23,36,0,0,0,0,0,0,0,0,0,4,3,12,85,23,13,75,9,44,5,33,12,149,33,475
UCL515023,0,0,0,15,0,0,0,0,0,0,0,0,3,4,22,28,0,0,0,0,0,0,0,0,0,8,0,7,74,8,11,38,11,31,4,17,9,74,22,292
UCL515024,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,3,0,3,36,9,6,17,0,15,0,12,0,34,11,149
UCL515025,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,0,0,0,0,0,0,3,6,27,6,0,28,0,19,0,11,9,81,15,200
UCL515026,0,0,0,18,0,0,0,0,0,0,0,0,0,3,28,35,0,0,0,0,0,0,0,0,0,4,3,14,76,24,6,59,9,43,0,22,8,126,31,402
UCL515027,0,0,0,67,3,0,0,0,0,3,0,0,0,0,26,29,0,0,0,0,0,0,0,0,0,0,0,3,148,3,12,49,8,55,3,6,0,7,27,313
UCL515028,0,0,0,20,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,33,4,3,7,0,11,3,0,0,0,11,76
UCL515029,0,6,0,12,0,0,0,0,0,5,0,0,0,7,18,26,0,0,0,0,0,0,0,0,0,7,3,14,41,17,0,48,4,27,9,27,6,200,20,404
UCL515030,0,3,0,17,0,0,0,0,0,0,0,0,0,0,41,44,0,0,0,0,0,0,0,0,0,6,0,9,37,14,3,52,8,30,6,31,4,197,50,432
UCL515031,0,0,0,57,0,0,0,0,0,0,0,0,0,0,16,20,0,0,0,0,0,0,0,0,0,0,0,4,97,7,6,39,5,22,0,5,0,4,21,201
UCL515032,0,0,0,9,0,0,0,0,0,0,0,0,0,8,16,27,0,0,0,0,0,0,0,0,0,4,3,6,26,8,3,18,5,27,0,14,5,117,22,250
UCL515033,0,0,0,8,0,0,0,0,0,0,0,0,0,0,21,17,0,0,0,0,0,0,0,0,0,0,3,5,28,11,0,28,0,13,0,18,3,68,19,189
UCL515034,0,0,0,9,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0,0,0,0,0,0,0,5,0,10,25,11,3,30,3,25,5,15,3,115,26,263
UCL515035,0,0,0,40,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,3,62,3,3,15,0,24,3,0,9,9,12,128
UCL515036,0,0,0,8,0,0,0,0,0,0,0,0,0,5,31,38,0,0,0,0,0,0,0,0,0,0,3,4,37,19,0,34,3,28,0,40,4,129,39,337
