UCL_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
UCL522006,180,183,362,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,5,6,5,0,0,0,14,15,29,13,18,29,204,214,418
UCL522007,84,80,172,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,15,0,0,0,0,0,0,0,0,0,0,0,0,7,11,17,3,3,8,0,0,0,14,13,31,12,20,33,119,109,231
UCL522008,89,93,186,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,12,11,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,0,0,0,0,0,0,6,12,17,24,20,39,124,128,249
UCL522009,151,153,302,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,10,16,0,0,0,0,0,0,0,0,0,0,0,0,6,10,16,0,0,0,0,0,3,11,13,22,21,20,40,178,183,363
UCL522010,150,134,284,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,11,21,32,0,0,0,0,0,0,0,0,0,0,0,0,20,21,35,4,3,7,0,0,0,25,26,48,60,29,89,236,194,425
UCL522011,113,102,214,10,7,15,0,0,0,0,0,0,0,0,6,0,0,0,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,6,6,18,5,3,6,0,0,0,21,18,37,20,15,35,152,137,291
UCL522012,144,139,275,12,7,18,0,0,0,0,0,0,0,0,0,0,0,0,10,15,21,0,0,0,0,0,0,0,0,0,0,0,0,10,15,21,0,0,0,0,0,0,20,22,44,14,17,28,178,176,353
UCL522013,88,76,161,4,7,14,0,0,0,0,0,0,0,0,0,0,0,0,7,9,15,0,0,0,0,0,0,0,0,0,0,0,0,7,9,15,0,0,0,0,0,0,7,20,26,10,6,18,105,98,208
UCL522014,79,58,134,0,0,0,0,6,3,3,3,7,3,3,4,3,0,3,8,7,23,0,0,0,0,0,0,0,0,0,0,0,0,20,19,43,6,12,11,0,0,0,26,29,61,7,5,13,108,101,211
UCL522015,123,114,244,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,7,14,0,0,0,0,0,0,0,0,0,0,0,0,3,12,14,3,0,0,0,0,0,7,15,18,15,15,32,146,149,293
UCL522016,151,135,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,20,0,0,0,0,3,7,0,0,0,0,0,0,8,15,22,0,0,0,0,0,0,10,15,24,24,18,41,185,163,351
UCL522017,61,46,103,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,5,5,17,0,0,0,0,0,3,12,14,24,29,21,46,106,77,178
UCL522018,179,187,357,3,5,11,0,0,0,0,0,0,0,0,0,0,0,0,19,17,42,0,0,0,0,0,0,0,0,0,0,0,0,19,17,42,0,0,0,3,4,6,33,32,60,8,10,19,218,224,440
UCL522019,70,74,147,12,23,39,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,0,0,0,0,0,0,0,0,0,0,0,0,10,8,15,0,0,0,0,0,0,25,34,53,13,11,20,112,113,219
UCL522020,166,146,312,3,3,8,0,0,3,0,0,0,3,0,3,0,0,0,16,12,29,0,0,0,0,3,4,0,0,0,0,0,0,20,20,43,3,3,4,7,3,9,33,28,63,10,7,14,204,185,389
UCL522021,140,140,281,13,9,25,0,0,0,0,0,0,0,0,0,0,0,0,15,14,29,0,0,0,0,0,0,0,0,0,0,0,0,15,10,27,0,3,3,0,0,0,30,24,51,19,20,33,188,189,370
UCL522022,78,76,157,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,13,18,0,0,0,0,0,0,0,0,0,0,0,0,3,13,19,0,0,0,0,0,0,7,17,24,11,11,20,99,100,197
UCL522023,148,133,276,7,12,17,0,0,0,0,0,0,0,0,0,0,0,0,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,6,15,21,0,3,4,0,0,0,13,29,46,33,29,57,189,182,372
UCL522024,118,108,231,5,3,6,0,0,0,3,4,5,0,0,0,0,0,0,10,15,28,0,0,4,0,0,0,0,0,0,0,0,0,13,19,29,0,0,0,0,0,0,18,19,39,9,7,20,152,137,291
UCL522025,147,149,304,9,3,17,0,0,0,0,0,3,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,9,6,17,0,0,0,0,0,0,19,15,34,11,10,26,178,181,356
UCL522026,63,57,128,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,3,4,0,0,0,11,7,18,13,19,29,88,87,172
UCL522027,155,159,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,26,0,0,0,0,0,0,0,0,0,0,0,0,16,17,26,0,3,3,0,0,3,13,19,35,19,15,37,187,192,381
UCL522028,96,86,181,7,4,10,0,0,0,0,0,3,0,0,0,0,0,0,11,4,22,0,0,0,0,0,0,0,0,0,0,0,0,14,5,22,0,0,3,0,0,0,22,15,37,17,10,29,131,113,244
UCL522029,133,148,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,5,15,24,0,0,0,3,3,3,10,12,25,8,5,17,154,171,326
UCL522030,169,203,371,3,7,12,0,0,0,0,0,0,0,0,0,0,0,0,7,12,12,0,0,0,0,0,0,0,0,0,0,0,0,3,12,20,0,0,0,0,3,8,15,19,30,0,3,3,178,221,405
UCL522031,135,139,281,14,11,23,0,0,0,0,0,0,3,0,4,0,0,0,19,22,42,0,0,0,0,0,0,0,0,0,0,0,0,23,19,45,0,0,0,0,0,4,39,33,67,22,15,40,197,190,387
UCL522032,63,80,145,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,5,4,12,0,0,0,0,0,0,7,10,13,0,3,3,68,91,165
UCL522033,91,82,169,5,5,14,0,0,0,0,0,0,0,0,0,0,0,0,9,6,16,0,0,0,0,0,0,0,0,0,0,0,0,9,6,16,3,3,8,3,0,3,19,23,42,8,11,17,113,109,225
UCL522034,103,106,209,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,6,10,12,0,0,0,0,0,0,0,0,0,0,0,0,6,10,12,0,0,0,0,0,0,9,16,27,15,12,26,125,128,262
UCL522035,107,107,223,7,9,11,0,0,0,0,0,0,0,0,0,0,0,0,9,19,28,0,0,0,0,0,0,0,0,0,0,0,0,9,19,28,0,0,0,0,0,0,19,26,41,17,13,32,145,151,291
UCL522036,97,98,192,12,17,30,0,3,4,0,0,0,0,3,3,0,0,0,9,12,28,0,0,0,0,0,0,0,0,0,0,0,0,18,21,38,0,4,7,0,0,0,30,37,74,37,35,71,161,173,339
UCL522037,147,116,263,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,18,14,33,0,0,0,0,0,0,0,0,0,0,0,0,18,14,33,0,0,0,0,0,0,25,18,41,19,22,40,190,154,343
UCL522038,99,63,158,12,3,11,3,0,3,0,0,3,5,3,4,3,0,3,45,38,83,0,0,0,0,0,0,0,0,0,0,0,0,58,46,102,0,0,0,0,0,0,69,51,116,101,25,122,268,135,398
UCL522039,69,45,123,7,4,6,0,0,0,3,3,5,0,0,0,0,0,0,9,7,21,0,0,0,0,0,0,0,0,0,0,0,0,13,10,26,0,0,0,0,0,0,21,12,32,11,3,20,100,68,167
UCL522040,39,43,80,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,42,26,28,58,7,7,10,74,73,154
UCL522041,114,93,214,4,8,11,0,0,0,0,0,0,3,0,3,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,0,0,0,0,0,0,10,14,22,19,18,37,148,119,269
UCL522042,168,133,300,8,14,14,0,0,0,0,0,0,0,0,0,0,0,0,9,12,20,0,0,0,0,0,0,0,0,0,0,0,0,12,12,21,0,0,3,0,0,0,19,22,44,63,49,119,250,210,459
UCL522043,101,89,185,15,14,21,0,0,0,0,0,0,3,0,3,0,0,0,10,19,26,0,0,0,0,0,3,0,0,0,0,0,0,9,22,34,0,0,0,0,0,0,28,28,56,18,11,26,139,130,269
UCL522044,139,129,270,9,9,19,0,5,6,0,0,0,0,0,0,0,0,0,13,21,34,0,0,0,0,0,0,0,0,0,0,0,0,18,23,39,0,3,0,0,0,0,23,35,60,34,26,56,192,192,385
UCL522045,185,196,379,10,9,27,0,0,0,0,0,0,0,0,0,0,0,0,10,12,17,0,0,0,0,0,0,0,0,0,0,0,0,10,12,23,0,7,7,0,0,0,26,25,47,18,18,38,225,238,469
UCL522046,128,126,259,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,10,16,33,0,0,0,0,0,0,0,0,0,0,0,0,10,16,33,0,0,0,0,0,0,16,23,38,18,10,32,168,156,324
UCL522047,79,62,150,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,3,19,0,0,0,0,0,0,0,0,0,0,0,0,12,3,19,0,0,0,3,3,8,13,14,30,5,6,15,102,85,186
UCL522048,49,61,104,3,3,6,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,5,9,0,0,0,21,17,34,24,25,49,6,6,19,76,95,172
UCL522049,173,179,354,12,10,24,0,0,0,0,0,0,0,0,0,0,0,0,23,25,40,0,0,0,0,0,0,0,0,0,0,0,0,23,26,45,0,0,0,0,0,0,31,34,69,22,23,41,220,239,465
UCL522050,74,69,146,7,9,17,0,0,0,0,0,0,0,0,0,0,0,0,4,5,13,0,0,0,0,0,0,0,0,0,0,0,0,7,5,16,0,0,0,3,0,3,17,12,30,14,7,20,105,89,194
UCL522051,81,63,144,14,8,23,0,3,0,0,0,0,0,3,3,0,0,0,6,9,11,0,0,0,0,0,0,0,0,0,0,0,0,7,10,20,0,4,4,0,0,0,25,29,49,9,6,13,110,97,206
UCL522052,103,99,201,10,9,18,0,3,4,0,0,5,0,0,0,0,0,0,7,9,12,0,0,0,0,0,0,0,0,0,0,0,0,10,10,17,0,0,0,0,0,0,21,16,41,21,24,42,150,140,291
UCL522053,40,29,69,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,15,11,26,0,0,0,0,0,0,0,0,0,0,0,0,17,18,30,5,0,5,0,0,0,24,21,38,122,107,225,182,149,333
UCL522054,127,135,261,11,3,15,0,0,0,0,0,0,0,0,0,0,0,0,10,15,20,0,0,0,0,0,0,0,0,0,0,0,0,13,16,24,0,0,0,0,0,0,18,22,39,32,33,66,179,188,367
UCL522055,70,67,139,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,3,16,19,25,15,40,99,101,200
UCL522056,145,137,277,11,8,20,0,0,0,0,0,0,0,0,0,0,0,0,13,18,30,0,0,0,0,0,0,0,0,0,0,0,0,12,21,34,3,3,5,0,0,0,25,37,68,12,21,30,184,193,376
UCL522057,90,75,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,3,3,3,9,11,0,0,0,93,87,177
UCL522058,129,120,251,8,3,9,0,0,0,0,0,0,0,0,0,0,0,0,16,12,27,0,0,0,0,0,0,0,0,0,0,0,0,20,12,30,0,0,5,0,0,0,24,21,46,14,19,29,168,156,326
UCL522059,107,112,213,7,3,10,0,0,0,4,0,4,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,8,3,14,0,0,0,3,3,5,20,13,28,5,0,9,126,122,249
UCL522060,76,97,176,12,10,19,0,0,0,0,0,0,0,3,3,0,0,3,9,7,16,0,0,0,8,9,9,0,0,0,0,0,0,15,16,35,0,0,0,15,14,26,44,42,82,3,6,8,115,146,262
UCL522061,144,167,310,9,4,13,0,0,3,0,0,0,0,0,0,0,0,4,11,11,17,0,0,0,0,0,0,0,0,0,0,0,0,15,14,25,0,0,3,0,0,0,18,20,39,8,3,15,176,186,357
UCL522062,113,120,232,5,7,13,0,0,0,0,0,0,0,0,0,0,0,0,9,4,17,0,0,0,0,0,0,0,0,0,0,0,0,12,4,16,0,0,0,0,0,0,21,15,29,4,4,13,135,140,273
UCL522063,134,147,281,8,10,22,0,0,0,0,0,0,0,3,3,0,0,0,18,19,35,0,0,0,0,0,3,0,0,0,0,0,0,21,20,39,0,0,0,0,0,0,32,32,67,22,23,43,190,202,393
UCL522064,77,79,161,12,9,24,0,0,0,0,0,0,0,0,0,0,0,0,10,13,30,0,0,0,0,0,0,0,0,0,0,0,0,16,13,31,0,0,3,0,0,0,24,24,55,18,12,23,119,121,236
UCL522065,181,193,370,3,7,12,0,0,0,0,0,0,3,0,6,0,0,0,15,9,23,0,0,0,3,3,5,0,0,0,0,0,0,19,19,37,0,0,0,0,0,0,27,20,42,29,23,54,230,240,470
UCL522066,116,107,218,10,7,17,0,0,0,0,0,0,0,0,0,0,0,0,9,8,15,0,0,0,0,0,0,0,0,0,0,0,0,5,9,19,0,0,0,0,0,0,19,18,38,27,20,43,157,142,303
UCL522067,76,75,156,13,10,28,0,0,0,0,0,0,0,0,0,0,0,0,6,11,18,0,0,0,0,0,0,0,0,0,0,0,0,6,11,18,0,0,0,0,0,0,23,25,48,9,10,21,107,110,219
UCL522068,158,181,340,7,13,22,0,0,0,3,0,7,0,0,0,0,0,0,3,6,11,0,0,0,0,0,0,0,0,0,0,0,0,9,6,16,0,0,0,3,8,13,19,31,51,3,3,3,181,213,396
UCL531777,66186,55753,121940,2093,2021,4112,312,119,426,277,122,398,701,177,881,114,62,177,7297,5657,12950,39,22,58,91,64,151,9,5,16,4,0,7,8844,6221,15071,515,383,895,314,260,571,11765,8888,20652,14224,6963,21180,92176,71603,163774
UCL579997,259,11,272,0,0,0,3,0,3,3,0,3,4,0,6,0,0,0,45,7,53,0,0,0,0,0,0,0,0,0,0,0,0,62,8,69,11,0,15,0,0,0,73,12,84,71,8,80,408,26,434
UCL599994,814,434,1248,245,154,396,99,104,201,67,62,132,142,130,274,45,37,78,808,594,1395,15,15,22,32,17,52,4,7,13,0,0,0,1209,962,2166,189,195,387,44,36,84,1691,1346,3036,1020,617,1636,3518,2398,5915
UCL603001,65289,70578,135867,1968,2097,4063,384,445,833,559,593,1149,481,489,961,118,108,221,201,217,414,7132,7736,14874,65,66,131,56,66,124,0,0,3,8991,9724,18711,1049,1219,2276,208,155,364,12222,13197,25416,7408,7347,14754,84916,91121,176036
UCL611001,27119,29471,56583,762,915,1682,198,191,383,204,224,431,170,190,362,41,46,87,109,100,201,3310,3697,7014,31,31,58,16,10,21,0,0,0,4078,4487,8563,454,359,816,69,68,139,5362,5831,11193,3228,3413,6643,35708,38714,74421
UCL612001,8287,9409,17698,365,480,847,52,40,92,58,45,101,66,70,135,14,25,41,22,29,58,820,885,1703,3,7,9,0,3,4,0,0,0,1040,1108,2146,44,50,97,27,21,48,1471,1658,3138,960,1034,1992,10722,12105,22827
UCL613001,7185,7864,15048,240,282,523,44,50,91,40,37,82,42,44,86,22,11,34,15,20,37,761,874,1636,6,3,10,6,5,7,0,0,0,933,1046,1976,34,29,64,21,27,54,1231,1388,2617,743,777,1519,9156,10026,19183
UCL613002,4585,4986,9568,152,182,330,16,14,28,19,20,36,38,45,78,6,3,11,11,10,18,447,465,916,4,0,5,0,0,0,0,0,0,535,556,1090,10,18,28,11,7,20,709,762,1466,429,463,889,5721,6205,11928
UCL614001,2220,2372,4593,134,172,308,9,3,12,14,11,22,12,9,20,0,4,3,0,3,8,136,158,298,0,0,0,0,0,0,0,0,0,167,195,367,3,3,9,9,9,20,315,382,696,228,256,484,2762,3009,5773
UCL614002,1884,2111,3998,123,136,260,11,5,16,7,3,13,12,10,24,0,0,0,0,6,9,147,137,284,3,0,3,0,0,3,0,0,0,182,173,352,10,11,19,8,0,8,323,317,640,214,268,483,2418,2699,5117
UCL615001,411,412,824,25,21,44,3,7,7,7,11,15,3,0,3,0,0,0,0,0,0,19,24,41,0,0,0,0,0,0,0,0,0,32,41,73,0,0,0,0,3,3,51,62,116,50,58,100,511,530,1047
UCL615002,436,477,910,20,18,36,5,0,6,8,6,15,4,6,11,0,0,0,5,0,8,23,19,38,0,0,4,0,3,4,0,0,0,44,41,85,0,0,0,0,0,0,63,59,125,66,52,119,565,594,1155
UCL615003,442,480,922,67,59,122,0,3,3,5,0,7,3,6,8,0,0,0,0,3,3,34,30,66,0,0,0,0,0,0,0,0,0,45,44,94,3,4,3,0,0,0,117,107,221,60,54,113,617,640,1254
UCL615004,840,990,1830,84,107,190,7,16,19,7,5,21,9,16,28,0,0,0,5,0,8,36,47,78,0,0,0,0,0,3,0,0,0,65,86,157,5,7,9,3,3,4,159,205,364,99,112,209,1097,1306,2403
UCL615005,1838,1800,3637,77,92,173,4,6,11,15,15,32,13,6,21,3,3,9,9,8,10,120,128,246,3,0,3,0,0,0,0,0,0,162,173,339,6,4,12,3,4,6,250,277,523,206,198,396,2288,2275,4560
UCL615006,434,469,903,5,8,9,3,3,4,0,7,4,10,11,16,0,3,3,0,3,3,30,23,52,0,0,0,3,0,5,0,0,0,45,48,92,0,0,0,0,0,3,45,54,105,52,53,112,543,579,1117
UCL615007,1638,1671,3307,112,129,242,8,17,31,4,4,9,15,16,34,0,0,0,4,4,10,65,74,136,0,0,0,0,0,0,0,0,0,105,123,220,6,10,14,5,4,10,223,261,484,210,198,409,2078,2132,4205
UCL615008,911,910,1815,15,15,28,3,4,7,0,3,3,3,3,8,3,0,3,5,6,10,75,86,162,3,0,3,0,0,0,0,0,0,91,100,187,0,3,3,0,0,0,102,118,225,72,64,137,1083,1098,2179
UCL615009,656,729,1390,65,75,142,0,3,3,3,3,6,13,11,18,3,0,3,5,3,4,47,45,92,0,0,0,0,0,0,0,0,0,65,63,131,7,9,20,0,0,0,142,150,289,62,68,131,859,948,1804
UCL615010,1311,1433,2744,62,56,121,3,3,8,9,3,8,9,8,15,0,0,3,4,3,8,105,127,230,0,0,0,0,0,0,0,0,0,124,148,274,6,6,12,3,0,7,197,216,412,133,156,286,1643,1798,3443
UCL615011,1251,1338,2586,26,20,49,8,6,9,5,3,5,3,8,13,0,3,3,8,4,16,137,150,283,3,0,0,0,0,0,0,0,0,165,169,337,7,4,7,0,10,10,200,200,405,99,112,212,1546,1651,3203
UCL615012,1249,1317,2566,43,51,94,3,4,11,0,12,10,15,10,25,3,0,7,18,7,23,111,141,258,0,0,0,0,0,0,0,0,0,144,182,330,3,9,18,3,0,4,202,249,447,150,143,296,1599,1709,3308
UCL615013,878,940,1815,47,60,100,5,9,12,4,0,10,9,10,23,4,5,5,4,5,4,75,85,156,0,3,3,0,0,0,0,0,0,103,117,218,0,3,3,3,0,3,148,175,322,64,72,134,1085,1187,2269
UCL615014,1060,1129,2185,44,63,107,11,12,23,5,13,16,6,14,23,0,3,7,3,6,9,123,109,229,3,0,9,0,0,0,0,0,0,164,151,317,9,15,19,0,3,4,219,228,450,96,98,196,1375,1457,2828
UCL615015,1164,1311,2479,71,62,130,3,8,10,3,13,17,11,8,19,0,0,0,8,11,21,84,94,182,0,4,3,0,0,0,0,0,0,114,138,250,3,3,3,4,0,8,185,204,388,128,107,234,1482,1622,3101
UCL615016,1029,1105,2135,24,34,58,0,4,9,0,4,3,8,6,8,0,0,0,3,0,6,81,80,167,3,0,6,0,0,0,0,0,0,97,98,199,4,4,5,0,0,3,128,135,268,91,106,202,1253,1349,2598
UCL615017,1165,1305,2471,75,107,187,18,11,24,16,18,25,14,12,21,0,3,3,9,10,24,124,134,255,0,0,0,0,0,0,0,0,0,175,185,364,7,6,16,7,4,9,267,305,576,135,150,283,1569,1759,3325
UCL615018,428,357,790,13,14,27,3,8,12,4,4,7,7,7,10,0,0,0,0,0,5,36,46,85,0,0,0,0,0,0,0,0,0,54,62,119,0,0,3,0,0,5,71,80,151,50,47,95,551,485,1039
UCL615019,716,654,1371,43,38,80,5,4,9,8,7,18,13,16,27,0,0,0,3,4,14,18,29,47,0,6,5,0,0,0,0,0,0,53,65,114,0,0,3,0,0,5,99,107,206,85,80,164,902,845,1744
UCL615020,706,797,1503,75,69,140,5,8,13,4,3,6,10,11,22,0,0,0,0,0,3,16,18,38,0,0,0,0,0,0,0,0,0,38,44,82,0,4,3,0,3,3,110,124,233,70,75,146,890,995,1879
UCL615021,416,445,860,34,35,67,9,8,13,0,8,6,8,8,13,4,3,3,0,4,4,7,18,27,0,0,0,0,0,0,0,0,0,28,45,76,0,0,0,3,4,7,61,85,145,53,64,117,533,588,1121
UCL615022,1203,1256,2458,135,137,277,7,14,19,3,9,13,4,7,9,4,0,3,5,11,17,80,85,166,0,0,3,0,0,0,0,0,0,108,122,229,13,3,16,3,3,6,256,267,521,133,128,257,1598,1647,3243
UCL615023,582,620,1200,47,42,85,0,5,5,0,0,4,10,12,15,0,0,3,0,0,0,46,46,92,3,0,5,0,0,3,0,0,0,59,66,130,3,0,3,4,0,6,115,114,220,54,61,116,744,791,1537
UCL615024,875,1017,1892,42,48,88,11,4,15,0,0,3,7,9,17,0,4,3,0,0,4,99,122,224,0,0,0,0,0,0,0,0,0,124,140,268,5,0,5,3,9,14,170,198,368,99,143,235,1145,1358,2499
UCL615025,508,584,1097,54,70,122,0,4,5,6,3,12,3,12,15,3,3,3,5,3,4,26,33,59,0,0,0,0,0,0,0,0,0,53,59,106,3,7,9,0,0,0,105,126,233,56,54,111,668,771,1439
UCL615026,567,589,1160,21,36,55,5,6,8,3,3,4,7,3,14,0,0,0,0,0,0,31,37,64,0,0,0,0,0,0,0,0,0,49,48,91,4,3,10,0,0,3,74,90,166,66,73,136,711,754,1464
UCL621001,285,277,558,15,25,37,3,3,6,5,4,9,0,0,3,4,0,3,8,4,9,10,8,21,0,0,0,0,0,0,0,0,0,26,18,45,6,3,5,0,0,0,46,46,93,41,44,92,373,362,736
UCL621002,316,347,665,15,24,39,4,6,6,4,9,13,4,6,9,3,0,3,0,0,0,17,22,40,0,0,0,0,0,0,0,0,0,32,39,75,0,0,0,0,0,3,48,61,113,24,27,50,390,437,831
UCL621003,246,257,506,5,0,3,6,3,6,0,3,3,0,0,0,0,0,0,0,3,3,8,19,25,0,0,3,0,0,0,0,0,0,14,26,41,0,0,0,0,0,0,19,24,48,19,12,31,285,293,580
UCL621004,207,208,416,0,5,7,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,18,21,36,0,0,0,0,0,0,0,0,0,23,24,45,0,0,0,0,0,0,23,26,51,19,16,35,254,244,498
UCL621005,264,243,508,18,18,39,0,0,0,0,0,0,4,3,9,0,0,0,0,3,4,17,22,41,0,3,3,0,0,0,0,0,0,27,32,61,0,0,3,0,0,0,43,55,99,29,30,61,338,324,664
UCL621006,262,258,517,24,27,51,3,3,3,3,4,6,0,3,4,0,0,0,0,3,4,10,8,16,0,0,0,0,0,0,3,3,4,24,20,42,0,0,0,0,0,0,52,47,94,18,33,47,328,335,660
UCL621007,341,371,709,25,21,50,6,10,8,0,0,0,3,8,12,0,0,0,3,4,9,16,22,34,0,0,0,0,0,0,0,0,0,30,44,73,3,3,3,0,0,0,60,65,121,40,53,88,438,484,923
UCL621008,206,229,436,7,6,13,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,21,24,41,0,0,0,0,0,0,0,0,0,28,27,52,0,0,0,0,0,0,26,34,61,19,9,29,255,273,526
UCL621009,285,308,593,10,12,27,4,0,7,0,0,3,0,3,4,0,0,0,4,4,5,19,12,34,0,0,0,0,0,0,0,0,0,34,22,53,3,3,5,0,0,0,42,38,77,24,23,41,352,366,720
UCL621010,235,247,489,15,15,28,5,0,3,3,3,3,0,3,3,0,0,0,0,0,0,4,8,14,0,0,3,0,0,0,0,0,0,16,12,28,0,0,0,0,0,0,30,27,58,31,35,66,297,314,609
UCL621011,209,219,427,10,7,13,0,3,3,0,0,3,0,4,4,0,0,0,0,0,0,8,27,41,0,0,3,0,0,0,0,0,0,12,35,49,0,0,0,0,0,0,21,41,64,34,34,67,270,296,568
UCL621012,367,403,765,7,6,15,3,7,8,3,0,3,4,7,11,0,0,0,0,0,4,49,49,97,0,0,0,0,0,0,0,0,0,66,57,122,4,9,9,0,0,0,79,69,147,25,16,41,465,485,949
UCL621013,279,281,560,3,3,9,0,0,5,4,3,6,3,3,4,0,0,0,0,0,0,15,19,31,0,0,0,0,0,0,0,0,0,24,23,50,3,3,6,0,0,0,31,30,61,24,17,45,338,327,662
UCL621014,229,226,454,10,12,23,0,0,0,0,3,5,0,0,3,0,0,0,0,0,0,11,21,36,0,0,0,0,0,0,0,0,0,18,23,39,0,0,0,0,0,0,30,37,64,29,30,62,287,297,581
UCL621015,214,221,441,7,18,25,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,3,5,14,0,0,0,0,0,0,0,0,0,5,11,19,0,0,0,0,0,0,17,26,45,23,34,61,256,289,541
UCL621016,228,208,435,12,10,15,3,3,6,0,3,3,0,3,3,0,0,0,3,4,3,13,16,31,0,0,0,0,0,0,0,0,0,26,26,57,0,0,0,0,0,0,38,39,72,17,13,33,275,262,537
