UCL_CODE_2016,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
UCL514004,3,3,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,4,0,11,33,12,153,5,15,5,39,28,4,306,13,3,54,3,0,0,7,14,0,93,7,5,5,4,3,0,6,6,0,35,0,24,3,7,0,0,0,0,0,33,3,26,0,3,0,0,3,0,0,33,20,24,3,6,14,11,7,4,0,84,12,14,0,23,0,4,0,7,0,59,0,5,3,0,0,0,0,3,0,13,3,0,14,3,0,3,3,5,0,28,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,14,0,0,9,4,0,3,3,12,0,41,98,118,255,60,33,33,70,83,13,762,3,7,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,9,0,3,0,3,0,0,3,0,18,0,0,0,0,0,0,0,0,0,4,4,0,3,3,6,0,0,3,0,18
UCL514005,5,5,0,0,0,0,0,0,0,19,3,11,8,3,0,0,0,4,0,31,49,39,245,17,9,10,55,46,8,478,23,0,202,0,6,5,23,36,3,303,7,5,13,3,0,0,5,10,0,44,3,22,5,17,0,0,4,0,0,52,4,23,0,4,0,0,4,0,0,34,35,14,7,9,13,14,16,4,0,117,6,19,8,23,3,4,4,9,0,63,3,3,3,3,3,7,3,4,0,24,11,0,19,7,0,4,5,4,0,49,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,9,0,4,17,0,3,6,3,7,4,42,147,151,533,79,42,52,127,132,17,1272,3,6,3,0,9,0,0,0,0,23,0,0,0,0,3,0,0,0,0,7,0,4,9,3,4,0,3,4,0,20,0,0,0,0,0,0,0,0,0,7,4,0,3,0,0,0,0,3,0,15
UCL515001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,16,0,0,3,3,7,0,41,0,0,11,0,0,0,4,4,0,15,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,9,4,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,18,14,37,9,8,10,7,19,3,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
UCL515002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,67,0,8,0,5,5,0,104,0,0,16,0,0,0,0,5,0,23,0,0,0,0,0,0,3,0,0,5,0,3,4,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,9,3,0,3,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,3,5,16,21,95,3,13,4,16,22,5,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
UCL515003,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,41,4,0,0,10,5,0,68,4,0,22,0,0,0,0,3,0,29,3,3,0,0,0,0,0,4,0,7,0,8,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,11,3,3,0,3,0,0,0,0,0,5,0,7,3,0,0,0,0,0,0,10,0,0,6,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,27,28,74,4,0,4,20,16,0,185,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL515004,0,10,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,4,10,19,89,4,7,4,15,13,0,148,4,3,13,0,0,0,6,4,0,31,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,12,3,3,3,3,0,0,0,0,0,12,0,4,0,3,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,0,0,3,0,0,3,3,0,0,13,22,43,106,11,6,11,32,26,8,260,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
UCL515005,0,4,3,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,3,0,5,64,4,3,0,18,14,4,111,4,0,19,0,0,0,3,5,0,28,4,0,3,0,0,0,0,3,0,16,3,5,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,4,4,0,3,0,4,3,0,3,0,21,0,0,0,8,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,7,4,0,16,28,26,102,13,9,3,32,39,4,248,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7
UCL515006,5,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,36,17,108,10,5,3,25,21,3,226,12,3,35,0,0,4,5,13,3,75,4,3,3,3,0,0,0,4,0,22,4,20,0,3,3,0,3,0,0,32,9,15,0,0,0,0,0,0,0,28,12,4,7,4,3,4,3,6,3,40,0,9,3,17,0,0,0,0,0,36,0,3,0,0,0,0,0,0,0,4,0,0,6,3,0,3,6,7,0,31,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,0,5,4,4,6,4,0,3,3,3,3,36,74,73,178,46,20,21,50,68,11,542,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,7,3,0,4,0,0,3,0,12
UCL515007,3,10,3,0,0,3,0,4,0,20,3,0,0,0,0,0,0,0,0,7,7,3,50,0,0,0,5,11,5,84,9,0,30,0,0,0,4,6,3,54,10,3,8,0,0,0,0,6,0,34,0,6,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,10,0,3,0,0,0,0,0,3,0,4,0,0,13,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,46,40,106,6,7,5,17,40,8,269,3,6,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9
UCL515008,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18,38,68,3,6,0,15,3,0,149,0,0,7,0,3,0,3,7,0,22,3,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,4,0,3,0,3,0,3,6,0,17,0,5,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,3,0,0,0,0,0,0,8,27,51,96,5,15,0,31,23,3,246,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL515009,3,8,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,7,7,6,45,0,4,3,5,10,0,86,4,3,23,0,0,0,0,3,0,31,3,0,8,3,0,4,3,6,0,28,0,5,0,3,0,0,0,0,0,14,3,16,0,0,0,0,0,3,0,24,9,7,0,0,3,0,0,3,0,31,3,8,4,7,3,3,0,3,0,29,0,3,0,0,0,3,0,0,0,6,4,0,12,4,0,0,3,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,7,42,59,92,19,15,13,17,38,5,311,0,7,0,3,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,0,0,0,15
UCL515010,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,8,14,55,17,6,0,12,20,6,138,9,0,26,6,3,3,3,7,0,54,3,0,0,0,0,4,0,9,0,14,3,25,0,6,0,0,0,0,0,32,4,24,0,3,3,0,0,3,0,31,13,0,3,5,3,0,4,0,0,24,3,9,0,29,0,0,0,3,0,39,0,0,0,0,0,3,0,0,0,9,0,0,6,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,3,0,3,7,27,47,75,106,80,25,13,20,39,15,409,0,3,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,8
UCL515011,3,0,0,0,0,0,4,0,0,10,0,0,3,0,0,0,0,3,0,5,8,8,64,0,0,0,21,9,4,119,7,0,27,0,0,0,3,3,0,38,3,0,3,3,0,0,3,0,0,19,0,8,0,3,0,0,3,0,0,14,0,5,0,0,0,0,0,0,0,7,3,3,3,0,5,0,4,3,0,25,3,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,5,3,3,19,38,33,105,14,11,11,46,34,9,283,0,0,4,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6
UCL515012,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,13,15,93,0,4,0,16,17,0,155,9,0,30,0,4,0,6,3,0,55,6,3,0,0,0,0,3,3,0,14,0,4,0,0,0,0,0,0,0,3,7,15,0,0,0,0,3,0,0,23,7,13,3,0,3,4,0,0,0,31,0,5,0,13,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,4,0,0,0,3,0,0,8,39,57,140,21,10,13,41,26,4,348,0,3,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7
UCL515013,6,9,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,5,20,37,101,11,8,3,8,24,6,216,21,6,42,4,3,0,8,9,3,102,7,4,5,0,0,0,4,3,0,26,0,8,0,0,0,3,0,0,0,18,4,9,0,0,0,0,0,3,0,14,9,3,3,5,5,3,3,3,0,35,3,0,3,7,4,0,0,0,0,17,3,3,3,3,0,0,0,0,0,7,4,0,19,3,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,3,0,0,0,4,4,18,75,75,185,40,21,16,28,51,12,505,0,14,3,3,4,0,0,0,0,28,0,0,0,0,0,3,0,0,0,3,0,3,0,4,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,5,3,0,7,0,0,0,0,0,0,15
UCL515014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,10,0,0,0,0,3,0,19,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,14,3,10,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,7,0,4,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,5,0,3,0,0,0,14,18,29,24,17,7,7,0,0,4,101,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL515015,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,4,8,80,0,8,0,16,32,3,158,6,0,15,0,0,0,3,3,0,28,5,0,8,3,0,0,5,12,0,27,0,3,0,4,0,0,0,5,0,14,7,4,0,0,0,0,5,4,0,24,8,3,3,0,4,7,4,15,0,49,0,5,0,3,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,0,13,3,0,0,4,3,3,30,38,22,124,13,13,15,45,108,11,376,0,0,3,0,0,0,0,4,0,8,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL515016,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,10,41,0,0,0,10,17,0,98,3,0,14,0,0,0,0,3,0,27,3,0,0,0,0,0,0,3,0,11,3,4,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,0,0,3,7,0,16,34,29,74,8,3,3,22,27,0,196,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL515017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,30,3,0,3,5,14,3,78,3,0,14,0,0,0,3,10,3,29,0,0,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,5,5,0,0,0,0,3,0,0,0,16,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,25,27,50,12,4,7,11,35,10,183,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL515018,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,7,107,0,0,0,38,3,0,164,0,3,3,3,0,0,11,3,0,18,0,0,0,0,0,0,3,0,0,3,3,8,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,8,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,13,9,29,119,9,4,0,70,15,5,260,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
UCL515019,0,5,0,0,0,0,0,0,0,5,0,0,4,0,0,3,0,0,0,9,10,14,78,4,0,3,13,22,0,140,5,0,20,0,0,0,0,4,0,34,4,7,13,0,0,0,0,3,3,42,0,12,0,3,0,0,0,0,0,12,0,15,0,0,0,0,3,0,0,18,10,11,8,0,0,8,3,12,0,54,0,5,0,5,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,3,4,7,0,26,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,3,0,6,0,0,0,3,19,0,29,45,70,139,17,5,19,32,77,4,410,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,17
UCL515020,0,6,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,22,38,123,7,5,4,24,22,3,258,5,9,41,3,3,0,8,10,0,80,12,12,7,3,6,0,3,10,0,51,3,17,0,6,0,0,0,4,0,34,0,14,0,0,0,0,0,0,0,25,19,7,5,8,5,4,0,3,0,54,8,24,3,21,9,0,0,4,0,73,0,8,0,7,0,0,0,3,0,15,5,0,18,3,0,3,8,3,0,40,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,10,5,0,7,4,0,0,3,3,4,29,93,137,210,69,27,21,59,55,16,687,3,10,3,3,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,3,3,6,0,0,6,0,0,3,0,25
UCL515021,3,4,0,0,0,0,0,0,0,6,0,3,5,0,0,0,0,0,0,7,5,11,58,5,3,3,7,12,4,112,11,0,26,3,0,0,0,0,0,42,3,6,4,0,0,0,3,0,0,20,4,10,3,0,0,0,0,0,0,10,3,9,0,0,0,0,0,0,0,19,4,3,0,0,0,3,0,7,0,24,0,3,0,9,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,10,37,60,96,16,4,11,17,23,3,279,0,4,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3
UCL515022,0,3,0,3,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,5,16,7,116,0,5,3,26,20,3,188,11,0,44,0,0,0,5,12,0,75,18,12,10,3,3,0,17,15,0,74,3,16,0,0,0,0,0,0,0,14,4,15,0,0,3,0,0,0,0,29,5,7,9,3,0,7,5,3,0,36,3,6,0,7,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,3,4,0,14,0,0,3,5,3,0,34,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,9,10,0,35,68,70,203,24,16,19,68,56,4,528,0,4,3,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,3,0,4,0,0,0,0,13
UCL515023,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,10,76,4,3,9,31,12,0,157,10,0,19,0,0,0,3,6,0,39,4,4,7,0,0,0,8,4,0,26,0,10,3,0,0,0,0,0,0,11,4,14,0,0,0,0,3,0,0,18,6,9,3,0,3,0,10,0,0,32,0,5,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,3,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,5,0,0,0,5,0,0,15,36,55,117,9,9,17,53,33,3,339,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,9
UCL515024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,39,0,0,4,10,10,0,80,6,0,9,0,0,0,3,4,0,20,6,3,5,0,0,0,3,0,0,24,0,3,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,11,3,4,0,0,3,0,0,0,0,15,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,0,8,0,0,0,0,4,0,9,25,28,67,8,4,13,23,24,0,191,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,7
