SED_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SED10027,0,0,0,0,0,0,0,6,0,158,4,176,0,0,0,0,0,0,0,9,0,55,0,69,0,0,0,0,0,4,0,10,0,41,0,57,0,0,0,0,0,0,0,17,0,21,0,39,0,7,0,0,0,8,0,25,6,278,4,318,0,6,0,0,0,15,0,35,3,94,0,157,4,11,3,10,4,29,0,47,8,778,0,891,4,21,0,20,0,54,0,61,5,227,3,404,25,27,4,45,0,98,5,50,10,239,3,502,40,29,0,70,6,72,3,37,7,140,5,417,58,14,4,68,3,60,5,27,0,49,0,285,91,10,10,72,9,49,0,17,0,49,4,317,322,22,4,102,17,82,3,32,5,40,0,630,211,8,7,79,11,38,4,11,6,18,0,388,179,4,0,42,6,9,3,3,0,5,0,257,103,0,0,17,0,25,0,0,0,0,0,145,179,8,0,33,4,16,3,8
SED10028,0,0,0,0,0,0,0,0,0,282,0,288,0,0,0,0,0,0,0,7,0,93,0,106,0,3,0,0,0,0,0,12,0,38,0,60,0,0,0,0,0,0,0,9,0,13,0,28,4,3,0,0,0,0,0,24,0,187,3,221,0,3,0,3,0,8,0,40,0,73,3,127,0,16,0,9,0,11,3,40,8,455,4,550,7,17,0,18,0,36,0,57,0,278,0,414,8,34,0,24,0,64,4,65,4,351,3,559,26,24,0,58,3,54,3,53,0,314,5,544,35,15,0,32,0,68,0,43,7,105,0,309,43,13,0,51,7,61,0,32,0,113,0,323,167,23,0,98,5,131,0,45,10,177,3,662,193,19,8,94,7,52,5,36,3,69,0,490,158,14,0,60,13,27,0,12,0,38,0,322,108,9,0,26,3,65,0,5,7,39,0,261,330,31,7,134,18,97,3,30
SED10029,0,0,0,0,0,4,0,0,0,195,0,205,0,0,0,0,0,0,0,3,3,62,0,70,0,0,0,0,0,0,0,18,0,60,3,92,0,0,0,0,0,4,0,19,0,30,0,46,0,5,0,5,0,4,0,27,0,420,3,462,4,3,3,3,0,24,0,35,6,120,5,200,6,20,0,5,0,64,3,63,7,896,22,1080,7,14,0,18,0,109,0,55,5,173,3,393,18,30,3,56,3,116,4,36,9,181,3,455,60,14,3,62,3,91,5,21,9,108,11,386,57,11,0,42,5,57,3,15,3,19,0,209,82,11,3,35,3,39,0,11,3,23,0,205,215,7,4,74,15,40,0,7,0,26,3,398,113,3,4,30,5,12,0,0,0,11,0,175,66,3,0,14,0,3,0,0,0,10,0,101,39,0,0,5,0,3,0,0,4,3,0,51,52,6,0,10,5,3,0,0
SED10030,0,0,0,0,0,3,0,0,0,84,0,91,0,0,0,0,0,0,0,10,0,40,0,56,0,3,0,0,0,5,0,7,0,34,0,50,0,0,0,0,0,0,0,4,0,23,0,30,4,8,0,3,0,12,0,31,0,267,5,331,0,7,0,3,0,13,0,38,0,113,0,182,10,22,3,16,0,36,0,59,3,966,17,1130,10,27,0,28,3,98,3,104,15,392,6,695,34,44,3,77,8,110,3,101,12,416,6,818,72,49,3,122,6,94,3,61,3,264,3,685,65,32,0,117,6,86,5,27,3,80,3,427,142,26,5,102,6,61,5,19,4,75,0,451,351,43,4,163,15,106,4,29,6,86,4,811,244,10,13,111,16,26,4,16,3,32,0,479,178,10,4,64,9,6,0,4,3,17,0,297,97,6,3,20,10,30,0,8,4,12,0,189,156,16,0,70,4,23,3,15
SED10031,8,5,0,6,0,3,0,3,0,78,0,105,3,3,0,0,0,0,0,7,0,49,0,69,0,3,0,3,0,0,0,11,0,32,0,50,0,0,0,0,0,0,0,6,0,24,0,37,14,12,5,8,0,19,4,23,5,273,10,371,4,10,0,16,0,8,0,58,7,96,5,205,25,36,3,28,0,44,0,81,5,835,17,1078,30,39,3,45,3,90,6,110,9,369,3,709,63,60,8,102,10,105,13,102,12,409,5,884,117,71,3,161,13,85,4,55,9,296,11,822,77,22,3,124,9,70,9,41,11,102,0,473,171,24,5,140,12,65,5,33,9,90,5,546,376,50,14,220,18,121,7,41,5,104,7,952,254,21,3,152,21,46,4,35,6,43,0,585,189,8,8,92,8,33,3,11,3,31,0,381,130,3,4,34,6,32,0,3,3,14,0,231,216,28,5,105,11,58,9,26
SED10032,0,0,0,0,0,0,0,0,3,225,0,238,0,0,0,0,0,0,0,3,0,60,3,70,0,0,0,0,0,0,0,19,3,47,0,73,0,0,0,0,0,3,0,24,3,26,0,56,0,7,0,0,0,9,0,40,5,294,3,357,0,7,0,4,0,25,3,52,5,98,0,189,9,24,0,3,0,70,5,62,7,622,11,812,6,25,3,25,3,101,0,54,18,178,8,428,18,34,5,102,0,185,3,48,9,167,0,570,84,37,11,104,10,106,3,44,3,98,3,491,85,14,8,99,5,112,3,16,3,31,0,376,112,9,3,83,13,76,3,13,0,19,0,332,399,16,11,118,23,88,0,3,0,43,0,707,221,3,3,74,13,26,0,7,3,4,0,356,157,10,3,37,3,5,0,0,0,4,0,218,73,0,0,5,5,16,0,0,0,3,0,105,100,3,0,17,9,15,0,4
SED10033,5,0,0,3,0,0,0,3,0,81,0,102,0,0,0,3,0,3,0,0,0,49,0,60,0,0,0,0,0,0,0,10,0,20,0,36,0,0,0,0,0,0,0,8,0,15,0,26,0,14,3,5,0,7,0,18,0,201,3,249,0,4,0,0,0,9,0,37,5,65,3,126,13,20,3,22,0,29,3,45,7,512,3,663,16,25,7,29,3,67,9,55,9,222,5,449,35,44,3,60,3,104,8,53,8,294,6,614,79,42,0,109,5,82,4,42,9,178,0,553,77,24,0,98,4,77,5,36,4,61,0,393,149,28,5,99,13,67,3,22,6,61,3,444,401,23,10,182,18,108,9,27,6,83,3,871,317,28,4,113,10,31,5,18,4,35,0,564,192,14,7,69,7,21,0,12,0,14,0,341,119,0,3,23,3,37,0,3,0,9,0,215,191,11,3,81,6,36,0,10
SED10034,0,0,0,0,0,0,0,0,0,71,0,82,3,0,0,0,0,0,0,4,0,45,0,54,0,0,0,0,0,0,0,6,0,22,0,36,0,0,0,0,0,0,0,5,0,16,0,22,0,0,0,0,0,3,0,15,3,197,3,226,0,7,0,3,0,13,3,37,0,79,0,139,3,26,0,6,3,21,0,48,9,559,4,677,5,19,0,7,0,46,3,78,6,309,0,481,9,34,0,43,0,62,3,81,10,414,10,660,49,39,4,82,3,55,3,70,5,314,0,616,42,24,0,82,3,69,0,42,9,84,0,369,85,21,0,83,4,74,3,31,4,84,0,390,409,34,8,173,15,134,9,41,10,93,0,931,348,11,11,137,15,39,0,20,3,34,0,628,270,13,5,88,5,27,5,3,3,17,0,428,211,0,3,27,8,42,0,3,0,8,0,313,240,13,3,90,16,50,0,10
SED10035,3,4,0,0,0,6,0,0,0,391,0,409,3,3,0,0,0,3,0,11,0,68,0,87,3,0,0,0,0,4,0,22,4,35,0,66,0,0,0,0,0,4,0,23,0,30,0,60,3,16,4,0,0,6,0,38,3,206,0,281,0,15,0,0,0,43,0,66,3,60,0,185,6,35,0,6,0,47,3,60,3,427,4,588,8,55,0,26,4,79,0,64,5,135,0,381,24,73,3,77,8,130,10,50,4,155,0,534,95,73,6,149,10,103,3,47,11,102,3,609,103,38,3,150,6,118,5,28,5,36,3,487,199,31,3,153,11,83,3,19,0,48,0,553,873,39,16,251,18,182,5,23,5,67,0,1479,954,15,10,195,23,58,3,19,4,46,3,1327,776,19,17,115,22,45,3,7,0,21,3,1025,643,5,3,45,21,88,3,7,0,9,0,831,1238,17,29,156,37,88,3,11
SED10036,0,0,0,0,0,0,0,5,3,143,0,155,0,0,0,0,0,0,0,0,0,56,0,54,0,0,0,0,0,3,0,5,0,30,0,41,0,0,0,0,0,3,0,9,0,24,0,42,0,6,0,3,0,6,0,14,0,236,5,270,0,5,0,0,0,18,0,28,7,74,3,134,6,9,0,0,0,42,0,59,4,569,4,699,6,16,0,11,0,83,0,41,8,156,3,331,18,23,3,45,3,89,4,50,8,172,9,420,52,18,3,64,3,92,4,28,11,117,3,388,59,10,0,52,8,67,0,18,3,32,0,256,104,16,0,51,7,64,0,10,6,25,3,292,362,15,7,108,23,97,4,18,11,23,3,678,315,5,5,70,16,29,3,9,3,8,3,465,188,4,0,44,10,11,0,3,0,7,0,273,113,3,0,13,3,24,0,0,0,3,0,162,136,0,0,37,0,22,0,6
SED10037,3,0,0,0,0,0,0,3,0,159,4,169,3,0,0,0,0,0,0,3,0,67,0,86,0,3,0,0,0,3,0,14,3,34,0,59,0,0,0,0,0,0,0,9,0,14,0,26,0,5,0,0,0,8,0,25,0,182,0,221,0,3,0,3,0,15,0,28,3,62,4,116,0,18,0,6,0,20,0,76,0,440,7,570,7,21,0,23,3,42,0,54,5,282,3,454,15,48,7,42,0,78,3,78,11,338,0,619,39,35,5,73,0,71,3,66,5,258,5,559,52,16,0,84,3,67,4,51,3,110,0,392,81,30,3,94,3,70,6,16,0,103,0,411,269,46,3,151,22,126,8,32,3,125,3,782,248,20,4,123,19,62,4,33,3,61,3,589,222,15,4,90,8,18,3,17,0,28,0,398,167,4,3,37,3,50,0,11,0,16,0,292,335,20,13,133,18,71,6,19
SED10038,4,0,0,0,0,0,0,3,3,88,0,96,0,0,0,0,0,0,0,4,3,58,4,63,0,0,0,0,0,0,0,13,0,32,0,51,0,0,0,0,0,0,0,3,0,24,0,26,0,0,0,6,0,4,0,18,0,287,5,320,0,6,0,0,0,13,0,31,8,124,0,183,10,9,0,7,0,22,3,61,9,915,9,1046,3,25,0,16,0,32,4,65,3,404,4,565,20,33,0,48,0,61,6,60,16,452,5,711,37,33,0,87,3,54,4,66,4,297,4,595,48,18,3,78,3,68,5,44,3,93,3,358,86,20,3,94,9,49,9,31,6,85,0,382,238,45,12,162,15,102,11,44,19,121,0,766,267,23,5,141,18,45,12,16,7,46,0,576,220,8,0,76,13,20,8,8,3,18,0,377,141,6,0,11,6,46,0,10,5,11,0,239,205,12,3,84,7,50,3,14
SED10039,3,0,0,0,0,0,0,4,0,82,3,88,0,0,0,0,0,0,0,3,0,57,0,62,0,5,0,0,0,0,0,12,0,30,0,52,0,0,0,0,0,3,0,3,0,21,0,31,3,7,4,3,0,5,0,22,3,306,5,351,3,10,0,5,3,9,0,55,6,131,0,224,5,25,0,10,0,26,5,79,8,1037,10,1215,16,31,0,28,0,67,0,111,12,450,9,720,33,57,7,73,4,67,8,102,8,553,4,923,74,54,0,121,9,81,8,76,7,350,4,781,74,31,4,99,6,75,7,48,6,124,0,473,116,27,3,95,8,64,6,34,10,123,7,490,265,53,15,186,18,107,4,47,5,139,0,845,209,22,6,124,11,38,6,21,3,64,3,510,132,15,6,59,10,30,0,9,3,25,0,287,68,10,0,36,5,32,0,7,3,15,0,170,117,21,7,61,6,29,4,14
SED10040,0,0,0,0,0,0,0,3,0,432,4,449,0,3,0,0,0,0,0,14,3,145,0,171,0,3,0,0,0,7,0,29,3,78,0,117,0,0,0,0,0,3,0,38,3,34,0,76,0,15,0,0,0,12,3,49,4,378,3,464,0,18,0,3,0,46,0,63,3,123,0,257,3,65,4,22,0,81,0,76,3,750,7,1003,12,64,0,23,0,139,8,79,9,191,3,522,37,110,3,102,3,160,9,71,10,199,0,706,97,71,5,190,13,118,8,44,16,97,5,677,104,28,0,146,18,102,6,23,5,32,0,462,176,22,7,114,4,77,3,24,4,39,3,466,481,28,11,167,15,119,4,12,4,66,0,905,328,17,7,79,17,36,7,12,0,17,0,514,201,10,3,41,5,11,0,3,0,9,0,294,140,10,5,17,6,15,3,3,0,8,3,204,198,0,3,39,9,34,0,3
SED10041,3,0,0,0,0,4,0,9,0,188,0,199,3,3,0,0,0,0,0,7,0,62,0,75,0,0,0,0,0,3,0,10,0,31,0,50,0,0,0,0,0,4,0,7,0,17,0,20,0,6,0,4,0,0,0,15,3,136,0,170,0,7,0,3,0,7,0,21,0,66,0,107,3,15,0,3,0,13,0,37,5,284,0,365,4,13,0,14,0,30,0,48,3,214,3,338,20,31,4,24,0,45,6,59,10,307,0,501,24,31,0,56,0,49,4,61,4,273,0,495,44,15,4,53,0,49,3,49,3,126,0,341,62,23,3,51,8,50,0,42,6,172,0,405,218,34,8,93,3,129,3,61,12,219,0,776,251,26,12,110,9,48,3,37,3,134,0,633,200,18,0,64,6,35,0,30,5,102,0,463,166,14,0,33,11,83,3,21,0,50,0,379,483,54,7,193,17,144,6,95
SED10042,3,0,0,0,0,0,0,0,0,70,0,76,0,0,0,0,0,0,0,3,0,54,0,59,3,0,0,3,0,3,0,4,0,39,0,50,0,0,0,0,0,3,0,7,0,29,0,44,4,7,0,4,0,3,4,20,0,301,3,347,0,8,0,0,0,19,0,33,0,138,0,196,5,27,0,15,0,29,4,75,4,1161,18,1342,7,27,0,17,0,69,9,103,10,517,4,765,27,59,4,59,3,92,4,106,15,564,6,935,58,42,0,125,3,91,8,72,14,352,7,775,66,30,3,100,5,89,7,40,11,107,0,459,104,19,5,129,7,66,3,22,8,93,0,447,329,32,4,194,23,107,14,24,11,125,3,870,257,26,4,124,17,57,7,24,8,43,0,555,127,3,8,62,10,10,0,0,0,14,0,239,81,4,3,22,3,34,0,8,3,14,0,170,100,18,4,60,6,30,0,17
SED10043,0,0,0,3,0,0,0,0,3,194,3,202,0,0,0,0,0,0,0,12,6,76,0,85,0,0,0,0,0,6,0,17,4,56,0,82,0,0,0,0,0,5,0,16,3,29,0,62,0,4,0,0,0,7,0,37,5,368,3,435,0,14,0,3,0,44,0,63,5,119,3,251,3,18,7,5,0,68,5,62,6,753,11,945,4,31,4,16,3,129,0,54,3,157,9,417,22,41,0,55,0,133,5,48,12,137,8,456,64,32,3,106,11,106,3,32,4,71,4,436,45,15,0,71,0,68,3,7,3,21,3,240,105,14,0,68,4,45,4,12,0,18,0,266,212,12,7,79,13,45,0,11,4,26,5,413,123,4,3,35,3,18,0,3,4,9,0,193,62,7,0,4,5,7,0,0,0,3,0,97,51,0,0,7,3,10,0,0,0,0,0,70,36,3,0,16,3,10,0,0
SED10044,0,0,0,0,0,3,0,3,4,133,0,141,0,3,0,0,0,0,0,4,4,52,0,59,0,0,0,0,0,0,0,4,0,18,0,28,0,0,0,0,0,0,0,11,0,9,0,16,0,7,0,0,0,0,0,14,0,158,6,180,3,11,0,0,0,8,0,24,0,49,3,104,3,21,3,4,0,19,0,38,3,337,3,431,6,25,0,13,0,35,0,47,3,200,0,336,14,52,0,39,0,62,0,48,10,193,3,421,38,36,0,71,3,57,0,47,6,176,4,445,40,21,0,82,5,68,3,34,3,80,0,332,109,12,4,82,12,80,3,24,0,98,0,417,400,32,6,143,25,145,6,46,9,155,0,955,438,27,4,122,17,62,3,32,4,93,0,804,412,15,4,86,14,29,3,18,0,51,0,636,295,12,3,43,3,82,4,16,3,32,0,490,805,63,16,198,34,147,3,70
SED10045,10,0,0,3,0,3,0,0,0,47,0,68,5,11,0,3,0,3,0,4,0,49,0,75,0,3,0,3,0,3,0,14,0,42,0,69,0,0,0,0,0,3,0,8,0,30,0,39,19,23,5,7,0,6,0,49,4,298,0,418,3,14,0,11,0,27,0,71,3,150,3,282,36,45,3,33,3,60,4,142,11,1008,25,1367,40,65,0,46,6,97,4,144,10,373,6,791,70,91,9,135,14,101,7,82,26,367,10,918,135,84,9,203,16,92,5,47,7,223,3,830,104,46,0,130,10,72,10,32,4,58,0,464,163,46,4,130,7,56,4,32,5,65,0,508,292,46,7,168,14,77,5,32,9,67,3,721,151,11,5,94,10,25,5,5,3,21,0,326,72,5,3,49,3,11,3,3,0,11,0,161,49,0,0,19,0,13,0,3,0,3,0,89,68,15,0,48,6,20,0,7
SED10046,0,0,0,0,0,0,0,0,0,171,5,180,0,0,0,0,0,0,0,7,0,48,0,57,0,0,0,0,0,4,0,13,0,35,0,57,0,0,0,0,0,3,0,13,0,41,0,57,0,5,0,0,0,7,0,22,4,301,3,343,0,0,0,0,3,26,0,30,7,92,3,164,3,15,0,11,0,61,0,50,7,621,12,775,3,15,3,16,0,132,0,48,5,127,4,357,19,19,0,59,0,117,3,43,7,114,4,394,75,18,5,83,7,104,6,18,7,60,0,393,65,11,3,71,8,91,0,13,5,13,0,282,107,9,0,52,7,44,0,4,0,11,3,241,298,11,10,83,15,55,3,10,3,20,0,506,202,3,4,41,10,20,0,0,0,3,0,285,94,3,7,16,5,10,0,0,0,4,0,140,54,0,0,3,0,10,0,0,0,3,0,76,60,0,3,10,4,4,0,0
SED10047,0,0,0,0,0,5,0,3,0,122,0,130,0,0,0,0,0,0,0,3,0,37,0,44,0,0,0,0,0,0,0,7,0,41,3,47,0,0,0,0,0,4,0,4,0,20,0,29,4,4,0,4,0,9,0,32,8,271,4,342,0,7,3,3,0,19,0,32,4,80,0,143,4,3,0,7,0,56,0,71,6,764,9,928,4,18,0,29,3,117,3,60,20,231,5,477,25,24,3,67,3,152,5,63,16,191,5,551,113,39,4,140,8,136,3,22,10,130,6,605,120,13,5,117,5,82,4,22,3,32,3,416,186,16,5,106,10,76,0,11,3,37,3,455,621,25,6,143,27,88,8,12,5,25,0,957,327,10,8,76,16,38,3,4,0,6,3,498,194,3,0,39,6,7,0,0,0,5,0,254,85,0,0,10,7,14,0,0,0,3,0,121,86,0,0,20,8,7,0,6
SED10048,4,0,5,0,0,0,0,4,0,148,0,163,0,0,0,0,0,3,0,7,0,96,0,104,0,4,0,0,0,0,0,9,0,34,0,48,0,0,0,0,0,3,0,9,0,28,3,49,3,0,0,0,0,3,0,25,7,229,0,270,0,4,0,3,0,10,0,39,3,105,0,174,0,13,0,5,0,61,3,65,12,587,4,748,3,18,3,20,4,111,0,52,4,200,3,425,17,25,0,64,5,163,8,56,9,176,7,526,81,31,3,87,3,127,9,47,10,101,3,502,110,15,5,97,4,108,8,18,3,50,0,415,158,19,4,82,13,67,3,17,8,28,0,405,447,22,4,161,18,111,3,18,11,44,0,839,333,3,4,89,8,32,0,6,3,9,0,494,175,0,3,40,3,8,0,3,0,6,0,238,81,4,3,8,3,19,0,5,0,3,0,136,99,8,4,22,0,20,0,4
SED10049,0,0,0,0,0,0,0,3,0,60,0,66,5,0,0,0,0,3,0,3,0,43,0,58,0,0,0,0,0,4,0,5,0,25,0,37,3,0,0,0,0,0,0,7,3,17,0,33,3,4,3,5,0,3,3,29,0,279,4,327,5,3,0,4,0,7,0,33,0,124,3,186,5,20,0,13,0,35,0,79,8,917,8,1081,6,28,3,24,3,71,3,105,12,367,3,613,23,49,0,66,7,92,4,70,19,366,3,711,81,38,7,141,16,86,11,42,7,213,3,642,99,20,3,152,3,104,0,37,4,65,0,487,148,20,6,121,12,75,6,24,9,57,0,483,451,17,0,223,19,127,6,16,10,54,3,933,299,17,5,128,15,35,11,10,14,13,3,551,206,5,3,59,8,11,3,4,3,8,0,322,77,3,0,7,5,30,0,3,3,4,0,132,127,14,4,62,7,19,0,12
SED10050,0,0,0,0,0,0,0,3,0,69,0,73,0,0,0,0,0,0,0,4,0,27,0,36,0,0,0,0,0,0,0,9,0,16,0,23,0,0,0,0,0,0,0,4,0,7,0,12,0,7,0,4,0,4,0,16,0,102,0,129,0,3,0,0,0,9,0,32,0,48,0,93,0,17,0,5,3,9,0,32,3,223,0,287,3,31,0,10,0,25,0,38,0,163,3,273,24,64,4,34,4,55,0,54,6,219,0,461,43,58,0,66,0,53,8,48,7,153,0,439,58,28,4,85,4,49,0,33,3,95,0,365,108,23,7,82,6,48,5,34,3,97,3,417,433,52,6,190,14,101,6,65,6,147,3,1034,440,33,7,145,19,55,4,29,4,97,0,838,397,10,4,110,12,25,7,24,3,51,0,634,319,9,3,31,9,91,0,18,3,36,0,521,1026,51,16,222,39,145,10,57
SED10051,0,3,0,0,0,0,0,4,0,171,0,175,0,0,0,0,0,0,0,3,0,48,0,56,0,0,0,0,0,0,0,15,0,36,0,58,0,0,0,0,0,3,0,6,0,21,0,27,3,3,0,0,0,0,3,28,5,245,6,303,3,7,0,0,0,7,0,27,3,77,0,124,4,13,0,0,0,28,0,42,0,516,10,616,4,32,3,17,0,47,0,52,3,226,3,389,20,39,0,40,3,67,3,50,6,234,5,479,56,45,4,79,3,68,3,36,11,154,6,458,50,23,3,60,0,68,0,23,0,54,0,295,96,17,3,76,5,53,5,12,3,67,0,336,393,33,8,143,14,96,8,46,9,75,3,826,298,20,4,111,20,45,4,17,3,41,3,558,252,14,6,73,10,21,0,7,0,16,0,397,184,4,0,20,6,28,0,3,0,7,0,254,358,18,0,79,30,47,8,12
SED10052,0,0,0,4,0,3,0,3,0,109,4,121,0,3,0,0,0,0,0,4,0,41,0,47,0,0,0,0,0,0,0,8,0,33,0,44,0,0,0,0,0,0,0,7,0,15,0,23,0,4,0,0,0,4,0,9,0,246,3,265,0,0,0,3,0,5,0,36,0,85,3,136,0,14,0,4,0,23,0,46,0,539,4,642,7,18,0,14,0,49,0,48,3,312,3,458,17,39,4,41,3,66,9,80,3,388,4,655,35,32,0,64,4,72,4,48,6,273,0,535,55,26,0,62,3,80,4,35,0,98,0,361,66,25,3,79,4,51,0,30,5,93,0,362,279,32,5,154,15,109,4,52,8,117,3,788,270,15,7,110,13,30,10,22,9,60,0,536,273,8,4,67,10,28,3,6,0,29,0,435,149,8,0,22,5,37,0,8,0,14,0,260,278,23,6,107,22,48,8,32
SED10053,9,0,0,3,0,0,0,0,0,51,0,71,0,0,0,4,0,3,0,7,0,33,0,40,0,0,0,3,0,3,0,11,0,35,0,50,0,0,0,0,0,0,0,8,0,17,0,23,11,15,3,8,0,7,0,18,3,194,3,252,5,11,0,5,3,18,3,32,3,70,0,140,14,24,4,20,0,32,3,54,11,516,13,691,24,31,0,41,3,64,3,49,13,228,6,453,67,53,3,85,9,85,10,57,5,259,3,633,117,43,0,144,9,66,4,42,5,184,9,613,100,19,4,104,4,68,3,37,8,99,0,455,173,23,5,101,13,67,5,25,9,78,3,502,463,40,6,180,22,111,8,46,15,103,3,995,353,11,7,121,24,57,3,20,6,56,5,666,271,15,5,78,25,36,5,12,3,19,0,462,211,4,7,35,8,55,7,3,5,10,0,337,377,25,15,86,27,66,0,20
